Address,Balance(USD)
"""0x2D86499A410a9ac2139833Ba8d6942b8A8700a7B""",2840 USD
"""0x1bB9C7911b3998332b710A9D47E4a7bCCDD66911""",2809 USD
"""0x3DEe4C9C9E32918cB3CA275C616aFf4611686f67""",2645 USD
"""0x31EA2730A76c7d480bba0267Eb91d02a3087ea88""",2634 USD
"""0x87a0097dfBb5F73A4C66bbC8aaA545876Bcc3975""",2603 USD
"""0x8Ca8222e9BBfbD70d8BB43031C883A67C870A1fB""",2206 USD
"""0x41601F55596F1a1BbcBc1F3F906aBDdD4B7e673c""",2124 USD
"""0x22ff2C0c9cc6A992F9c52c5B0B50c2FDF2e1Da2b""",2116 USD
"""0x07427c476501e03B1802541625cEFD1dF24484d2""",1675 USD
"""0xD742140C945Cf2A29Fb691e5FFde3Aec0589C63a""",1597 USD
"""0x6f1e9F00C32D11a366405A1811389A088f7BC46b""",1588 USD
"""0x5bE99eaDa4EA5c5f566bE63AD75934b4a9eFfAff""",1301 USD
"""0x63DA154255a8C71B9B5744143412A9Cb0883E8fe""",1225 USD
"""0x714EF5c429ce9bDD0cAC3631D30474bd04e954Dc""",1067 USD
"""0x21DA6175BEA5BA0717028C3E67e0C537FAC3E3C0""",1054 USD
"""0xc000432A30D5881F1D55C8272453876C0d308a8F""",1000 USD
"""0x544bd9D75cA6b1B38e3dc70c331bbB4b1F8eC3f5""",983 USD
"""0xF19D1284E42E819399e802D7479efc4F6b1dFF44""",977 USD
"""0x18359ACC1B2Ab115500cA909780253A98Ba5650a""",952 USD
"""0x8c749E82C678E330441E37024091687E8dF9CEAA""",907 USD
"""0xeD6a31f8Ba489041b38B10eE1E468d059aDf5B32""",901 USD
"""0x9A6DA5089332F2506FB6b44920AfeB5AdE12E9A9""",859 USD
"""0xaF2a9012207C68FC6D897E4C25a46EAf8C9f6881""",850 USD
"""0x35e81C84964EcEc8F42C9Bcafd336e34Cf31E876""",848 USD
"""0xC3759AA7c2560ff3Ac32227eC0C412dC9F4aa985""",814 USD
"""0xdBD3d920beF6dAe092F24e0827404BD4DfB80009""",745 USD
"""0x083996dA861f4e5E824108d4FEf40142995f2aB1""",687 USD
"""0xFEDa9CA10023413cD017C5D6828F3bC43094B83F""",643 USD
"""0x9B1bbecdf6409ff6F7cAE9DA2C4d2C7f6b8CF9E9""",575 USD
"""0x808118705247F32CD7DedB12544B0733Dc9883bb""",525 USD
"""0x29F7bFD3824aB12d9B0f306D5F7dEf43e4c25149""",471 USD
"""0x0877E17b0958c4CE2b79443f905D87c60508f755""",467 USD
"""0x77c173f11f909E06885D8AF6A8c225729F082071""",425 USD
"""0xF3b7dfDE0C8184adA828E7F7F3Cb02472C40105B""",411 USD
"""0x174Eb89C372FDDfd9215f5e404bb90122FB701c9""",389 USD
"""0x77777E7a8f844B73F6269bbDA7f440Af16038d90""",336 USD
"""0x75D4c45B21F425f39aD335D6eFdf06F214c7Ed54""",327 USD
"""0xEb9d2cAb4f772B9441deED22a85C8A1A0a03aa06""",281 USD
"""0x3Fa4B7BDDfaB60c2fa4aBA1863d42EC3Ec873af3""",231 USD
"""0x7EC4E246e73f3B00198acDC3Aac7c54CE7Ec4137""",207 USD
"""0x90C5bb29c453B5D7f1C8a4c64CdAC5edAd98E122""",201 USD
"""0x9bC4b7E251065920c10010bEC51b3A400156eFdE""",192 USD
"""0xf91eEed7606d7588F7E2Ab0cF6BdF6284efD72f7""",188 USD
"""0xCd2FAE9B9aa80aa1eCf2C17029718701095D501e""",186 USD
"""0x0C5f6410b0D47c26746aEF7a1d97c1bDa5B257AA""",181 USD
"""0xEd603d55FE3369896a9BA6004b2b40BEDcb78b89""",172 USD
"""0xD37e07db16a21aa82D35Eec28eB5Bf266408097d""",159 USD
"""0x3f4D24E85A7b92e37e49Bc2ADFf40FB320D3FcCd""",158 USD
"""0x58A19B3170cdD80D59B29A7fBCf7715FB9181e00""",157 USD
"""0x325E59a8925B7838E6E6a0ea904D1283d99cbb34""",144 USD
"""0x0e6ac8dD1bA5D5C16eF30e5f86b3A0804FEAb876""",134 USD
"""0x46e045822C2C99f91F0532dc4908736c3813639a""",130 USD
"""0x04B248F113C2479861045093f3e3F62Aa79351EF""",130 USD
"""0x831bd692B1D26dFF9F5B911aCfbCf91eCb5AdD3C""",123 USD
"""0xBb098b7AAF33250fC40D33AB2bC8217aE8FC9B3f""",116 USD
"""0xaD126f79e0E064c44E06532f1B48C773c60f90D3""",110 USD
"""0xBA9779Cd74A9F2cef2DaC1e3ad7521f0617F18c0""",110 USD
"""0x879765FfD7F2FE105ed3AA42B15b5F5aD241F0bD""",94 USD
"""0xff213D923f4252441D88F4a0b2da6C6dED04d8A8""",90 USD
"""0xb7B634A56b237c6816f8035B285D487df001C1E2""",87 USD
"""0x5B29Ce8422A9889cd187e31455123Fdc16c89393""",80 USD
"""0x6ecf4cF4b1ED28a4c3E8f162DfD1106cF973AFC4""",71 USD
"""0x14AC914553c69CaF1B21B2F2467a5C8574059079""",70 USD
"""0x4391f9B4Ab6eF5aB296aAd0D4b4eFF957e9578b3""",70 USD
"""0x46a742928b7bb46e076e2C1A752279e66e6cEC25""",70 USD
"""0x0330B6D0fF739Ad402b42975F8eeFd7d99DeC3CF""",63 USD
"""0x33028FeeBA8508aE6475d25130E566F3AD264671""",63 USD
"""0x95D19d9bCA7274D4c1fBe0ECb35608Ac2662906f""",59 USD
"""0xbb2EbB98DFaBBC3E5A6320009d75641CF3ff9672""",58 USD
"""0x71CE320782ABe2A286C82347ADf0f02442Cc0BAa""",51 USD
"""0xf7F87E63477E9F4857c68fB7a09e648FCbC2009a""",44 USD
"""0x54C8031b8c615838a768ca0a6bF17157d3b8790d""",42 USD
"""0xB2afB8D39a8cD387Afe42783E64bA6A5a74CF97C""",42 USD
"""0x8ce6DCE0327f2dcB1b957ce9e8E4f660ab82E299""",41 USD
"""0xc731ccb6A265d682E772f1fb7073F54F6d403088""",41 USD
"""0x4A9542B1863dD6839bE089AD100DCe1A8DE33605""",41 USD
"""0x52B604b86f1c9FB8f91b85E804eD4cc4f5b5F1f9""",40 USD
"""0x8D0C78E1803E5685f550432FC9B3793b5b65a463""",39 USD
"""0x5d678a32f1a214f434a7eA36a3d318788CCB55C8""",38 USD
"""0x778FDFA040072887614905431E49Ae233b925259""",38 USD
"""0x0e75a6aBD8dB811e9549028f3Fa3C8f5a1b672C4""",37 USD
"""0x985ADdCd167D8aa377F0b936A86a5991dbDe7A1a""",34 USD
"""0xF1854A46F7018bB08dA9d900e3FF20Ba74E253Fe""",32 USD
"""0x3941578e47Bcb7AC5f006488De8D0CA8461bB0b5""",31 USD
"""0x37df4bC4391FA87e571f67832E0d62Bc84B7FD28""",30 USD
"""0x0aB817AA31C324e7CE53EB826de250D7f031aC62""",28 USD
"""0xd225b3130E2B7f862c6B7Ca4F9E5b34bC484125A""",25 USD
"""0xd6f274817D70f946e504F1ea7E80C995cc9FaE8C""",25 USD
"""0x52538c064BaCB89107798C3f160417a8C6d7f1A0""",22 USD
"""0x74b66B6913057DA8Eeba50f40cacC31a0d106415""",21 USD
"""0xba4C4Fbee3d23CE2B557Ed48B3aC103a3660A6Ec""",18 USD
"""0x860294fdBeCfe77BD8Ac795b0e9977fa46C6d677""",18 USD
"""0xbC5714bC689f36Ba3E41CC858368D66fD0808e76""",17 USD
"""0x7154a51DD25f2Db4e10d85bDa35d7b84a2e866C1""",16 USD
"""0xe643d287CBd46A1cFAec549684110afC813823ec""",15 USD
"""0x58818AB9c93D5a79e25E65BD05b4d7cd2aa88af8""",15 USD
"""0x4D1F4D7B76e204BA8faB72Ce46D72Ec12ca1e203""",14 USD
"""0x9648ab0A033d59bB48222656E4bd963e0679b4eB""",14 USD
"""0xd2F94937BD8b0F58c091200060851B72f2B2924A""",10 USD
"""0xFf2445Cb376CE4BE8169E3Bd95aaDC378b366330""",10 USD
"""0xcdfF025d5CB373d42B3cD63863Da7293C8953972""",9 USD
"""0x6301D00955A597158B204176bd924b9C85b39c5a""",9 USD
"""0x7c694b0c472EE2E9AB616AA2D35075f3978A0Eb7""",8 USD
"""0xeAf91caf2973C9EC719437ac87CdB98fa9B9Fbe5""",8 USD
"""0x959Ece71179DeAC92A553c5dA607e6eB77812f62""",8 USD
"""0x1256a71DF4073Bfa6C7ADf941c074F51Aa5212c7""",8 USD
"""0x9a66e11d0c0d5F7ebAac003e65dA4Fd01Bb39b80""",4 USD
"""0x87a8a49eE1Ec27FD319661101F307A256564Ef3E""",4 USD
"""0x34A313B8010CfAe157764B2AC2084456B784b9dF""",4 USD
"""0x8B8c43b909A88f9CC2C79DA881bB1696Bf4f5fb0""",3 USD
"""0xB3E90718F40937d8Ce86B5d98B744901738D260a""",3 USD
"""0x1259D75B199DcEd33b7C8e4C13A4617C7B309958""",2 USD
"""0x00C7ecc4187F239e09D4cFeA5aBe6d3c18f923bC""",1 USD
"""0x7c2477a1e2af8E4B28B972405db4d81fB48d0A7E""",1 USD
"""0xe46ED81A718C6DeFAc98C9E45A1C8Ad871b66dB5""",0 USD
"""0x2095feAcee800640cf1Ad72CA59B30293B7236ff""",0 USD
"""0xA8969CD1663ED7369025BdAD1c1e0FD02A9DD3c2""",0 USD
"""0x1097E4F11Dd3508Cd076678bf34E74E740c720a7""",0 USD
"""0x026B269381bED8fAf6482F8BB8993c813ef71bd1""",0 USD
"""0x22B28664cce1aF88B13d4e61010807540e32c27b""",0 USD
"""0x000005FE6125430d8b383bea2CE3C809F26dC88b""",0 USD
"""0x7245F68337DA35A15CcE321F3428303336ef6f5d""",0 USD
"""0x57eDcE7427A682C0Ee6760b425B0514b907CdFa5""",0 USD
"""0xC71d434a8747Df9Af93DBCFAf7C733380e7F9E1a""",0 USD
"""0xd4F239ac3568E7bdEC2061180541904eFcb0a3Ff""",0 USD
"""0x3D9fe9E7033fBac03c19e626546dD0f5d1399456""",0 USD
"""0x24CaDeB4AfA6Fd874DbcE756ea757B8b51f93Cf3""",0 USD
"""0x1aaB42Ea351940e76842c385206bAfe0134865aF""",0 USD
"""0xa1962Da8B3Fb1649649E622847AF3146A623E43F""",0 USD
