Address,Balance(USD)
"""0xf4571573934cC3Ee881120D7021F83cCb373A105""",424 USD

"""0x9ce5a38E31B72b0Aaa2a860b5D5364452572548C""",421 USD

"""0xec207E5c500357b683E94a72536F0b297d0B35F6""",400 USD

"""0xa051838F0e978516ef50858658919F3Fb9b1742F""",388 USD

"""0x8817c82084EFE98Aa6e3c6e3098970dd6Be14c9a""",384 USD

"""0x0002b11406084F31C48f0e2c0E53740e60214541""",378 USD

"""0x5192946fa7aFf9eB22365f8D247898D30F7529C5""",355 USD

"""0xF1ede353dA60C2CE66a0AeA994559Fcb93c67054""",351 USD

"""0xF1A85294c0fA0BE94B35615AfFf5c270bE829780""",329 USD

"""0x1CFd3Cbfb5C530205D69291a4F8e6019bbE754b6""",310 USD

"""0x57D914ACf39E22Ce1E2B94A00ccf4b75F936a3b0""",300 USD

"""0x3C9216C8B672c70c87D8f1bF1A5Fa441f7e6be7e""",290 USD

"""0xB98aA5e3E4D95F58D2895566f32aDd9972b46d66""",287 USD

"""0xe4E9Fec1a26e2bF780ecE9663300a0385D88E572""",277 USD

"""0xb67c1ad2836b8b8146E562576a419b76E9e1b03F""",272 USD

"""0x6B03F6Ae5D30A54De24a44d8B63eD9720FF9BdE3""",270 USD

"""0x46907Be2F347a3d08A7e484c5b6A7fe13089cB20""",264 USD

"""0x1f5b54dDADC36F7Ff88B4F6ffD810Dea319927f2""",263 USD

"""0xE296A2E705717158861Ae4Ea111695a602726Adf""",260 USD

"""0xFcD991Ba83bb0C10132Ed03989e616916591A399""",251 USD

"""0x000000965C120742e5eef9e332692eBfb0Ea6bBa""",239 USD

"""0x1B19DA858aC017b1Af802331A5a0546a5Ad0b1f7""",233 USD

"""0xfb31964431630505044F46eC9Ac346058337ce15""",229 USD

"""0xCf3372e6C3600eEBA7974E0753234D989e0C0AeC""",224 USD

"""0x75ed35696b5DbC77Fe2D2310065E18ef077f75B8""",223 USD

"""0xdA39A8d41Bc84870eFc5A55d5b3B51BfD4041DB4""",222 USD

"""0x5879b6A56f614D248aCF837AeBBD468ABAf9342e""",222 USD

"""0x55dc2A116bFe1b3eb345203460dB08b6bB65d34F""",221 USD

"""0x3ACc6cD86166f7FE0Ad89B70b4a04e05517A9765""",217 USD

"""0x79b7433f25CFeA3485a7cd99a352Fd6Eb0741EB3""",214 USD

"""0xb49371800a020ae08344A1655fb23822268b5Ac8""",211 USD

"""0x05d84f55a8E68751129DF955775D4Fb572BA3888""",209 USD

"""0x90b5f4294635c08367543853492977DE9d9D5BBE""",207 USD

"""0xC28023915CA43EbA7c454e9F099a1A24B4B9E9fC""",202 USD

"""0x568637e3E8Bf0Dc8469a2fC5bf770037c280dCA4""",201 USD

"""0xA7c4aF7962311ACc9cF3906f4B3302C1E15429De""",196 USD

"""0x764601d855Dc30fAe3127F8377d870072d70D559""",189 USD

"""0x586Dc60dB0271504ac0464FEAddFe08679423D3C""",186 USD

"""0xc4F6087a61Ff15cB3Cc9B3749DFb9794Ff918465""",184 USD

"""0x53d1667BA8abb7D475D2957115A7265356EA9894""",182 USD

"""0x6660dD4cB38BAC0A85670f0A50Eb880A821B1bc2""",182 USD

"""0x2e32b53f019E1f9501806C77A7B78A846C2664F4""",180 USD

"""0x813CdA61048a3d76eb262E3a0D5a0919F3aaC5A6""",179 USD

"""0x8C2C02EDE7c82E469C7F17E3B8728b485ffBB7E2""",178 USD

"""0x4e45F36D5c386E918bc498A630932801E72C716D""",175 USD

"""0x072aC97Be6aA1279dF0e725655fa641e3Aed86Dc""",173 USD

"""0xC9835F9cB16C1d205700F130958915689298eEE5""",168 USD

"""0x8A70e648015C33C5EA4eA14eF354241f8D13Ea65""",168 USD

"""0x1C5a1D2915A59436752D3519E5a39C8f454F5226""",167 USD

"""0x621c9F60fE77F780B9b803504160E39b2ACdA8Cb""",164 USD

"""0xb846055cB88a9a6356498BD2EaafeE862e1234de""",164 USD

"""0x78eFE005F46086478cf61398ffF41cC7019D571D""",158 USD

"""0xbCf0eA8C0f0B05b980caeE7aA3CC4022ca1e80FA""",149 USD

"""0xcA8b5343a92fC362835aAeeba5D3fC3516B8193e""",149 USD

"""0xea37da171dFd706BC97F44E2c84bC5B38F3aE887""",148 USD

"""0x72eb41AE7f943445Da9932662d31A06D56A3cfAa""",145 USD

"""0x7c61ED31AB51e8d65e25FFd6AcdcBE5954468730""",143 USD

"""0xE65D4B3B027760Ce6c688289A004ECc6746AF8D3""",142 USD

"""0xA6c70679050189F65d86C6ee8EC5A90a61fBC09e""",141 USD

"""0x0A854e4aCC280A66BC2e2bF911fBeB88755511ea""",141 USD

"""0xB090fbbB0dcCaCB8Bd91f7A5263321ec660FE248""",141 USD

"""0xcFb6851589C1576A67AdC83cE4d2dd075d559886""",139 USD

"""0x84400BC3B297769515A3E8c041865Db5056015A5""",135 USD

"""0xf98E7f338ef6673cA4b607644a6B4fcB6cfEC0bE""",134 USD

"""0x569a8e259C58e8BAF608A9686f7cAca8a77b7084""",132 USD

"""0xEB2BD9378EaB10dbD0b138cDcf3906F76e4E97dF""",132 USD

"""0xF43E9d3A14cFD9d65F28F5A3B35200C00d202AA6""",131 USD

"""0x0d5E0B2A1B7bE6D89cAe9F4be9429873EEffc533""",129 USD

"""0x2Eb8297450cFF32F2C2a5690585b7d61781E50ab""",129 USD

"""0xD272030e3caCE6137E30437A2D7B834C8fE1b7Ac""",127 USD

"""0x6566662A1F3065E50f9bd2620E0372a50Ffc09A0""",126 USD

"""0xd3aA315221cF5A6226F52B9e2ED92F6adfDbceBe""",125 USD

"""0xd6630832cD7FabB05055BA25919c9d809b54C055""",124 USD

"""0x2B4AC916F510c6B3bb149cceA7165FBC73bDbb56""",123 USD

"""0xD9963A2c5D056a8F8bB02F9f52c0137A641CDC55""",118 USD

"""0x727aE6BF8f8Ab2EdCA742531ef26AadcBa0b7355""",117 USD

"""0x9Be04B139c539B652064De7a3f0998b5E6e9799A""",116 USD

"""0x40e09B537f791a816db199710AA8Cd7A9F153a0e""",113 USD

"""0x5ea5cFf8ce20D3eec6386b79e6dC24EEC3129d86""",113 USD

"""0x66D84713D8cF866fF29D19008Fba34B1d00889AD""",111 USD

"""0xb336b27058BBD6767419859fc91Bd7Dfd5382F3A""",110 USD

"""0x95c5470E0f430E664059266590A73D922B43d2F5""",109 USD

"""0x149D8064F6b8f028ceAAbe389CaEca1aa1139b73""",107 USD

"""0x5866dE0b05Ca978386290012b06eb27b4972B6ca""",105 USD

"""0x9E1200e9D49900689e45b978Af16b782cE608db7""",104 USD

"""0xd1431954DDA98ac6C7B4736b15fD093936E330a8""",103 USD

"""0x706Aa20B804Fb048d67f33A4802fE2185b1D11bA""",101 USD

"""0x2b8B5f0F4053c7F2751E68EC03B08De39b1B3c24""",101 USD

"""0x592D1361D04d610F8c81e5CD6C15700f10f9fC79""",100 USD

"""0x8fb15c2edC9a15C5c56a94E779A39b4CC6f3000f""",100 USD

"""0xc771E9fb3e9A0390037C3a9211B2c4B433457F97""",99 USD

"""0x771C2c24A398642A015003ee06F74fde93281062""",99 USD

"""0x87416A3BF96ddd2355e08969a5bc9756E916d1e6""",98 USD

"""0x1D1a0Ad964F87ce62671D1445A7BeFFB897F9247""",97 USD

"""0x1f74b297c694565Afeb7bBd4005f8a036483bC2B""",91 USD

"""0x0Eb711578e87a2b477bEaca71e25e3aDA08F825B""",90 USD

"""0x5fB82c62d1F935017225f262B4b1E821a778d035""",89 USD

"""0x0Ca08768D8F49a3CE53DFDD2bfF950EBDEc39423""",88 USD

"""0xaa9A9Ec97D7ecd25134D30bCfb0B98471E66D55c""",87 USD

"""0x4d3c6AA734869328D0f0f73D6A746FFD90D53Bcd""",86 USD

"""0x40234E20DBB04E2BeB1E42E5BcaCD5B9760CcB54""",86 USD

"""0x1905C1e4278d34920Fbd4a479B8f5D51EA065b3D""",86 USD

"""0x040AB65b8Bb958c27DAf492C60c47Ca7C5144257""",86 USD

"""0x8EDB0e8FbcdfEfF6E40A2281d86C199079dD4e4F""",85 USD

"""0x4Cc359f9ccc257645BF5f00B705C117090dBeB1b""",84 USD

"""0xe62C05c0F6D6Fc90fD729a399213D1484f5f330F""",83 USD

"""0x8F00eA6b3D14BFa6B42F2ab2222036d9fE782fc7""",80 USD

"""0x1aF48B74cEA21ad9F8284E4C11b596BF33211365""",80 USD

"""0x49343F6598507551E050cDb402020b776A1cfEcF""",79 USD

"""0x011d4766947EfD259F04639F84addF8b6F7Cb172""",78 USD

"""0x8b8F88Ce041a636945b012E6e08895300483e999""",78 USD

"""0x9a416bF5cBea0612aef97720C66387812b1c9B24""",77 USD

"""0x79AF5A6f5B28A30A56E7B9322b703E6A592680D0""",76 USD

"""0x27DB4f2d36A758e7E9863AFeff85f9A343a3E2C4""",76 USD

"""0x977b855a15B84C0C724446D14B459f9D9e94b89B""",74 USD

"""0x5006efAaD62CaF3546e7f859E8782f9A66f3eDC5""",74 USD

"""0x4e06eCd08e8020F179a16e5C9Dbc34d93c6a4C0e""",74 USD

"""0xFc089ad227fd9638DdDcc67BCB543751d9FE1E78""",74 USD

"""0xb9a2c9d803D7d601A7699c380371766Db9A3bb91""",73 USD

"""0xFdf5D1760BE6fa13486611B5d47e8aa2EDAeBcA1""",72 USD

"""0x4EA10E61b7F52dF9Bfba87BDa6e612AecA055DD8""",72 USD

"""0xb52f9fd3620648716a99E95df6eA33DCD490F052""",71 USD

"""0x414A4043BB215db0Da2E040FEEdeEFF8bA0A2CEa""",70 USD

"""0x48797620F1828C0a5597c1030Ea140B6CF2697BB""",70 USD

"""0x77395bfD7Bed346551C14911160E5F579eb2E5a2""",69 USD

"""0x86f6CE40e125A4137Aa9a9d1E1BEc0d65FdEF41c""",68 USD

"""0x422fC6d98BfC720BE3B9c594a324dbdcE79C9967""",67 USD

"""0x73FE3D9b0F7c0aFED62BDD62182F3324E7b44db3""",66 USD

"""0xcEdaece0764eE0919aC4362265724A3dd9A7BC48""",66 USD

"""0xCa0A6a2F9f06796140194D5205E98ac5F53Ac634""",66 USD

"""0x9FBd1621643745548961919EdCBf9c3a97bcDd5F""",65 USD

"""0xA739F13C1B644c0c82c858F75a423BDa123338c3""",65 USD

"""0x79E8416DdEaBB7D0373f1A4C4B5d8b91902572F0""",64 USD

"""0xA25d733Bb8568619AB155a65c3a377f2C0668fe9""",63 USD

"""0x8cf09d82C3607F3eE11b786fBD9c8FAcd5a6270f""",62 USD

"""0xAefFaBE7E4a8fF5Ad7be4AA858fcfd60ff896772""",61 USD

"""0x58d444419C328c29e1D1D10c9b9efB745782E5f1""",60 USD

"""0x0c38E025283e645803bAe313349639d0aEFf4b35""",60 USD

"""0xE37Aa43316719B2a76205aa73C1Bbdc4f906e5c9""",58 USD

"""0x3E70df60fFA4DE3180C8EeA0b4159300340b4a3b""",58 USD

"""0x90E52569ecece266dF1c9DBBB0d5F9EbB78281B2""",58 USD

"""0x722A3C2A136e6c5d078a8A81C1cDB795A81Df132""",57 USD

"""0x7dA9d0249c4d260D970a0124F76CB50099722505""",57 USD

"""0x04F58d77933fFd3eb8d6CFd2F34E0710D518fe46""",57 USD

"""0xe14c03622d369E2196D881762e6523Fcb6F12af7""",56 USD

"""0xe99FF605C56F16bEEc27f87dA0E039e87a7A3c24""",55 USD

"""0x16ddfB94445b509bf3712aa977685463f092E77C""",55 USD

"""0xF7f2639C67b58D978DB1Db166AF0501Da903f3A3""",54 USD

"""0x9a93314f84605c52173A6b8ba3805f70a0473fE3""",54 USD

"""0xca8393705C4C9d46D81E4E52965740B1BE9a4066""",54 USD

"""0x89f4b2f75c2e0A40C17413D80622dA557859F3AB""",53 USD

"""0x6e8C0901D667b79528f69fEA0307F9c1122EB47E""",53 USD

"""0x0F325a25236933AD69786ef3170F75cCc6CbBf0A""",53 USD

"""0xcD82C7b54859EA33cC460276af79513326a71B86""",53 USD

"""0x31BD20A730CaCA7A9796B4F33425081198E88b99""",53 USD

"""0x8c7eBB303D8BC7D8b189f795FE64f2b88E508977""",53 USD

"""0x218F67bcd7eD5cbB5316061BBC7737e95cF5B63C""",53 USD

"""0x6Ada471a8a71EBb6A9422e8d1c8Bd28e1375Dac3""",52 USD

"""0xe8bCF409c6F7A68B8b1fC9B278f4526Cd62aEa96""",51 USD

"""0xC9771CcFd83e086fd275495a23EceCD6aA5a318b""",51 USD

"""0x95a24577D670269a97B03b227b14774A44fC2539""",51 USD

"""0x383B47b8110f8f6329Feffb482b7fB0700a04DB0""",51 USD

"""0x94001519b1cFcAc6A77841778Fd58599C75dB1cE""",50 USD

"""0xF77ec327B719913Be6ac272e71199DafC4e9215b""",50 USD

"""0x2ac8105F310AAbC54F0E11f9ebBC546391b55eBa""",49 USD

"""0x5eDd9d44439Bf2cc88408806f8308baf7f0A7C7d""",49 USD

"""0x21af0A9117ee420CB26c32a49c59220F38F5991b""",48 USD

"""0xBb6CcA9128C1c40069EA79B0461f504D9C6C5930""",48 USD

"""0xA8DAb0D864Af24C6484505b57E8C6FeFDf00f970""",47 USD

"""0xbade322f8Bb393A1253158748D797aF2cdDF264b""",47 USD

"""0xB224E160Df182A54cb72Eca3A65Cee618d488071""",47 USD

"""0xd01Ffbd063a44322A2EF87753F725BfEAE855dDa""",46 USD

"""0x16D9C697Fb627E92044c538bA974d2287E356381""",46 USD

"""0x9260ae742F44b7a2e9472f5C299aa0432B3502FA""",44 USD

"""0x18BFe4445BC4a45FF7A94429bD8E406aFb26a91b""",44 USD

"""0x0dc8F4c55b36D3b87af520EDa51601A63D13640E""",44 USD

"""0xB64B5472D21585E32dA6b502542a51d87C559d5D""",43 USD

"""0x1174309662F8C5f29F9e360Ae79e071e4bAD45cF""",43 USD

"""0xAad17c1537b0DEC292CB965ffCE930Ef3F075c1b""",42 USD

"""0x8cF28E34D67a9342353e0c6374b437535F75793f""",42 USD

"""0xE573Df8a274BEb421fd078783B1fd28D1aC20c07""",41 USD

"""0xaDD4e755B1C5f7DBFacC3F007C380bFa1A839E55""",41 USD

"""0xFC2089b34B2f9d0b9c04F35180Ea6573a8133C00""",40 USD

"""0x03b2Fd735F2b4A61102347877c53DF228bDd0Ab8""",40 USD

"""0xC60840e25Aeb850644b37cdE4969DeB98b808796""",40 USD

"""0x8e2eB0630c5C8F77dC7f65dA7d6eC632dEefAb89""",40 USD

"""0xb3fDBa3E345C631a21c9B79DaC86d35F498477d2""",40 USD

"""0xC7b25121f05457fd6eB6143950D653d4BeE15765""",39 USD

"""0xE2577A179e3BD652CF8E14F03391103b699e9b83""",39 USD

"""0x0B2f84B8C88C26208Eb7b2Af9dBF9A7727d6e48B""",39 USD

"""0x301F52a3dBD200FeF64261289DdBA52a9Ab46581""",39 USD

"""0xa5e84d3DEdD6CA679164cF1277F5E26b1CBB1f0A""",39 USD

"""0x01c7bCFA641699002aAe3F567B72b13F2220513B""",39 USD

"""0xf7702834E5D3156E1857a3b958807e248a2F48C9""",38 USD

"""0x3d8e3556D571d18979d78E601a48291b11c2a64b""",38 USD

"""0x2a54F50f8FBdc769497F9E6cD4B70B85864af119""",38 USD

"""0xb951DA3870f7b7d1e3f9249c18e93D5CC5c3565c""",38 USD

"""0x9bF983b2DfCBF64411b92efC66afb70829Fde2A1""",37 USD

"""0x0923AD478A47D71c49EC7e29b5Fec0ba3Ab5C6B9""",37 USD

"""0x4AfA47f609430173D22B2bCEc47771471449ee19""",37 USD

"""0x7d2d98949c6141597bBBf02a47720d4f83Cc5A47""",36 USD

"""0xCB2E33fE841c4FEdb0769ABDA73ECc99CF9884dE""",36 USD

"""0x691bfabe3d2F44F20B7afDd86Ab91CB4BEdef7eD""",36 USD

"""0xb0a6aA3F0E7690d601b9D92BAa0735C0e3ad4541""",36 USD

"""0x049f943414f2d8e105597c8a89caC309fC06dd53""",36 USD

"""0x8e72A4B144236693F4D1a67800a4D2bC289392Cb""",35 USD

"""0xD94b945e660923c6Fd5aB1F11180cDE745Eb2eD7""",35 USD

"""0x6EF037A49e8954f8952C328ef1476f8E1ea900Fc""",35 USD

"""0xcb1A6955f7b94078821Bc0697BF85ed38Bc226E7""",35 USD

"""0x072d9c359A67AFE9d45D23aF0B4a4443c0D0bA7a""",34 USD

"""0x7f62158a05F5c16401f04B7A5B6cA2027Ef7c575""",34 USD

"""0x1Ef2E238000B555D6F095a10f7721C9842019f30""",34 USD

"""0x69dd64FB682031be0127bff72fF8c927D7233464""",34 USD

"""0x58bdF3025C7878148DdEE1dC61f403A377ab5623""",34 USD

"""0xa75A5a7913AF2ae4DE23DcAD384CC18682A6DFA5""",34 USD

"""0x72eC60B41c0F7E97D447C93c23878B75e8DF6287""",34 USD

"""0x5a305102909e03CeC7485D9aFbB74F996f3aaCc8""",34 USD

"""0x90DE6448745cF9d3e42Ad612E88f2273FAf0a83E""",33 USD

"""0x3093552CfaDcC143B7adE3BBF6381C469b96944e""",33 USD

"""0x65273B85F1f9cC6af69e4d9F6aAf82839F882086""",33 USD

