Address,Balance(USD)
"""0xD5EF2C6B33f91dF0C2cC3B76366D2Da1dE929F7F""",8438 USD

"""0x063b7B57989Ac6E43297c554D4Fa7a950621b3cE""",7887 USD

"""0x77ad3a15b78101883AF36aD4A875e17c86AC65d1""",7805 USD

"""0x13696f2dFE6F552589821cD629632DF8C708CeCF""",7506 USD

"""0x44382a8c5e80C2B574b24Ba796d748f4386D26E0""",6769 USD

"""0x969c18c864603daddaa19981281b99B013F04702""",6756 USD

"""0x055dA853895932d13C1a8b47421017CA22bbb0A6""",6590 USD

"""0x4f9B6B80923b826A4aa013D0fceb4f880ad86EFe""",6396 USD

"""0x92E09859a8AFB99c5D457cBDd9C10C1cDD0f3432""",6171 USD

"""0xd1383FdA0bAa4f666f257e962f5FAE0CF95cC5C7""",6132 USD

"""0x83bd1A283c304CD4B0efe9F90a3FEe239A7547E8""",6108 USD

"""0x729e1A9dd39f9D3A96c1d454B7BfA2b1AA2eD48A""",6077 USD

"""0x46737F5Cb075812Bb1f3A0d65E19808410B1cA86""",5660 USD

"""0x1D40E7a48751f3379284C24b2D2eca3E40E00D4F""",5279 USD

"""0x31c53077ecB90A00271172e67131C96A9d16cC72""",5277 USD

"""0xaA72be008713c03D08957288AE25966463162BAD""",5078 USD

"""0x07470c1967c52dc5B863195943Ab9B4168dA2533""",4928 USD

"""0x76B2678d52a744Bd5e3D1C66798Ebe84cC308Fa3""",4812 USD

"""0x82Ba7508f7F1995AB1623258D66Cb4E2B2b8F467""",4792 USD

"""0x774325AaFc43842732D8D88BD3Aa737e31aFbBe8""",4768 USD

"""0xdF3504E9d05E54197F5d6Db864194b199258571D""",4754 USD

"""0x1e04AC66a73e8b45a2002DD9fdE1dc6e51028374""",4637 USD

"""0x14ce84861FB86E4B850043efe4fd3461d067FD3d""",4602 USD

"""0x2AE13E539677A2d4b028f225DC432Fa29b48e293""",4565 USD

"""0x4cDfBba06f4656073DccB7d1bC8A72Ed030d900d""",4453 USD

"""0xE48079F5a2f1822f1EDfE79be3953c2EaD348828""",4333 USD

"""0xe4471D3503e113E0D02413fD41750ECbf3648638""",4329 USD

"""0xb42FBb5B728AB57576FC9696Ba7f6620846616a0""",4280 USD

"""0xb9F2fd666969FA7ff877B4b8ED803484C6D90008""",4265 USD

"""0x14AC914553c69CaF1B21B2F2467a5C8574059079""",4224 USD

"""0xD47f8604677153CFF4bdBAD2fe939c9Fd0C7e3fd""",4121 USD

"""0x5EdE3736487AB34D28781C079d34c1309Df951c1""",4088 USD

"""0x014878BA02a94DC7D19b980d61d28B0A2762a551""",4058 USD

"""0x095C5De4EDc0f27076DF7edF8e69C55847Ed210d""",3863 USD

"""0x58647D52915BeD2026Dcb36C9308360152Ec9493""",3830 USD

"""0x2359bDdf94aAA98932e897385d464ea5E45A0df4""",3807 USD

"""0x8C23A8D17F10943B6297585957faf7Da63465685""",3739 USD

"""0x820b916c357E4090e3863518e66D2c11E2ec4B9e""",3676 USD

"""0x28A81B30Da5bdf30259A05977865690511086DaD""",3643 USD

"""0x51101f73D74Df5cE7dd0C2C2A0f0466e6A5b0869""",3606 USD

"""0x418f90f661579129967b16e9501E5eDc2B4f6FEd""",3563 USD

"""0x92b5e5b212E8BA8056e1bc039f10534f89b38Bc9""",3534 USD

"""0x71966Dfca57EB0499638cAd7e9A1eB1c8c757cd0""",3489 USD

"""0x3a4A374db042B7a74636b0c46aaDE5ed8D42EBA3""",3488 USD

"""0x78d0Df803c91792Bdf018dc3ac8A2A3991CEdD42""",3486 USD

"""0x33Cde7165B052f86B4F072040ED85eB4E4B0b77e""",3467 USD

"""0xC30CF256dFC731193A4fe2b02c89Bf1815ec70a5""",3447 USD

"""0x09Ed7bB742FBf602cE9DCF43B8D0374a6CA91AEA""",3385 USD

"""0xad0D17a6077729D9be176e1C1b2AAEf588Fae5B7""",3357 USD

"""0xB81e23797D285d83f4E0a9FBe6ed88f5db0ce6c9""",3287 USD

"""0x7209eCDd4b87f4Ac6ed82eF5d43Eb1c160B20d1e""",3215 USD

"""0x7d8715C85Ea27CB462680Fd1ae7737B8092EDB17""",3174 USD

"""0x68577F6cca338d65A8767839A775Fbc646723753""",3126 USD

"""0xd75e7d1A42b616A24a8AFA71a462D74738a87d50""",3094 USD

"""0xaC0895D7e896CB43FA9feD4a53d4DE1368420B68""",3038 USD

"""0x5F57c996675bDC1D2AD9adD3acaaB08E0e1E4fA6""",2902 USD

"""0x681ABeD699257e0b9939Ef478587eab17528d29d""",2790 USD

"""0x7F8dbe45C8DFe0Bb1E1c7d0dF26BC81FDdB5dB8B""",2763 USD

"""0xc8eF6E117F0AbB74F15358D8572766e3A7E96425""",2716 USD

"""0x408b0903A56e6B7b19078F06A8F6caF88A8Cc72B""",2652 USD

"""0x44f76a99bCC9Faf4F97507a61d5a96CDAd4CBdB3""",2625 USD

"""0x3E1c3cACb8310D86DA0E575C254F94183A081F43""",2605 USD

"""0x05e792c0FCA8082bec264c1f212f7c973dB4F4D6""",2565 USD

"""0xfE1d7395d8C394690755F4fF99c88a9DaBf9ccD4""",2520 USD

"""0xB9BE8156d02275E1B02A97378C1472F1704A9f58""",2510 USD

"""0x36f1C442CD589f5d45dbb287b85b40db33eDAC76""",2504 USD

"""0xfe8dFc5989714785C79b7E5dbf9fA48e411D2b64""",2416 USD

"""0xB0a461f21FEAA964925EfC564165eA1BA177d8ab""",2405 USD

"""0xc69b979968B23F82Ee1EBb9ddc642C76390A36d7""",2399 USD

"""0x8E9557E6167C0503119c2AbaEA43a48971B51571""",2370 USD

"""0x92abC2165bB4E23da156035A228b7293497f0690""",2280 USD

"""0xcF5EF96EdB529dC6F25A78bd6cc13e457F5FeD85""",2228 USD

"""0xD6d43F742592E7eeC452dEB3cab7C2458797F219""",2151 USD

"""0x56B082C827b61dD481A06240e604a13eD4738Ec4""",2145 USD

"""0x07AA870d31E90728c1099d211A5EC418F4A80728""",1931 USD

"""0xEA71023464A0c9324fE8f8964a7F250A556dA551""",1922 USD

"""0x0b88E1F39dBCa0b961054031B4851FE82cDDd1dc""",1917 USD

"""0xcBa2755a56706967a5d9F75FA6D0212fd3e8a626""",1886 USD

"""0xa231f6d1cdcBF2a6996631503034Ed6a0751f283""",1873 USD

"""0x467C3b4dDD7DBf56E2ae9A87aa210e0731A85253""",1861 USD

"""0xFfc6139a0a472fB9504C4505AEc1137918e1a7fc""",1859 USD

"""0x1eBAf667E12F35C422b6c00b860639949041C276""",1851 USD

"""0xB8C687f9556B442BD448D2274D68412b05bc615b""",1822 USD

"""0xeFFc5C176400C2c7d7C443363CAB0D82851a7bAB""",1822 USD

"""0xe4d9a69B3981cA427891acc7D6e8F1E0cE39764c""",1819 USD

"""0x31230ebaaD1e8e3923e88b05EdB73966c9EF55C1""",1796 USD

"""0x766A2e028126EC6406e04F5b9d16FB03391A867C""",1763 USD

"""0x049235EfD8d0d7D9872B2ECA94c74dA0725Ba6ad""",1757 USD

"""0xBdEc74E6b61Cb33D9d777246750687e6c8b6Be43""",1757 USD

"""0x98417aCdb3dd85c945Ee7350E1f7aCfa97A5edD9""",1732 USD

"""0x2fC7aC6819047b32A8C20e8276816200700e0B4b""",1715 USD

"""0x0F64146004eda82428a830Ced74bC2938118C4B8""",1697 USD

"""0xA9b5e78678354f4dFC2e2807bf621B5fD799CC93""",1696 USD

"""0xcf4237dEC80e78dDbF22F5Fe28C28d8Aa9ff7992""",1682 USD

"""0x9470897D62275C22Db9C410e592EBdaB769374F2""",1679 USD

"""0xe7085f1038983A475bD0508BA5Ad5e8Bd0d20Cc0""",1624 USD

"""0x53c7F89db15c6251AF5ab3FB3BC4771bf8deb4fA""",1604 USD

"""0x4179227C0401791739FB1b73aFEd047fE5eD061b""",1579 USD

"""0xa4Ca53AF089487b00efd9D86029B6f840954B3D1""",1529 USD

"""0x16746b68dA7b7dF544FcD23F6E664F46A0a8a3F9""",1526 USD

"""0xbe8ea8fDCBdC62149cE3A41f0d11Af611615D9C9""",1481 USD

"""0x7b04Ee54538C2A7136412909ef762972d471C2a1""",1479 USD

"""0x241Ada67C725088e4b6af6571E128f92F3D7f984""",1472 USD

"""0x938B8D32477469D94517CfC93F9A147d988844f1""",1439 USD

"""0x1E69f2D6515351fbd1C6b690344120903C222984""",1438 USD

"""0xbE8cdC2165c0B885A0bC9D5826742937aCeFE1a1""",1409 USD

"""0x802bFE985457ee979a7ba4f7Ff400a261C3ACaa7""",1388 USD

"""0xED19d72bE67332ef1486DB4DaAfA0abB154eEB08""",1381 USD

"""0xbdB27aDdc9fC593793E996377451BA924584Afa9""",1349 USD

"""0x24E7c32620B833f57Af98C67b79552B7696afCb2""",1333 USD

"""0xE56264e387d04742840AFB449DfeA77378D1e489""",1331 USD

"""0xd0F57b6818CD7B2F7e01cF999eC955E63D639aA3""",1302 USD

"""0x000E4be77E4Cd99650d19a65bAe8FE54211CAc79""",1286 USD

"""0xc9c0aB9edA8bde9869c1d049e7ef3842c84a8D05""",1284 USD

"""0xf3E6a2098F6889cEAbdC541F4577242C9437F9DB""",1264 USD

"""0xA041b521417C0e85C7FaCeE2C69ddB62c243275C""",1259 USD

"""0xe7B2D1263Fbf562581136a97A69fBC99BEAdBCD2""",1258 USD

"""0x7Ed40E7c4FeB3207120cB832F0Ab3C3D351B1A0f""",1166 USD

"""0x4EF7f202ff0948AD76b707e45Bab21c479244BCA""",1151 USD

"""0xfD9607cBa2159A4c58e254d6B845B0FE5a213123""",1141 USD

"""0x696cABD1501919c928eDE80a10EAf36a09151b4A""",1139 USD

"""0x7ecDA0EF5BE2E9f35389860C79Cb23CDD86cad55""",1117 USD

"""0x881bd526d09b64e494749D318e4E0ff9Cbed74d5""",1111 USD

"""0x770a6b3f1eD833e5d99e9F66047E19a832afA26d""",1095 USD

"""0x0cb11313949a53ab03ACE4EC9d760CEbcB12F6b5""",1077 USD

"""0x9180ba4932E58Fd7f3509EFCF6A7D432C63752c5""",1075 USD

"""0x3FAFf3b19d2C32E1427BEbdF419f9e0072Fa1630""",1068 USD

"""0x0b548160671aF80737C95CF5104AA5a929610110""",1060 USD

"""0x936Cd994Bd7818390B84C2a1d77FBcbFceDF1283""",1057 USD

"""0x3321F694D356A6e1778652417eA5d4Dc723156D2""",1039 USD

"""0xD5B5706BB4766943A9CCC739dd9336366c46f995""",1018 USD

"""0xDcaF2C49000A7B65049c5d09Bb73c68BA8C58B3B""",1006 USD

"""0x0dB1E905E2433d40d64BF837A64BBf6783cEeDc4""",990 USD

"""0xE239Ab039324Fb969eBf324268c89f5bD60132De""",988 USD

"""0x1a8625303706780AE5D40576F167fAbab8d6E88c""",981 USD

"""0xD8978c6419F0CCcb1fF2e9870153Bc45E14A0138""",967 USD

"""0x2b0f576B3255Eb1D11175556449e03B6bD08A345""",955 USD

"""0x39DB6557b6D22Bb27830B2D78492a40b8701CAf0""",936 USD

"""0x2D29DC43107b320A327a1303bbDFef4D498fF0E1""",921 USD

"""0x6418b312350148BdAE6EA7A9Fb9615e838c2A830""",915 USD

"""0xf7B027daC525CAD343408577d50d2E49e0Cf0DF3""",908 USD

"""0x3E50aDdfEA0768c8b64FBFc92DcB35529b7A1A12""",908 USD

"""0x932953321B77B7D5C0082E1EaD71A70e12E8AFe7""",875 USD

"""0x699D2d9221397D44B430d6095F1432669a9C5d28""",875 USD

"""0xFfeecDcCDE09341fa9b2937f68E38020609c739A""",855 USD

"""0x216Cc750C82F14B718EF862B7FF0Ab0633BD6284""",844 USD

"""0x58541e10CAE166f851C6C85E79d92ceFE8430b55""",843 USD

"""0xdB729C1895a613B825E7ED06d252bB4F9FB6a8B3""",841 USD

"""0xFb7EE399A009Bf937fb8CEa07185F654b0F29775""",837 USD

"""0x83840309daEf0690FD20D4031d70b72A754EBBF4""",828 USD

"""0xd03bE8DE8F73E185E1AEaE585886468234d92476""",815 USD

"""0xf53A4856db59B289DeBA05A44Ca83E94Ac3Cc90A""",813 USD

"""0x1D7e7f027ada01071f2db88Dcfc7C3755e04303D""",811 USD

"""0xF6064348B5230C8949F269F0711E6EFbf75498E9""",809 USD

"""0x7C954d196d8FA9D29c06eF5C25c7CCaa129a19c7""",805 USD

"""0x18359ACC1B2Ab115500cA909780253A98Ba5650a""",799 USD

"""0x5451e1De458BFfd63C9c3c285f8E9320e8c6aF66""",766 USD

"""0x1F1DC435Ff8429D2Bef6E11f0Ec662e45107c5B7""",752 USD

"""0x05f6b29E76f188f650A1Db47736c3723990136bf""",747 USD

"""0x035abc552201330F113A0E09c2B080727238aE2c""",746 USD

"""0xf4C6975A69f2383f2691974E634371bdF9998873""",745 USD

"""0x6E3Fe0A624c98beA68a239563dc1ab10b10Ed5ce""",742 USD

"""0xBDEa05B84366Ac14ae21E046c3419A04FFEA29eA""",724 USD

"""0x8209986409088673D703DAAfa6B2472f21D8De8A""",715 USD

"""0x1BA9CB6fA4025a0032d5c06062B69fd92a089029""",699 USD

"""0x72433E5CD38bC4842A9EcfE77f3f28E45a02D78C""",693 USD

"""0x30e5cBa6060Aeb2BaeCb01172E0F9463A2040619""",678 USD

"""0x3DDf57e84b2F1B3a2C51e3077Cf35D089616afb2""",671 USD

"""0xe82402d93f303253c523e3B2A168cB1cd6E0e3D2""",665 USD

"""0xf920FD9DB1156dF0A20Be8580986ADA57c6e2a17""",660 USD

"""0xaD34bb0e2327e1F389F897510AdC97a8A13d795F""",642 USD

"""0x6c2bd8BbA0Dc645A2266dFd76c2C5f750C1C522b""",629 USD

"""0x5b017846363F27FbdF8dD6f0f1D21A86c6FD8900""",608 USD

"""0x08eEE54C98b1405937D455a9EB56F9aF6813C4B3""",596 USD

"""0x2848D59936898e8Fe6930D49a930C83A4c58d0E3""",593 USD

"""0xAFFB0f6070Cf148f7F26e3cd02a51E29AF5d1a56""",589 USD

"""0x764F37Ed59E6b52477d72F7C75C90CDA90823550""",578 USD

"""0xdEF51401C40D31e72FE7ab2a5b2cB362427D965F""",575 USD

"""0x2aEfdBB41EE5861EBF02d5229FF2005Db127Fd9f""",565 USD

"""0x3221A1aC48E83153344FE4C57cc78A6fef2e7A62""",559 USD

"""0xf4eC3efEe9aA547f5BEEE414B39E0E4c4e8827bE""",557 USD

"""0x6f75A843df347C6E44Aa8D8BffaA9cdDa1927A6c""",552 USD

"""0x21E33EA8FAAf6f67b599978DC164473b52Ad9244""",539 USD

"""0xfaE89DCc56935046957E38fE1E41c9Fc504D4Ed4""",534 USD

"""0x1cC543590b7E797f36FcA5e007906cCE847D3AF5""",531 USD

"""0xcbED240f6E4A95B917B0a562Bc1328DDE4F030C5""",530 USD

"""0xbfE628Bba529a34F87dc01181BbeaF36Dd07b39A""",530 USD

"""0xE41eAb00F6f17AE3503d0e0fDba92D46D0b27422""",522 USD

"""0x88F1A802DAB034d61545251b71F6e4B9edbd6C15""",522 USD

"""0x4095e2Fe85B0927cD57448806692D7165e5F793E""",520 USD

"""0x9cB64fCD497a88B683B4F14dd6FDF4c8F4d91AC7""",515 USD

"""0x30Ba10157b608BA6c9DA66DD7E952875B17D68d4""",510 USD

"""0x7830b61E172CFD5d0e7F160908bE39ED7Be76d63""",503 USD

"""0xf893F9FAD21B0601989596c9BE0530C5319CEbbd""",498 USD

"""0xE12e62631Ab3bD568310e372D4Da01Bcc85da5c4""",469 USD

"""0x0C85bd3A070F9A13d2f6BaFf1f12D70243e4aA44""",457 USD

"""0x7E86C6A9de00B8d9FD481ba4fD237D4596282f82""",454 USD

"""0xd8c28A3287e35b8C6D85857510014b3552196D66""",438 USD

"""0x5D7B787bcFFF33B8970b51C276c64B496b14701f""",413 USD

"""0x960dD0Ff7070FAeE548F9cFE50298Ae1321FeF93""",412 USD

"""0x24a25a25d45be6782B488A616a7AEb57e4774E6D""",407 USD

"""0x3fC704F8691Ba311974a13A24975DFef6aB0762D""",401 USD

"""0x49644A2E06498165baD64Ca2f407aE5102956803""",376 USD

"""0xc2C320362b08429765F94E7caBf3F2742B9855ee""",375 USD

"""0xd90CC79a893Fe585BF17F0b68ef4823E32346272""",368 USD

"""0x0e42dA6a3CF8CC10763337FD4E314F3723A44302""",362 USD

"""0x76b990a57a14DBfFe43898904A8225888FC1057E""",360 USD

"""0x6Ff7cBF03129c0B59FF58eCCDB2BF6fd4E135876""",358 USD

"""0x94B6E7e325f0DC708b5F86c5385A75118548FA72""",355 USD

"""0x1398fD735861D8EE8b176d0aaBe30DC07Ae70866""",352 USD

"""0x7CdA0228c95a72089fBdf4183E358fca0abD43FB""",343 USD

"""0x2B7948a065dB2c39016A2CbaB7c681e8Ea788593""",339 USD

"""0x3E85dd6a9e4FDA5F33685B7A5BC588e972781b12""",335 USD

"""0xA44fc3e40068D0396A751B0D15c29947834Cd1e4""",333 USD

"""0xBB1EDB8c64D7BaA322FADfD13d4A5Db96d02A2E1""",333 USD

"""0xC876BbACfD498218406ca0BE88b4419d96bAe96b""",328 USD

"""0xec81e4D1E3300A7bF112ad033c405c4236822406""",328 USD

"""0xB7d87Ec8249d9D9544DCE3854edF58863D32956c""",319 USD

"""0xdB16996d7FCF46409463194Ceef984484912361B""",319 USD

"""0xC9dB25FCE4Ebe09dA945ee5997140Eb0b4cE2f9e""",317 USD

"""0x47348414b9F71c1252746177d867Ecca907e559a""",311 USD

"""0x4EA1Ad3F4b4b7f037aec45c6EbDAB8d190fbDCFA""",309 USD

"""0x4FBdfacB2E256AF387B19e55B06656077AB76632""",309 USD

"""0x135e0bDAa706fF5ccA38444f756637F5932044e5""",306 USD

"""0xe4260aB7376F2E47246113699EfD652f4400cF3A""",303 USD

"""0x84825dB69ed1bE15Af237635c703Bc33ECE27D15""",301 USD

"""0xA53b3296D9bbEbB21180b9fe82fB1bFD77b37559""",300 USD

"""0x92c79e3ba1401f79A1b25879513AcBfF2E87Ba7B""",299 USD

"""0x04B248F113C2479861045093f3e3F62Aa79351EF""",297 USD

"""0x8C1c9683A4fc1c6CA58Cac02114612b30924ACDF""",294 USD

"""0xb6E4aC401FcaD269B538424dc5d1aFA37fD1eaaf""",293 USD

"""0xD388CbCEC6939f56864Ebe281b8b5225847E5adc""",285 USD

"""0xe0e1812FE2a1A1F284b514A5B21B862a4D452864""",280 USD

"""0x125B9D98d18c91a8f835486FBA6e9968ec45bA9E""",278 USD

"""0x26A0711fab6999CfAD938C2C313C64d84bC9fDEE""",276 USD

"""0x74463e03baD35528b75ca209fac9c86498900436""",273 USD

"""0x1787642DCdd5bB5f5323b4439f939C2D41243E60""",272 USD

"""0xe0F8E0c4D29DB7b28530234e900a69C761111991""",269 USD

"""0x7D49Ea983Eb3E4d492f5C17df8691Fd69f26ef4e""",264 USD

"""0xF9c2754A866Ca21CDDa43ebd44d29865D72332dB""",264 USD

"""0x42DEA4Ac04E72B0cc0A0f3ddD01C70B580f36005""",263 USD

"""0xf8a5698958F0F1563D09469bA2D186970eF8f920""",261 USD

"""0xaE0E7766835D81bde71b194a332F55f501976cfE""",260 USD

"""0x30Ecac24C06295c9bBd2EA892034b453dbA2b2B2""",260 USD

"""0x211DDFA547a66aFea148675D5cBcf96e5ceB013d""",259 USD

"""0xdb2A347977c0A11F114F09D88a5E8e42461f6ce3""",259 USD

"""0x6fB043e1971AbB37B4615B8e7b0476701f141F3f""",253 USD

"""0xCa9BD3209b6af7605F00bD07C04EE55Ac6a076c1""",253 USD

"""0xc6628095CD03ffC27d72A8333AD0080f43913DBd""",250 USD

"""0xc147689945F32dC4CF081dd77d74902B9042e97f""",246 USD

"""0xd40CF0f202aB04E6B52d0855ab79B760262B9e68""",243 USD

"""0x56bBe8253A2864030EFeE5D4ac5941E2E14954cb""",243 USD

"""0x976E8A6fD08DDc26F2ED42B06baE65c1257B31e4""",241 USD

"""0x49d0b3b979C8DB8D91b34A16716264C68771d915""",240 USD

"""0x7F975953c61E4e3ba1f8Fa53557261C9CC8AFb00""",238 USD

"""0x37B5BF66aD0333ed1c78522848df28565b51d0D4""",233 USD

"""0x0aeb84F895781a78a3CA9bdcc1d6B9aEc0f5dcdC""",231 USD

"""0xda2d0672205C6239372F85F7EfCda9F6B58EB862""",226 USD

"""0xabD93f750ba57138219aE31A774283Fd287b9F7a""",226 USD

"""0x3d65e1bE34e9f74BEdb3683b85637f3622171963""",225 USD

"""0x3a361e39F101CC5A9b0Df97b9FE93C1687901beA""",223 USD

"""0x4EF468962C1094a09a958625f54488B72caC6a66""",221 USD

"""0x182f123885fa9E9646d30546170c7922F05a35e4""",221 USD

"""0x05B50d81d25FC8c3549c5492a7BBd1469b2c8Dea""",218 USD

"""0x9df5af189bF91bda2da0fAc0dA180E537b72E36b""",214 USD

"""0x32D94d3e3750f02c6502663927513bed09feE77A""",211 USD

"""0x640A456Ecd33679769b3A85AE3AeCDb2282FC6AA""",207 USD

"""0x7a0945E2fE67442284e20f4Ba8890B95076E898E""",202 USD

"""0xBC8eC6306F447A9768dA5F91ccF79a0CFe76f0Bb""",201 USD

"""0x970d34e4f5Eb257D207bB725d0DBE38e978b4d24""",199 USD

"""0x5291664B3e588ef3bb3E47137A582fd69eb94283""",193 USD

"""0x8F753a5e6Aa1931Eb697c5B51beeE593e59Cac03""",192 USD

"""0x0C68a9190af72b4911d2Fe79028d1E25E824A492""",192 USD

"""0xD6d94C475325099bc7DA765DDaeA79706259Ab55""",185 USD

"""0x8495d37ADFd0C8E39cb4303e393f6Afcd5827212""",185 USD

"""0x5aDf6c60583C1c1EaEC60d6fDB34D14C3f4Bd1f3""",185 USD

"""0x1470De04C1d42a13A950fAcF85CBDCEcB86e98F0""",185 USD

"""0x4853046d7b00324d91A5153DCFb915dB94e60217""",182 USD

"""0x65724996E746197CcC7C6f776eB0A18376858021""",180 USD

"""0xE572fFeD70699D62f9Dcbe5AbDFB74F136e2942A""",180 USD

"""0x3b7FEfC4429F11d7F39Cb811eA5f2147fA2aDD0d""",177 USD

"""0xEBC74c81a3A15C92eBA66EbAe705B618d7C2655c""",176 USD

"""0xCf92079ECcDd82EBe14d806549C5FffffC0Ed01c""",175 USD

"""0x7A2e03E3d7eaeF8DD8C1dA8330aa423f43415FC8""",175 USD

"""0x8b9EA257BCB3B8596bF4112Af1Dc4eA36d6dd04A""",175 USD

"""0xa7aB598e039756d922A3d5690d922BD46a767a2F""",174 USD

"""0xA7269C74294E399D700A58Be9f035B652dd67e48""",172 USD

"""0xf14d1974DDE5129931b6C2D838B298c2b6317DA7""",171 USD

"""0x28dDE32aD3eb601542Ce04aa7689021c8C19106e""",171 USD

"""0x74FEFf9403105d36a775de6E1DF093d5Acb9C23C""",170 USD

"""0xC38920E0edEFE6aeb284f1E098eF830EDC932745""",170 USD

"""0x4d308b4b6Fd309C10c2E3478C2cFc63913360bA1""",168 USD

"""0x663547E543F6a9BEd7C658C8Ade896fe6B240d0b""",168 USD

"""0x000000697bB288F2528042e8844b65Cd32BeafCa""",167 USD

"""0x453da0a74e352Bf91adeC4C2bbd74EC7629Eb728""",166 USD

"""0x28f71Eec7A394e370Fc61D10782B887efe5Cd879""",166 USD

"""0x50BF814ae5692d46Aeeca2cee2850aA0283FC517""",163 USD

"""0x089f2FaF457F3F28f8E2a503Ffcac1A3D5EEf34B""",163 USD

"""0xA70F6a79Ff50ac6a2DF64463d2984B60e19E7FD7""",163 USD

"""0x16d380c2bF0926Baf816E57d3194BEe8b703521d""",162 USD

"""0x446a491AC7111ea35346669900Eb1d5cB2d28dbF""",160 USD

"""0x0720193eb8914E65cb67a568d0CA1D57D31F10B5""",160 USD

"""0xA92C400f76eCa0E3544cA7fB06E99a4c96befD47""",159 USD

"""0x6E3B2B6c08080F1aBa2515fefcDD68817865072B""",158 USD

"""0x08BC90bF9DA091AffFEfcb3C86aac402467BE51d""",158 USD

"""0x9858eC1e9f6E8A6e821A2558e7a3f7938e82FBCB""",157 USD

"""0x5D958d46202E2F5844975ef715761F94c296a88F""",157 USD

"""0x0DB45915f3aB6D3c64fC2d457E36d78c605e50B5""",157 USD

"""0x04c1F2cf48c98bF8FFB4BeF94252d0992cf08361""",156 USD

"""0x1a075dE7C196EEA15F7f6358aD9Aa4A82469000d""",156 USD

"""0xCA940C5ea2a516aa6bdD88bc5f2237559851B6Fc""",156 USD

"""0xe8C59c431f7d31b5fddc8e5384835ff4ac4Fd1C9""",154 USD

"""0xCe6B723b6DB507650375D175edE31C85b281dEAF""",152 USD

