Address,Balance(USD)
"""0x4C9B1E04031d03F48132F27B1FA0a06Aed94b8c5""",1840 USD
"""0x6763a93EC3cA8b1CB33ce9d34e124cBa4126BEa2""",1786 USD
"""0xd185b0a98B043434e437Ab8B964eeA3297f44a04""",1681 USD
"""0xd0A4Be6367f4A4Efd5Df94AEE7bb9397605D8ceF""",1625 USD
"""0xf726f11716515Cad9A14D17d2AD22099Cb5Dc7A7""",1575 USD
"""0xC68f651f956Cda60A749C1D8165F21048439D35f""",1528 USD
"""0xF7C23Ee9D0E036147136EC9D0089b00D33D7532D""",1481 USD
"""0x692A1173d53Ac1C35E5dB7820b78F12f150edF65""",1316 USD
"""0xd1207Ec8d5124721eb8551a9389c7044FD41E2C5""",1164 USD
"""0xe753E7F08b2C9a122B6d228C01FE589F0808b5b7""",1142 USD
"""0x44f76a99bCC9Faf4F97507a61d5a96CDAd4CBdB3""",1103 USD
"""0x05acA6848539AAa790Dd24BEB8E68C9C490AA7A7""",1093 USD
"""0xbe3b83393a96EDC50B70632c4A4eBdC37d409035""",1072 USD
"""0x5A3E43Cd0541D8A94565835DF0808e42fd7fA603""",1043 USD
"""0xB89666680b3885b3e5aAd9Dcc1475533466B11d6""",1026 USD
"""0x59A150C20a1AB1553aFD42157EFEe6Fe7a7B5926""",1017 USD
"""0xf9959542a619AcAa3226612ae88baE330D6bE6bc""",1010 USD
"""0x1aC751b143228eC56d928f00838547B2C881f691""",984 USD
"""0xbB8694519BC68B337663F0BDbE79847b49000b6B""",962 USD
"""0xE15aF41Bc008Cd0E66a2Bf0EB49830623ff49a71""",920 USD
"""0x4463C1b91E0E80ee5372A938B5bf023eAFe5622c""",916 USD
"""0xE6c637509224f9a6c3986402F021EDF7A4B1c71C""",903 USD
"""0x94D66F5693a4032b3eB74d202E3AC2d4eB9EE747""",874 USD
"""0x0992ee967aCd2c8A8d6f42a2623C6850028Bae7E""",873 USD
"""0xDa62F829497DDa865C4380b74ddD8A818d2b4BB1""",869 USD
"""0x420BFa4d15BdfC8074f805fec52abfFE55FefcF1""",836 USD
"""0x23FA0F786d93C268C0f7e3bD6B9d005eE72a7324""",834 USD
"""0x9bf56Dc08E14DF88a041474Bf5334BEd301bc578""",771 USD
"""0x951Eb8643E48A3B6d6d6AA7706B643AEE9B42f52""",767 USD
"""0x74A537F6F324368D6d2437ef2F9e4873a37989C2""",755 USD
"""0xa4Ca53AF089487b00efd9D86029B6f840954B3D1""",750 USD
"""0xf947A784C9BAEAe1444E12EaEa875Ca48231e9F1""",741 USD
"""0x478B96B6Ae2F335DbDF48A94404ca7e650DF460B""",723 USD
"""0x9A0DAa98309448135195bFA0cb95e3B63FED3E22""",681 USD
"""0x9B3CA8e2802FDf79df53d96b78c6079331605EeD""",597 USD
"""0xfc3eB39f0627D0AF875aA5Cfd2A2Cee78B23dDfc""",592 USD
"""0x4346169036c8d32C422dF027E5f46e55b489D2ee""",577 USD
"""0xdD9132cd40504EA34Be6859d21ea9B5C21E35603""",569 USD
"""0x18C2f8a7e2696d28661D59785B18C6794cd8D8e1""",568 USD
"""0x3C8cbD613857965267bcd4bdEC7b794Dd53969A0""",566 USD
"""0x0000000000d3e910C999cFA4a016EaAFe9FCb604""",562 USD
"""0x0241dfB8165Dac08d3F78cb931cf46D110f16733""",548 USD
"""0x2bEa6FB8d74B8bA8A79ee8339FBEd293dB9C4277""",534 USD
"""0x4A0b1D10F2AEBc8B4a901e04280e9a22EDaB66eb""",523 USD
"""0x3fd5e14977D30339E09f1b389e2C6124A49820D1""",513 USD
"""0xA0a9674739FAEb9e7c00F611b6AaFe541b2ee4B1""",490 USD
"""0xBA13D52ff3813EbfD907FdD629Dd9C2D507C912C""",480 USD
"""0xEC8bCE1b949A4c443F735a41d1928952D5029b9e""",454 USD
"""0x9202B86b4aAD9c19E5B5ebb41136Fc616042bE7a""",451 USD
"""0xBCc2565b8c12d794803091dc06DBe8726FB1D028""",403 USD
"""0x4589Fe2a83Ca5544B9Ba3A22b0b1fB1bF8Ad673A""",402 USD
"""0x5637f2cCaf31a8c71a47564Ef97DA752786d9507""",391 USD
"""0x481BABD0077B9ae4Eb0C197815fda4904509555c""",379 USD
"""0xB99ad00Ae0b27d980a4C236C41ED685D2bfe159a""",368 USD
"""0x7922cA608430b2F093d91059F50b0327269725Ac""",360 USD
"""0xe32d2BB82d67dF9fc231Dfc92b77E3385D5CACA6""",358 USD
"""0xb62ea019C3ecF647c21B3D394f373C4089E3E4d6""",357 USD
"""0x54ec3875De0B0130F1C11C793dA63ff6CBc46d67""",352 USD
"""0x0A24C7547dd14BE2F502D354afD224B226d177E4""",342 USD
"""0x84A9165bbc73baaF09017a9F132630ceD8723485""",340 USD
"""0xC31d3ABf336Df48aD7C700cA6dA41d5a2363F047""",334 USD
"""0xb0c6e6cD53528A8de96E460B539D1aC3c59AcE7D""",328 USD
"""0x11ce4B3E77DFf43DBB35eA247776288EfcAabae0""",317 USD
"""0x3352359774E4e4a3fF17b4122ceba813f0AD8B1c""",312 USD
"""0xa285a51049386FB2d7000Cc11C68b89748246e7e""",311 USD
"""0x8cf4979258C1932A2B2576cC987D119a48002d83""",310 USD
"""0x273515cD7961a87171b875dd5711A4e1BBcc568F""",284 USD
"""0x04a30b5fB80001D62d3b257805b7Bf6469A0EF8e""",283 USD
"""0x7151E5282bc1C952700fF070A933f17c644A66f6""",280 USD
"""0x71fB5D4115323bAABE35B0c3780886dACc1be915""",278 USD
"""0xac34330d0c4C744A202AD1764880dCD0149B83AC""",274 USD
"""0x09C26a28EF5919Ae3d262C112e755C286760C7BD""",268 USD
"""0xf55a4eA74E56Ad6AD5f470F110EF9F1E2A70c175""",261 USD
"""0x050A560Ad5F501cC6Fc7dD9b10482051fc56d24b""",258 USD
"""0x213F377C6ed4E2DF4171Bc5696340434b26013B2""",257 USD
"""0xf5eDb1eAc328FE6343476F536f01fC709664dBBA""",252 USD
"""0x522FcAcA34532D4D0D4f9Bc9AC39250B6501Ebe1""",251 USD
"""0x55B701607Fb847e1A8001089C6c13eFB723fF7d3""",244 USD
"""0xa94796ffbCa86F6F4F0cdFe6a0ed5D23De059a07""",221 USD
"""0x296937CEE8A0a200934A38229a5Cf6b7f0A9e61b""",219 USD
"""0xB8Ba41C599182403A7A8685819C8802c1Da024bE""",215 USD
"""0xf138239EDd2DCC997DD035537e306d5C9C45A1B5""",215 USD
"""0x0181f8843f3a983754263958e5A434b7839785aE""",213 USD
"""0xd4F837695fd4bA549235d563d09f7291E2e1fd66""",205 USD
"""0x92c66fC8490e1B6d5246BdB52fff31411C708023""",196 USD
"""0x1B7A52a8902d07571D4Eb862C0C9e6fA00F7459d""",196 USD
"""0x9214E68a10Cbc19a9B3B1170f917cD40489823cF""",196 USD
"""0xa1994cC4a721F6B09F9512C60e4985A2fC15C809""",195 USD
"""0x65BB59D92475Ed63b926CC91FC9B311A3494468f""",191 USD
"""0x84121019BbC59c3E4259733DEa873F4E4Bab8831""",190 USD
"""0x08A71425D495393DbF6Cc96b271af43Ee005C15e""",188 USD
"""0xfDE099dc69994B5d44e3a40Da4b0156Ef9A4A267""",184 USD
"""0xDB1AC664486814a36ACe09c51699C3322eF03427""",181 USD
"""0xb259D9458349C922A8b100137085A665c236DD48""",179 USD
"""0xAC423b380c7d69094DC1FF93A92cc6E9882275F5""",179 USD
"""0x265E8EB84D0DCBA69DADc59d63eCe02b6006B84C""",177 USD
"""0xDBEeB2FE0BB7F3BD70187B52d4Ed2bEa48c9C9c5""",174 USD
"""0x98a87A322a895412335b94AA7fAE63Ad72Eb5F0B""",171 USD
"""0x03d1d38C1Ffb1b66FE1407bFFbbc6567776F6770""",170 USD
"""0xe8fa2676Bd01c3D2F3d0E579862b6B331958faa3""",167 USD
"""0x1D153543dA6405d81d014f60C57957ed6225A311""",161 USD
"""0x04c7CD363FeD04AaF4588C85ffCE40B3d39A6B58""",159 USD
"""0xF0232252fEf6Fc57715227fc7729EAd4155278eB""",157 USD
"""0x7C66E4d9d69D211Bf9521ba5c401a18F41E6Fe2C""",157 USD
"""0xf704A929Df722D095001b5D6aec28D714a5c95aA""",152 USD
"""0x0f15883D0916A088Ca041823946ca2B1eE0C8933""",150 USD
"""0x7A6A1863120710c0d0E72FB32134BaC45CCD3905""",144 USD
"""0x355188b70c8Cfea0938029Cb5D2Ac79d56751418""",142 USD
"""0x6e39BdD23168f3fb68ba4eAd8349CcC40CEc07Db""",136 USD
"""0x7c8C8C5A4Ad247434225511D23a05e31959B69b4""",135 USD
"""0x9dAA5dd13278FE78e9a38390F28cF5beFfD897Bb""",133 USD
"""0x1256D61968a62465e473eca891D8112A5270EE81""",133 USD
"""0x0A88ED863Fc5dfC58A645d8590DC8cB43A79E3f4""",126 USD
"""0x3692f5504D75a93C891eBEbdBD300310De4CbD30""",123 USD
"""0xCFBB55FCB05534E21F3a87a095C2dbD3dF6bFCd7""",123 USD
"""0x1Ba92Cd0aA8d99610B16a3057b7Fb4605f893c86""",123 USD
"""0x5C044a863694346746DD9779B2E4f7936d80f9dB""",123 USD
"""0x4716351964d9695296494A157b3a6Cc8e107D7dC""",120 USD
"""0x6E3B2B6c08080F1aBa2515fefcDD68817865072B""",119 USD
"""0x01110192E68c70b55d7c8d0B4d96109555c9BF20""",118 USD
"""0xFa1a94ae136880002fF4B4665AB4E7498973332f""",117 USD
"""0x306419197534cc5Bd4EE7693C716096A1486A071""",117 USD
"""0x98D305fdD7DD0Cc43612493F1226CA9BAa84F9b9""",115 USD
"""0x9AF0c21B8CecF84DAD025b2Fb47f54446DF5D5F6""",115 USD
"""0x6c88392c86e0364BEa609b0615DCDB7731EE4Fc0""",115 USD
"""0x0CcB92dA5899CDCD8B4acBe0EDcC8b5b9535E487""",115 USD
"""0x85D50139a55D61748845736B859C882BAA8CbcdB""",113 USD
"""0x393C2Fb851c2AAB427b5F4FAaC7B8103596E021f""",113 USD
"""0x801F15e1F76cBBFC6Fa7FcB8790531B051C42a72""",113 USD
"""0x2cee14757750EaD3DEC7f1C6818c467Bb73F878d""",111 USD
"""0x9Aa97fBF39bd54e3E348523e2CAcC2C300586b9a""",111 USD
"""0x93F9EF649dCBbeFe299FC993b66F9F68bD4C7284""",110 USD
"""0x5FB83250c48908952b7cdA490E7c6153c6588d6E""",109 USD
"""0x74aBb93778df27082Ba0Ae40E011217a757fd535""",107 USD
"""0xf590Adc83c1CdA95Fe45A8f2942030EdF8472434""",106 USD
"""0x23297db57B6307888b613d72de27bBff7143702b""",104 USD
"""0x00ce681867e7A3169449623Ab61f8353f1B7379C""",103 USD
"""0x85BaEC1be8C448E7c7B2ffd0C97e883781C6A702""",102 USD
"""0xaE7c025F021e652173Fcd6773F80f4353b9Ea1C5""",102 USD
"""0xaFa0D22071C462da9365746904c7Ab09825eF610""",101 USD
"""0xdBE7C71cdC2CD4f62620F5F35d3963f57FDEB51B""",100 USD
"""0x1ffD639A6E26Da0E8b2a1Bd6caD1E910739e6Ec7""",100 USD
"""0xf9CF10dFaD6EC1D52a6c01c9Ec7C2A629e0F89d4""",99 USD
"""0xFFC0B87EcDf72aC8576A4fDad765BB83EF75979c""",99 USD
"""0xB0e0A7aF1283689E3eA498363ae610733D0774D4""",99 USD
"""0xc9129587BDc6092ee3b13eCcAD1d0aB83324C27a""",97 USD
"""0xb900687B85f183A979d8c58e39646227095eFBaD""",93 USD
"""0x4554dFc0803BA2bE8cA5Cb299CE1e266d04805a6""",93 USD
"""0xB3aA9923489Bc2BFEc323Bf05346AcD4afbc92A0""",91 USD
"""0x3a70243Da65320E2aDeAa7B8F5bFC059e81b28Eb""",89 USD
"""0xdFDA199eaa5c5C3CC9ab94e2f7De3564713d1751""",87 USD
"""0xC75Ba7929b3167b711293FB2F8763525Ba3Bf17C""",86 USD
"""0x2346d20dDa7CC1849D1382e6f4Ee7C3441f2fc2C""",86 USD
"""0xd4A7A4f697Be748155dDf531C95D863F5a923042""",85 USD
"""0xF6FB4997576Bcf48F9523b85F7aCcCA288321e54""",85 USD
"""0x98Ed3B4B81AC60F8f23F47811BA52d0a3de7F081""",83 USD
"""0xB9cFcC4502a01032d8cb8b204283AA85D36FF7Ac""",82 USD
"""0x0A7826d5061dB3c7Da6c3279e0bD8Bf877959830""",81 USD
"""0xc4cC364706Fe781FB00a47BaDb297Af36A482Cc1""",79 USD
"""0xBeAF72cF7e48dEdF2bB7854104F977696cC57E79""",79 USD
"""0x2F31393AeA9EB0B8F3c3995783c142bf97034f32""",75 USD
"""0x1d09C324E25ad7d398CcB4cdd61e209689bDd91B""",75 USD
"""0x9D009bc523f094904B028ACe09251c67127181a6""",75 USD
"""0x4f20207E5050Da03A5633CFA20F019FB2CC2382B""",74 USD
"""0xf0a0066469E99403920A1508a285E2D10037868A""",74 USD
"""0x66E6d8d3228aA85AB1aef5b05041D21cD76F97F1""",72 USD
"""0x014fCbe80100c8b3Ba3a944Ee9E75F8c5515968f""",69 USD
"""0xC08830dD06197ae152C587b594A245457AF801df""",66 USD
"""0x205cb01Aba1218d513E2a67594cACC99E58Cd6C4""",64 USD
"""0x50566A818540BC14FD3980eF56A36B310c757836""",63 USD
"""0xF2C9c661A8531DDD5448d8D39BF7E8f8d42C39B8""",63 USD
"""0xbD4aAA8c0D83101f15add99E84fd73b52cA89628""",62 USD
"""0xE0B450Be5911317119256bb95508454Db42d6bd9""",62 USD
"""0x33d94e4D59F4122eC7327567129cdbe777b84130""",62 USD
"""0xF2A31AD010Eabe2c9faCe63aeb1Bf4Ef16EcD917""",62 USD
"""0x4eF1562B6176E5F74d6CB2DC239A1088fc6daB4E""",60 USD
"""0xfe521d2A51eBbc5b9f834cf468dC57ab5E80c200""",60 USD
"""0xe60AacB4269E11A8a99b87c95444F7bfad3E80aF""",60 USD
"""0x385740a776395877E843B6F1F7ceBdfF6E833a26""",59 USD
"""0xDeFaAA0cdab0fED1EE6B590556DD3DA23E3943EA""",58 USD
"""0x6819eea7ae91a15Eb90127dCa9529321A86b4B62""",58 USD
"""0x5425e7148Ea231A92135562e4D5eaa1020Ebd816""",58 USD
"""0x945B87afB6Cd1588c012C95bDb97BEFF5768ec79""",58 USD
"""0xe535Df7b8faA5eF198f0688EFE7511FBAc47bE22""",57 USD
"""0xF524Ff30a06A0FD246445f824fc9C4AF875F4417""",56 USD
"""0x4aF5F82A30D982c15115313ef91bf915cA33a2D7""",55 USD
"""0x2Efa6E89f8e143bf3236eAF857f51E8CDDdd3077""",55 USD
"""0x1CB8316710220B0f5F84926b2774a60402C0484f""",54 USD
"""0xbf1cdDE2AF1473DE9b82Ce7B9E2c9C948F40b355""",53 USD
"""0x581Ae4C9d337C039afCc73DC3252dA24F8f09C9E""",53 USD
"""0x8287DA77b48464A1dD0F00357159B72001C0952D""",52 USD
"""0x51A4b2e1333FD2B6899b5192cED37FCf8C4b5444""",51 USD
"""0xe4aB7CA49D1271afbFC4CAbFe3863146dcee992E""",49 USD
"""0xfA7b644E3572DD7a90504E02c888aA27Ba944dfE""",49 USD
"""0x14A72631b26626BC56dDBe8fBb5aDC3C7F6d62B9""",48 USD
"""0x240e204b8eB025533128b54ED55c141D64db987D""",47 USD
"""0x20112486B10FCbCFB0746233D49e9194a45c6d89""",45 USD
"""0x2CBf930Fcf88a3DDe079A516b534138e088c4651""",45 USD
"""0x2ccea527F8Ec1349bC2D092ECfcD6d20DD719DB0""",44 USD
"""0xdA599dEDef2D8C00c01Cd047BBbEDc7399ad5908""",44 USD
"""0x6931cF5E1026E1F3Bac64D95992eD8e79d35F6f7""",44 USD
"""0x7417FB40DFb97BF16AB1c32114D4586D3a832F3C""",43 USD
"""0x11f88D57baf11bd1d854Ed8d6088E41dFe996213""",43 USD
"""0xbdDa4bf1947A69454F80b66c6d7A9af6237CE33e""",42 USD
"""0x51f554A692E45f8212b1C18439f4E587bd6200aD""",42 USD
"""0x0E8a7D137515277F375b89aBb5B1147F6c4Ab4c0""",42 USD
"""0x9cD366a40D93F40EF0e2718C799172EA05FD4051""",42 USD
"""0x800590DB8608ed1320d69c086Cf4857FEa9A0040""",40 USD
"""0xd8e5E0a7EFc16C6506a293760D5C9e354aE713A9""",39 USD
"""0x83c0a543a6B28DeBc6f348dDcC55d3A042B7c782""",39 USD
"""0x1CD7e09bD346317c6cd1EAdB01ccA370E907276f""",38 USD
"""0x2Ed18b20dc4ddb52ad9f54Aa1f273ACe7a03ec52""",38 USD
"""0xe607A2A24c4D75E963FEC90D1584F9174a671032""",37 USD
"""0x0d459132AAd7B70be5b77458429D93552c7e11A3""",37 USD
"""0x908CdC947345ccbc5356C9603cD8c91483eb4CB8""",37 USD
"""0xd36A3977993ad1d15a2bF085F2121077eB503E47""",37 USD
"""0x0363457D0Cdd27311D7B0853c32e530fe8e4a06b""",36 USD
"""0x675D2ee34Df45692aD7365f261e1Eda645f72495""",35 USD
"""0xA6dE4D9E888369B457a0e08775C4d70F2430cc7e""",35 USD
"""0x9eD7029086dEB3Ea14D8F42efee988e4205cC4d9""",33 USD
"""0xc53d713747e50b65729c9BE51ce3b012a680289f""",33 USD
"""0x27DC66aCd2A5EA322b75e10906812bD988Ca07a7""",32 USD
"""0x26f536370Ba31E9A9497Ef4f7A1D907fcDB3aeb0""",31 USD
"""0x5F615837B5908d17DE10180a7e5CD374e94D5120""",31 USD
"""0x4C156e9D3BBD92c4eCbbb7d41f4f0771d3CBa98c""",31 USD
"""0x58991F011AEa0A860205d044c0d45679D99829f8""",30 USD
"""0x5d678a32f1a214f434a7eA36a3d318788CCB55C8""",30 USD
"""0x63F603e4f352d0581cc100Ab528bc3c061bF80b7""",29 USD
"""0x62cfc31f574F8ec9719d719709BCCE9866BEcaCd""",27 USD
"""0x9b80C7b104f2976927f2f8DCEdFAE6ab895f4446""",27 USD
"""0xfF3Ce9f49a9a64F996ae07FEb7C914256092d7F5""",26 USD
"""0x134D24EFc0268b8D0F799A74ce341C672cb41145""",26 USD
"""0x1Ea734BfBE12F1995e3E800920793D55aF00323c""",26 USD
"""0x4eE5bF586FF0FE334A6E4bf0e3030d57F1Dfc641""",26 USD
"""0x037d18F1Cc694f29640Ce439B4A6B2884163A84B""",26 USD
"""0x6746DA150f88895f25aA0Cb2A724291c558AC07F""",25 USD
"""0x28990e3Cb682FA7CEc1DF85956c268C9bDca9B43""",25 USD
"""0xc26138859a31A06b07e45B69378dfD89a1060b2F""",24 USD
"""0xec83B809221c2e3D297B057314c4788Fc33729Df""",24 USD
"""0x68eE2840601eae21e5C2DA2E9e985669FD548BA9""",24 USD
"""0xB8F7fB33B74F2a30Fe7cb8892CD5E0dA347ad8f3""",24 USD
"""0x67b807cE871d5C3a3aF42506f1093721E455e57c""",23 USD
"""0xC3413Db7950d9D187d0162085d03D4050EF4D15A""",22 USD
"""0x2D38d93C34b39c458d0b5adD28BfA244111c4Ddd""",22 USD
"""0xF1ab2Ab9fc8b0c415E0C4f46835Ef4A855Fa04a1""",22 USD
"""0x4B7980026dCE5b058b7E14Bad9473F3591Ed8a0D""",21 USD
"""0xA98d1BE966FA59EdAdDEE27A04FD5b6064fe3026""",21 USD
"""0x3cb059dC57f3B4Bb958d00D12343Fbda1901CDaF""",21 USD
"""0x14C9709c1a7615DaE2011e3F9a768b6B5f121fA7""",21 USD
"""0x3953B1323cE30568bC3cd9BDbb3D31Ff06e12006""",21 USD
"""0xc3f83cb6c6E4D709003E0695409aE6A40528A799""",21 USD
"""0x38511Ad2f93923d0ef9ae1C1a2b5269AC49096b5""",20 USD
"""0x6ed55e8e23FC9D21fD1Aef8eD47e792F1DD07767""",20 USD
"""0xad72d2D8aE154c95D3Fe62112C56796C3FEEa710""",19 USD
"""0x7E209335B0081ecbBE70a7aF0E51DdEb1f7a75Bd""",18 USD
"""0x8eB4bef378Bd3c3Dd232003f63C843013EFD0a52""",18 USD
"""0xeB32737aCE47af2703fdda156bc594392832c0ff""",18 USD
"""0x0DEe107E70EcEdd6DA2A5CD9877881aE666715fb""",17 USD
"""0x1b4C435C3c43Ea5177f2a2d42d306B65474898A9""",17 USD
"""0x9f0120F2442a7407e44df0A82909d21CAEcF7D39""",17 USD
"""0x17c1De94eDEa621173eDddA5Ad6eBc3a02b23453""",17 USD
"""0x202EDDEffCBAd5E46f9c5A0C706f2691906E4B8C""",15 USD
"""0x604Bf7F01F3807ef00325A42571d92B14FE5D1bC""",15 USD
"""0xEF8A843EF59a5334A6B51D466C07282643008708""",15 USD
"""0xe9c4084Dfb1D953DB2Ae8b8EC50E484d268EAC72""",14 USD
"""0xA718D852a2685E2bF11BB2574B817FCc1f107AE6""",14 USD
"""0xD41fcbB0e58cbEAe68b151e07bd8f991aFc5E1AF""",14 USD
"""0x80E6A99079e4407dF210e07a734D82eb3EA84Ed1""",14 USD
"""0xE09426A7D3A208FD9Ca97D860F6760691Fa7b441""",14 USD
"""0x2bb4cd113451cC5640ED20aE25E7127f21562649""",13 USD
"""0xB5B41a1D73358E5FFFE88C03C7e0f6B548Cf86FF""",13 USD
"""0xaDFE229f46C853FC8c7c41499ECe2533023d90B1""",13 USD
"""0x22Edd28B4104a73A0d5160Cb63418d2AC09d4d58""",13 USD
"""0x625e7515De760DbAc3FA8b44215428Cef3fD6a86""",13 USD
"""0xA1D2c407A5E51ecEd1B9676f3c393E05DeEA396a""",13 USD
"""0x04faa807bd003e1B278FBE2f2ed34D807bF70E46""",12 USD
"""0xBEAE521dF7728f9fB4B6A3C0CbEC91dD59D8f99d""",12 USD
"""0x08ef04423b8f207B2dd4b7aE1De7F2EE7b26D1F4""",12 USD
"""0x54701F12426970B1132e9a39332870362BfF10d8""",11 USD
