Address,Balance(USD)
"""0x965E9b50578cc18d132eBf9625A332eacfE76C6a""",107 USD
"""0x1fA61636B7f16b565641A3d0E626da5E604D9B98""",106 USD
"""0x5d09d30cb6999f1360b7836517d6F32836eb9f7B""",89 USD
"""0xCd9BF637B8A8a3a527120C92358159d2fC8CBC4d""",79 USD
"""0xE087753ba02cC4788115387bdC3a2d83Acc48707""",66 USD
"""0xCD382fD0dAa389941Fe1fC9c7B0561B0E0237Db6""",59 USD
"""0x9EaeF7B8d913Ac2D2c69fB8d9f08D3E6693E4d59""",33 USD
"""0x760bf781d3F795434F8f81fF5b3b3fB3E8c64912""",31 USD
"""0xc8e83EE1Ac0B80175F68845EafdE4cb560389aa6""",29 USD
"""0x5C226c9CEf97C4251EABF0c23908d4E4bCA4a749""",22 USD
"""0x2c339B8AD2147c2F63cFF0f5b6e144810c2B1119""",15 USD
