Address,Balance(USD)
"""0xDe9F43d3E4DaE2e473F1b9Fa8716D713707ee496""",7481 USD
"""0xe8Ec8a0821f12828e305DDbF01F09b16e0A06f88""",7363 USD
"""0xC4E3a632CeD1848a5D264CE45edB063518D6E462""",7303 USD
"""0x23583b8104C11F3C2fB30Cee228170FcffAaD0b2""",7219 USD
"""0x571ADF10c54711D54D8Dd19472cdf2a8724b3197""",7183 USD
"""0x8b66dbF443F215016Da57d75Ff7da1824d5a6827""",7035 USD
"""0x1d4891186890C57d77B8162f40728F98c2cdD6AA""",6592 USD
"""0xCf8f50D22877ebeD5FC8E3A0539F4606b64aA872""",6556 USD
"""0xC360730B4e851ccb23F6e44db0b322185FDd081B""",6464 USD
"""0x4A505a40B19A8Ece1B7005D67F92465739dF5df1""",5943 USD
"""0xCF842786Da3Da7b3c25ef79015f5Cbb0E486c6a4""",5920 USD
"""0xA0Ab65FC0f9Dee3901460D3B365969D0997cfb8f""",5834 USD
"""0x304161c66d21526dbE42384804c2fF125fa9504E""",5478 USD
"""0xdBF81737D4962742bb27Cc90EeC96d7F01930644""",5415 USD
"""0x58647D52915BeD2026Dcb36C9308360152Ec9493""",5388 USD
"""0x68D40C4bd961b9256af33AE677C778F49c5B0828""",5301 USD
"""0xb9Fa59CA6C777E0C635148EDaa74BaAf6b0EAD83""",5297 USD
"""0xA8CFeA1AA0b45ca82bc3BaAa1371890999117964""",5250 USD
"""0x23FA0F786d93C268C0f7e3bD6B9d005eE72a7324""",5183 USD
"""0x7A280C126b81E3411D5e3eC182238d84FA29F554""",5081 USD
"""0x3B5E1E1a87775428A248419391c3c461b4708CB1""",5010 USD
"""0xD267fdA7ECBE322e64Bf807dE06E8E2284b72dA9""",4680 USD
"""0x340f8282BF9127F377F929489D9c2496aEdB6C6F""",4616 USD
"""0x02739462Bc5446635a2C414824577EC3269c4cc2""",4549 USD
"""0x586D46fDbDceF91A6250d6dE18F7Ee45dBfC45eF""",4486 USD
"""0x19317be29D9FB86aF1b72594E6e09ec0208Fbcf4""",4404 USD
"""0xd1f403195861E79448190D56043425ff4C143537""",4290 USD
"""0x5E639c1E6A732584517872983ddc6e9CAA6df9b1""",4272 USD
"""0x1e9D349CeC77FEA6481F009593101d0e20a69490""",4269 USD
"""0xD0911261c08E81DF632345B34dcD6A6cbEECF607""",3900 USD
"""0x50F27CdB650879A41fb07038bF2B818845c20e17""",3798 USD
"""0x945EE2BE5e9ab9A95B1A750567c26200deeD8c16""",3785 USD
"""0x26bd12eA0a02F03Dc170d1451b906568FcB88995""",3711 USD
"""0x60C33EEc76F1b55185D2030Df84438bEC7d5a88a""",3697 USD
"""0xA9D82a301D70f1AD91BD595eA281098fC53907Bd""",3694 USD
"""0xE662DaF9a8b677cC32d4f142f667876A3b01cabA""",3536 USD
"""0x333265349dDfDBd84fd8B3bCA4ee5Ed91f5b9716""",3535 USD
"""0xDa63cE134141134105e07C8baDe29ff208fb1aa5""",3533 USD
"""0xd75e7d1A42b616A24a8AFA71a462D74738a87d50""",3400 USD
"""0xDD0bA0BEaD4b384Fc0FEf7ff44C27f39b86D0536""",3390 USD
"""0x1b15a5dE957C68E9468bA9f385e2f46c5EAE91b9""",3249 USD
"""0xBdf4ac429c0d96bA62702306125b233Eb2BdF124""",3222 USD
"""0x20e6af36fD433821f704B12ec03f644dc406A5Dc""",3126 USD
"""0x921084329F0e488479D5AEeB61b7702ca395dcE0""",3125 USD
"""0x8662DbFf781DfE5424B2D4d6b692De5c97D5D8FE""",3109 USD
"""0xe69534bf99db2Ffe8984afA660e78597576A290D""",3011 USD
"""0x5b34448faa21e46fb95110Bb48Ec0415fb220000""",2975 USD
"""0xa77f6Ee1d830055C67B260CcFDdc5b55Fb09A2BE""",2809 USD
"""0x9d14f65e56C15E5152e6A0F56c42d8c92fAd0E07""",2798 USD
"""0x8E9557E6167C0503119c2AbaEA43a48971B51571""",2727 USD
"""0x30E0e893be003A01c64c9DFC434C13016CD1ccF0""",2672 USD
"""0xe045F62A4446e47db8aFA0bF8BB48098ca296083""",2651 USD
"""0xf90549ee03175906F28c6bfEcD720AcdA4E38Ef0""",2494 USD
"""0x6337822167d0D85e8e39C4AA87ADC0e0186F550a""",2477 USD
"""0xd521Ff4a1061907222c53FeE1271Ec28fbf29859""",2389 USD
"""0xF9c12AEEa21f94376A0234ca68796f03dE9CDb51""",2101 USD
"""0xAA509a7eda5d5ac04f824cCa541De8954a8f78A1""",2075 USD
"""0x186f0a1b7C6C0214b158A522b0435A14229071fa""",2051 USD
"""0x77E65c9bF35bFC436C818062FBc1fF5Fe09Fb11C""",1964 USD
"""0xB300A855C777C78De0Abe39b034C78Be1d2243DD""",1959 USD
"""0x3361BE91d65eb8977AeF79660685EdbfD08b34aD""",1907 USD
"""0x18e71C074b58075e74Dba1Fadad42720BFe2a661""",1888 USD
"""0x52F8b8c4eb88DCdE2f128a506F5FA4754FfB19b4""",1862 USD
"""0x370E2FC2ED265583a62A10aFcEAFb5619dd13252""",1849 USD
"""0xbfDD7eC05D7D2ef5cb83ae0F36DD40b250869B40""",1830 USD
"""0x034C526Fa74fafEdEaD35fDba1f437d1ACaE8065""",1822 USD
"""0x38c7593846854CAb0fA6a3B41e288aAf4dcAa653""",1820 USD
"""0xeaE5622A43b59D23572DEb2215b998C45b791E37""",1814 USD
"""0x314BFE4D00b02AC518789d99737a4018acEc1686""",1810 USD
"""0xcD9579e1152B635F61b0b269f36ebf11E47116B5""",1755 USD
"""0x09a038CAF28065F086dD3457a0651DEF5bae9Aa6""",1726 USD
"""0x9E8DaaB4e8b99be57061E2d2B34C536B5559c8Ca""",1714 USD
"""0x4c7D9dE9608696A85761270314303681431F9bdA""",1681 USD
"""0x9d21d465FBa0202401a971dE90560110f5454500""",1639 USD
"""0x4aBC74A85F072498F3E889640ab7d3b2699838f9""",1593 USD
"""0xECE773De275f2e57eD6eb537f8FDAce030F94601""",1557 USD
"""0xeEE65443967A9A6625114612EE9c727402fda03B""",1553 USD
"""0x72CC1a6B1D6d2c9F5Fa9D14a122341CaA36445d9""",1526 USD
"""0x055aD5c3871510Bc6dA57cd7B3Be0fe7B8f1Ed38""",1512 USD
"""0x58ab90022a3C548f189d73C2167c554c838Fb22B""",1494 USD
"""0x9caf3d19494f3F3421BaA81240d021Ef6D4824DB""",1472 USD
"""0x379A9D99Edf728F26a599B26B24e7187ca58aFE5""",1411 USD
"""0x36067e4D09b346AECC892110bAee1AFb2FcAaA71""",1403 USD
"""0x82210FbEd5336cb60Bc23e27703713a2D10136Cf""",1376 USD
"""0x92fCD15a46f9746D64369cCf73EBF6d6c5FD5a52""",1373 USD
"""0x768a04b8CCe105b400C1dDC3Fb65696662527e97""",1338 USD
"""0x7225D8708b78772f7ccaDc6dF264c42b2b96C35a""",1333 USD
"""0x7d40FEf83c985fdDce2f926E181c7B768b4B252f""",1330 USD
"""0x33de5f7c0dcFfBbC399b603FF539250a2c132E3c""",1317 USD
"""0x179318748b758D6C99a851F10f6667C998da9358""",1301 USD
"""0x7F4EB3080009b4c2258db5C537C1Bf00579545e6""",1286 USD
"""0xE81776157F160a817C8213Ab43DD1176f35D9A7e""",1285 USD
"""0x7D12Bbd4c48459be6750282AfaEC91338FC4e85c""",1276 USD
"""0x32E3cEADD2c03d2E9CAFd80E91CCd5B4C03F25d6""",1253 USD
"""0x7746410dc4Ab1Ce5251eeD08cF5Aa2424e70Cf13""",1233 USD
"""0xA8efbF91C4471FAfA0718b618402CA5F287964A1""",1231 USD
"""0xb1aC6F0E091c5CDFb5978f41CB41Ea28DC6cB3Cf""",1211 USD
"""0x9e575C86934B02FdD30a537e2D6Ff0761b81711E""",1199 USD
"""0x76e1f3C0eB442d15DB819c1B37A7812Db9d33928""",1177 USD
"""0xA01C0735C7cA5f8efc1e63efa5F2D1C4fc1a4714""",1176 USD
"""0x4f1E6d4a2dD6Cf61F3Df419C38242378c6af6cBc""",1166 USD
"""0xf014c909e9933eb5352470Ade957417cFB237cb9""",1163 USD
"""0x167118Db986c62d3BB96B711CF8cF24406Fe8bfc""",1129 USD
"""0x01ECf8E48c7222fe5a2698850185cE1b86752a23""",1112 USD
"""0xac1Eb7459AF366444CC502d9b002E2eEf577C02E""",1103 USD
"""0xf596494CA4FF4518b50635257A7a2a90082bb1d5""",1097 USD
"""0x4708402a33f3B1717D93D47FD80980E44E0Ecb2e""",1089 USD
"""0xe02c7cc5e41669e83427451388AB64427B3ccaA4""",1086 USD
"""0xa6D3A8689229DE73C9e72A606D5600CEe4DBfe41""",1078 USD
"""0xE59316adB15AD6Ac8c1efF307F0745cfF6771B92""",1071 USD
"""0x5E5F374666B2cc34A767B259eeFe5EeAB8603b43""",1048 USD
"""0xddD4a579931c7FF23AC0F18824b9ec9bf9142692""",1046 USD
"""0x009c48f35d53F5Cc254ed34D64C9b801eA15F69D""",1042 USD
"""0x13E8d08c01B045102c19ea80cC74de9D017E44fC""",1039 USD
"""0x0d056a57cE2c8aC25944a1387Dc1aeB42728F059""",1035 USD
"""0x1D4F3Eb7DcD7eE76F99c67A699de4Da3B764b82D""",1003 USD
"""0xE78D27326f1A6f1F6bA6Ad5e1B24A3aDdEd2791A""",983 USD
"""0x1D4C3b9F8F49D6Ac44e398F766F520a3CDB0f3D5""",946 USD
"""0x99A704Ee425c2602cc1d421A20BB4662C69bF247""",933 USD
"""0x1Ae94840806E9FCe36b80cCB915045D6cBC82F3F""",924 USD
"""0x65484F73D449a28e777Da4a84998e994e9D71662""",919 USD
"""0x79222B598f6789978198d6C2a6f3e3F58d760Bbd""",913 USD
"""0xf922b74e29F9ACce52f04D72B7c047f6DcD5a597""",908 USD
"""0x8c07Fc7Dfd9917Ad205Ae512271Bb1511dd4AE30""",892 USD
"""0xA3F0807Dc19446Ea5c473262E7544F20BE440DEF""",892 USD
"""0x7505a36209d9e4b3D2F19c7F182d56241005F952""",885 USD
"""0xE49059f2e04b137965b59951fAC7213ceAE99C31""",873 USD
"""0x946cF0ffDe63df175A331Fcfe7D5C2f9428c1240""",872 USD
"""0xDCf6f70c46AFd6073CD6Ec7815DF7D6cbB0C7991""",847 USD
"""0x637f49AE1985B28886eC54b41cDD04C907aB6A8c""",842 USD
"""0x2cCD94e5B78d667C0F4f16C62D257932FeE79443""",838 USD
"""0x80337931BFC6935943F1D561239A50edE3bCb0Ac""",827 USD
"""0x49FC822e0f67a193D16Bf69b03CE6e461398541a""",807 USD
"""0x051d58532186e65C80D26F7571f62aE2cb67Cc47""",787 USD
"""0xe4aB7CA49D1271afbFC4CAbFe3863146dcee992E""",773 USD
"""0x8549e0BA9b831eA1aB0e198b98FD69db2c978453""",770 USD
"""0x7417e92DD4E06c80086288B063FB25C74A6002AD""",763 USD
"""0x58F42f1136Fc19d3dBebB8148DE715fAa5ba3609""",728 USD
"""0x40E1B746EbCbfc2d2d93392e74F38e21dA31D83B""",724 USD
"""0x6466C91C32a6ee95C7d0660659CdfBCd2eEe475D""",712 USD
"""0x54Ca39290A74cACf4eB51a1E85710ecACb161222""",701 USD
"""0xD4cc115aAAE7c41DCf94Cb6256Ce5ec1920f1f3A""",664 USD
"""0xEE60cFf1F1b9619837A5897AC61c27bf2Dde02b0""",634 USD
"""0x1CE2304369d957fc1F0Dd32C983F445E449F4C7A""",617 USD
"""0xBf033F8C8435e2f5eb8D8297C86657B9EB210281""",599 USD
"""0xC20E8113Ed256D9DDeD1A4Ec7bd6853D54a61c0F""",599 USD
"""0x9E06C38b2692b9238A5EEEe93A632859C7341a7c""",596 USD
"""0x9Bcf6D4379CFa24C21c4C5A0D7a56342f80EFeF5""",593 USD
"""0x2bEa6FB8d74B8bA8A79ee8339FBEd293dB9C4277""",591 USD
"""0x7f5f4268f823Ff3064a08400980f4D41572cC294""",581 USD
"""0xFce2e3e34723c25cd8f038790318E5981C316faB""",579 USD
"""0x6F65D3c7fa2996Fb0aCE0d343DdA2bf8f0A7cE03""",571 USD
"""0x512A966f39775225850F447b87e36699a12DD516""",560 USD
"""0xcE6a74aC5f4352847BE22Be6c2bAF1bD6B3a33a5""",559 USD
"""0x3AaADf96D29d7B96B404e46cDe70Fca8F418f98E""",558 USD
"""0x436265a749044BFe066132B7d993689033AF6683""",550 USD
"""0x310D97397685fE0e3a193F46BFbED736fbcA9Cfa""",547 USD
"""0x87F689A263680b1F198C0BF4b5Be31B5253b22db""",542 USD
"""0x97B434389c21D0EeCE4f13e0cCc95C136c74ADe6""",542 USD
"""0x167C69F524b5677ea639B944996Fbe26bc4db8f1""",540 USD
"""0xc7d63A707E100C173d80fa94AF74eD9D355DF752""",537 USD
"""0x49F89629493a06E246D48408207f60d7222aDccf""",535 USD
"""0x8F003AB64Df12698D4043FE0129C80166f16d1Ca""",525 USD
"""0xaa6dCB50d98CFd4beb1Cc56C8193D33559180D8b""",518 USD
"""0x40C1096e0fEf5e5dc9F512475ac46ACC15d7CeA9""",517 USD
"""0xe32d2BB82d67dF9fc231Dfc92b77E3385D5CACA6""",507 USD
"""0xFaE7f47855b88390ff6C3a2cc83003730a6e7357""",500 USD
"""0xC708748b5D6df0CdC2B0FdF57dcAD059a765e3cf""",499 USD
"""0x431C1AaE63376137e37B5dAf5e04A22d8064bF09""",480 USD
"""0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0""",472 USD
"""0x9859485C6f6cfE21ed5Be143051725d114A8A721""",469 USD
"""0x65F008D3F656178cC576cC8A80046a9b780507d4""",466 USD
"""0xde5049C8ae6274913b738839E9D76e8E404Fe132""",461 USD
"""0x4c4EfE78acDF9bf235aa6A6Fd1B1681Bfd985eef""",456 USD
"""0x0815835Cb0964EB5cdF4155B83B5E80B3ef1aE0b""",452 USD
"""0x86eCc64AA705F7cC9935921a0BD34Aaa26c67A64""",441 USD
"""0x7DEd264B654926F57F2ba0e52c201ae67B48faD0""",437 USD
"""0x622C511f81b339a09D6a75cBd95Cb8602b700F61""",436 USD
"""0xA4a0A2FdB70200Cc8C4765d830cec0A2a0115157""",429 USD
"""0x29f910352B8dAa571f2036d82f2B64523Ec77B3c""",428 USD
"""0xd191FD4F16003Fd4ab65328Cd9f69a520D8567C4""",425 USD
"""0x0f5D615d3A5D7945f58fe58468C05205bB96Dc4d""",422 USD
"""0x16a4e82CB1D84d364f81DA88B315943671cD498b""",422 USD
"""0x5E93bC666A583d2826deC60589F28B129ee9e458""",418 USD
"""0xe63fA6524Fa2d252cC3B46fDb4839900BfBFBB49""",417 USD
"""0x6634f9d0c6B7fB5764312bD0c91556F51e67E544""",416 USD
"""0xF534c4063e9563C6892Ea5555B2264B6BD1027de""",415 USD
"""0xF132e2bBc08DD75496E9F7Ebe2260d7F45f9f490""",414 USD
"""0x451a4E8834b26dbF1F41f6369f62436DC8089B6B""",409 USD
"""0xF9c58aeF59f89CBe8948c82435a7542B3b2B67C5""",406 USD
"""0x14B9837715F322B8C515eFC024Efa2d397B75605""",403 USD
"""0xE6665180AcB150d5c00fc19D91cA9f81759A22a4""",402 USD
"""0x022793A44B6e42DD4d7c11fbfE19C05413626C39""",402 USD
"""0x847AcB89170E7E4a2Da72A4c119c209C1abBeD33""",401 USD
"""0xCf08A7f3Bf2F773858C3Ef913fe65d24667BC54B""",392 USD
"""0x2045496BcF19Af8bF5fFbbB9A453550991629033""",390 USD
"""0xD695ca4c3A949789F0af8D02b903896d94f5bD95""",387 USD
"""0x2737e737aA2493CD70C6022A82cbdAd396F60c9B""",381 USD
"""0x5f42b5990f21dbEd05120b3544F20E441e455dC1""",373 USD
"""0x3121be326AF3D70d61DBbEF2899067862aB127b8""",365 USD
"""0xEcf786d2E9DC6919B5c22d6ffE916Ae736c9EbB0""",364 USD
"""0x10DFAeB400a784D6B0c2d2B310f6919B17bB6F33""",354 USD
"""0x6377D2E76ce04B1012B419aF161A1CF87ba61064""",354 USD
"""0x03D120dAe668b8f7F301D0Edc9b41C5cC519eBb5""",352 USD
"""0x0000000000d3e910C999cFA4a016EaAFe9FCb604""",351 USD
"""0xad12852DF5Af5BE74b3436A6a916cA5f431D0C38""",351 USD
"""0x169b8e5784DF150E0DEc0F26059b3A18272EF629""",350 USD
"""0xbAf7d7BacaaF40fD193b78F874B6cb56D3F68727""",341 USD
"""0x85F3fA6C4BCae7A342dA955C35a49b874a8E08fF""",331 USD
"""0xB37a62A3503Ac1A77090b4fBD1C318b5c808c565""",330 USD
"""0xFFA047C985FB719e8a9Fa5aC657551fba33feC83""",329 USD
"""0x42f282642dBaf99cF2C9552e44C752beecd4FA3F""",326 USD
"""0x6C7E052BbAa3B7205E4f8CE9B864B98ca2Be24a5""",325 USD
"""0x95a3A788Bca0990CA946518105b69A89D55A3fB1""",321 USD
"""0x2A082AE466699413db6371DF486806e5E2693BB8""",318 USD
"""0x7267Dd1d2DE61f484F10082E0446D221310B66F8""",314 USD
"""0xd1FBDEec39D86854263C52Bfd299D74815fcaf74""",314 USD
"""0x228392cD4cd2f42e9A173af5e4aA7210110E6284""",313 USD
"""0x194A9Ba923845f30F811Ce60e767F1f0cdf76ada""",306 USD
"""0xBAB81EE64105F85F40f50088BB513021848316BC""",303 USD
"""0xf840C05f7FD628EF171D88f3d9062dFe9Bd301c6""",299 USD
"""0xd995B6aEA627A45FCcc500DAc1C324185A4C02f8""",295 USD
"""0x80E6A99079e4407dF210e07a734D82eb3EA84Ed1""",293 USD
"""0x37D9dAF26f6A76FC267e67dC7Db3a2B019c33a60""",292 USD
"""0x580fA8cD52Adb9072E0D4d4Df87E6b18A253617A""",291 USD
"""0xEEd697e03bc6253c61f2c2cE363cfE42D5eD6BFb""",290 USD
"""0x8041af53B61e6A04177A3Ea1f6A36fFDAa22683e""",289 USD
"""0x1DB0DC9058E5E29444e1600Fb835A2B3bd8b9Dd6""",289 USD
"""0xc285eF771e1e53ea2Dc0cc58298279d0bf8F6592""",286 USD
"""0x580eCE3Ea52154e59Bb8720a4A856321e26c19D5""",285 USD
"""0x056640dBeA17979292BC0056A3eE7E259AD03927""",282 USD
"""0x34C3E780b81456C6F94AA963b6F63E2cF919B168""",280 USD
"""0xd4E5e807DaD8FB5593B9bE5A129355E70A3F5Ca0""",273 USD
"""0x2f17327f63B6B9C0664E5b6920b311f0A644e2B3""",273 USD
"""0xc5DE0BBcf820CDD8FE260cC8b20C17EB5311d144""",266 USD
"""0xD2423b07837520AF5B35be488B533307e48B4026""",266 USD
"""0x56aFe7970642cd42EE51C387f66b55D758A12f09""",265 USD
"""0x40d5BE0bA0a4bCa0503e058A4d6F1b6A6AAb4986""",257 USD
"""0x1D3dB20B4e82fB278A4FD36775D7720C76A528De""",256 USD
"""0xAe4E813849A7edDE952Bb1826E546C1157581e76""",256 USD
"""0x2b7BC0276Bb85534E2d785745899521410B366F9""",250 USD
"""0x9147B37E4e964c0003B939C8Ff91C9aa3D96870f""",248 USD
"""0xDfd917332e1670EcB3d58c1f23839245c3977048""",247 USD
"""0x0c8Aad6e8C53Ed2f36E9ad53107f0819640b5465""",246 USD
"""0x4f164C12934500ff43d61Db950CA7eCa53162604""",245 USD
"""0x93d2a120a235B6913a3d5C22fa0d989430651028""",245 USD
"""0x03D5B6F6AF985438DBb9fE3aC65dba5E5B769Cfe""",244 USD
"""0xc4Cb22ccc7767F9CBA42B799c219860560888C79""",243 USD
"""0xafed08d3e4590cA26293e17479A70cA07ecB8852""",238 USD
"""0x4288BB868a916601b87febfFE4EA13Dd793a73d2""",238 USD
"""0x49AA6e5E433D793144d8d5E477ace767e4aC2e6e""",237 USD
"""0x09E67Ff60d15A6ee730F9aAC94C1139FcB954fb5""",235 USD
"""0xaD5d9EFB7961d88EE91F7119E92F47081a7fE64a""",235 USD
"""0x66Fc46E39f11762eb1372F51Fff003ca450acC2e""",234 USD
"""0xd263BDe77407f4ecc9D688bc43BF0DF665B32045""",224 USD
"""0x7D36C0d819272335A2753EbEACfd1145bB00e140""",223 USD
"""0x15B8d983D4780e7d4F26321De55863eDE7F3c0c8""",221 USD
"""0xB3aA9923489Bc2BFEc323Bf05346AcD4afbc92A0""",220 USD
"""0x3e84Ce23Da2ed913B7fc877a9DA31F6Afc138D5a""",219 USD
"""0x37DfdA0266374f9b3e51a88C55959a93a7e6AC9c""",218 USD
"""0x16369dDaFC89e30DE4a2EBe3FFcB6561e792A178""",213 USD
"""0x0cf25D4C93733c1Ce32CF9F3CA97575446c71A3F""",213 USD
"""0x9e2e6CCDc6CFcd91D78e700B70cbe4f2536DDbd9""",211 USD
"""0xa3340db2b7207650f2AF42228c5605eC5C9E7895""",209 USD
"""0x7389ECE53fc2fb611668e79716BA1FcEA5476d09""",209 USD
"""0xC53dBDa56dF4EEa5386ef0E942FAA40505aED244""",205 USD
"""0xb83aD6DfB0422597Cdd5360C6d7D3fC778A9bA60""",204 USD
"""0x9f9FdEf58d6538C30EE1d77CeaA116D959bEBF68""",204 USD
"""0x1bca4CF13adD87F1A825Da1DDC22A1DdD9795353""",202 USD
"""0x6E3Ad644a9c50aD961392c0A2261f397472F4884""",202 USD
"""0x11796990156415ca014332678d9d60ba6B7508d6""",201 USD
"""0x4cF2C4dE3a6a379470815D6CaBAdbd8577BA8b35""",201 USD
"""0x33951a671B8D21d4A02A8c70A210130089733298""",201 USD
"""0x714ae4F08C5d5d74EAc276DB05dB8D84068E917F""",201 USD
"""0xD37Fc79633e738daA3078c3F3e281d39daAfC0C9""",200 USD
"""0x1396e234F9a171f84D17C0dc163Fe5e1A37a75DB""",200 USD
"""0x5879b6A56f614D248aCF837AeBBD468ABAf9342e""",197 USD
"""0x490932E73525b9694A115e80eDd717A0e56Dca73""",195 USD
"""0x5d0558a14b8AC61C67182af22959719947546cFe""",193 USD
"""0xdAa7c1B5fEAca5D1bC1bea7E7C07d91d3e6dfe51""",191 USD
"""0xAB7B37Dd3c76b9A93399fE81a19Cb144822123E3""",190 USD
"""0x94cD1fe24F60B04c1C4E9C51BBDa8D77ac796173""",190 USD
"""0xd4577a2950ECaacdA6DEAEA78Cd518D0c7087831""",188 USD
"""0x0C1fD0d021565acEa62Ff2A920CFE3e72B42661A""",186 USD
"""0x1724CB58122a7525892E4BDa87742f75e2eFEC42""",186 USD
"""0xd43668dAbAace9a4FB3b7547D16bcABaE503276E""",185 USD
"""0x218aC84FB802985E99336CD9Dfbe71fc54da4BcE""",185 USD
"""0x2dbd574FEa4bA350c33CaDbA7F7517351A91a15e""",185 USD
"""0x2C156FF5d31290F8FbcaFB828634819D5e826e03""",184 USD
"""0x7678f88e07ef3F64a78a474A499c29eDB6E7ed4A""",183 USD
"""0xA6492246F9Cf36193f8655bFA5e4Eb968d4C99d6""",182 USD
"""0x92b5e5b212E8BA8056e1bc039f10534f89b38Bc9""",182 USD
"""0xf7Fc7fC9b11BBFa567A64c1d2894Cf339C86e388""",181 USD
