Address,Balance(USD)
"""0x00d2f4Eb459bd4F7b175fd0CEC578229bfa3BDe7""",6322 USD

"""0xFE11264BAc75b46402eAA3981AcA9B24fDF81ac9""",6297 USD

"""0x08A29F6d3ef97d1ac010073c7F3FBC967C88cb15""",6029 USD

"""0x23583b8104C11F3C2fB30Cee228170FcffAaD0b2""",6018 USD

"""0xACF967E499F8cACd2eAc27A3cF3b956BCB748DA9""",5893 USD

"""0x768058a4b0054dc1cb025889B2eFD9C2051d2Bf6""",5669 USD

"""0xF6B91068C3d52A956ae682a250d89Ba2AC02D06c""",5642 USD

"""0x4A7033cfE212a609C558a633c935447cDca2B75e""",5545 USD

"""0xaEDBE94fF3808696c0d992fd37BAe91173404584""",5529 USD

"""0xB2E89a8F93CEdcFAE23304A3615A64FeB0e02514""",5467 USD

"""0xaBCE94a414c04E116fC706F3A91F8A887A10ed17""",5324 USD

"""0xB02aC8d081489395f9f224D6ad1d26FbF7c82F8A""",5146 USD

"""0x3FB68066FA56A9c7cbE1E32469855D352300CF6d""",5077 USD

"""0x6f9870D5673cAc55DC77898788A0AA7C4069d4B4""",4967 USD

"""0x15eAfc29816B34FB8B15dc6727a26DE4c4CB2df0""",4826 USD

"""0x03123E010C17f1Ec1167a0fFC0B7e0EA4dd20e8B""",4824 USD

"""0x7BFF72fBEEFBe90306019C742383b2020344A6E2""",4689 USD

"""0x9f272dA44D7491357A75f2C5a576F921D2aECfC7""",4683 USD

"""0x8fE868baABB02d856a037C84B65b19d82697270C""",4576 USD

"""0x0f58f78fB0E57004854b33688a41337C2Dd387CB""",4394 USD

"""0x5787CEcA5936D72114c763De57D5C7Ae7E4417DB""",4319 USD

"""0xeE5FE8e78aDD1EE7f66Ac1c98414056cF05F1883""",4304 USD

"""0x93eB979710AC9E7882C37477391554dB9ce2D08A""",4302 USD

"""0x60C33EEc76F1b55185D2030Df84438bEC7d5a88a""",4277 USD

"""0xb897000365fF909DcAAE2ed135E7C212Eb000fd4""",4193 USD

"""0x30cBF3CA0B572515A59F598d496A99b7fca4d990""",4191 USD

"""0x0C33A078C3FD0880Bc945A5B7F92344CF9208eeE""",4166 USD

"""0x18C59c3505B6E0B6b23122De69903D51E9D74baD""",4063 USD

"""0x45da98984b745a6bA1F4A67c842E63664d7d55f1""",4061 USD

"""0x9a248AE88e491011aE6D50353B8B6c60460eD434""",4050 USD

"""0x104bB254F55141ddD37343B4Ccf8cC9408733a48""",4019 USD

"""0xb5EbD6a8Aa96dF7A7d45A01A3585D7B2DfD34132""",4011 USD

"""0xa30c7210ACe2b2194575Fe5ABD440CDb83CAf4fA""",3906 USD

"""0x2f45724d7E384b38D5C97206e78470544304887F""",3889 USD

"""0x3F34d22B55194d768Cf4b2B41B501bc9daA8F5C3""",3796 USD

"""0x78f8C78a212d64CE1148355DEE3F26a6e029EbBa""",3792 USD

"""0x3969FBCA1fa0Bc9841a8fd915563721086e742Ff""",3736 USD

"""0xD638f5A09cc05Aaa2f1D9041fD1ef951F4bE5EE4""",3692 USD

"""0x26779AC3590A0f557AadA35364429Ebf7e5B0262""",3690 USD

"""0x7cb1249c81606457E70628a04f198c17F0C31d18""",3603 USD

"""0x8319e29b4693B0DbD6C2Bc6A881d19C8CAEfbAE1""",3588 USD

"""0x53bAfA1a9A27EC5a088C377a5E8a9018EDf03559""",3580 USD

"""0xacb58dBAa3026BC395c17027fEc2dac2ee868805""",3509 USD

"""0x7948f500850bf2D1C01C4e2D6EE0A1fE6eE7FA22""",3404 USD

"""0x72B3F143a7Cb65c6c94c280fE08F062A40dc8248""",3369 USD

"""0x2F21BbeC471F4bFB7E347d52846f7B881AC4C09F""",3355 USD

"""0x734808EE3FBC65AA9Ea5e1d210d8502fCb57187b""",3349 USD

"""0x598F9EFB3164Ec216b4eff33c2B239605Be5AF8e""",3308 USD

"""0x04fade888328e3656Fff5ADc013E6A0B9a2F80c4""",3242 USD

"""0x425A4a539C085Ff2568e19ee1304e97a92688959""",3187 USD

"""0x2B7199D15F1BA55435d3beC1D8dcd1C344dB2A3B""",3176 USD

"""0xd3Cac994F3859D502285D3205f4Cf5c9b98b6a86""",3150 USD

"""0x85893Cc28F86C3138e1e3F888B16466E8acCaFC6""",3080 USD

"""0x7988759539ccFe457e03D2408D47477D41965964""",2977 USD

"""0x10974fC12d53a572f9FF567385fDC34841309794""",2970 USD

"""0x160f1fF8dD29ca09008E4340cd485EEAF9AC9d64""",2941 USD

"""0x63f272bbF639E83c02ED205f942466946365B07e""",2887 USD

"""0x47C553E889f7BFA75Cf3775473180A04E9eFfCfA""",2825 USD

"""0x9C156e778Bcb111B7E803f8773b6B3A627A1aC84""",2818 USD

"""0xFfB6AC519bef2Da5c8D054dAD4cc2E5d41E27621""",2799 USD

"""0x13B3A50F3947476eDa74FE191344524E2d2D28e5""",2786 USD

"""0x5C5471A2eF3ecd8b85D74AdC9D0B192218366769""",2678 USD

"""0x92b37083eA86664a9912558b28a699fe3c3dcDC3""",2595 USD

"""0x7e29f1dBE8aE5ea794698e2a949Bc726E2aec46C""",2534 USD

"""0xa1066FCcF6ADe2676805D4228f766666d671e039""",2493 USD

"""0xA9D82a301D70f1AD91BD595eA281098fC53907Bd""",2383 USD

"""0x65A552933c0B5a4257Fc1509AEc2d6b64F539fe8""",2354 USD

"""0xc44f933535c41B9B99C71fC6B9f84C02a1dFd644""",2337 USD

"""0xA687297487Aa129115ae41267612a5871e566bE9""",2212 USD

"""0x53F952D3Caa331BCCFbF542914A753D4E4f85652""",2164 USD

"""0xC1d0405F1060DE3bf57DE739103BF4c3673Fb335""",2164 USD

"""0xecc891146090CD6AB565383DA5527000DBab74D5""",2149 USD

"""0x6f2d8dA93aC4B0A9F5DE4aC87fab3dA955Ba91B9""",2126 USD

"""0xe00B846c056436e4aBd779DDE83E19A2C5CD3F1A""",2124 USD

"""0xC07C56e8df0EC6E82D38f708037DF9C8700891bD""",2109 USD

"""0x43ac67468898f40b5F4b8ceA7716d7754171488D""",2092 USD

"""0x0Cfab71B963c1fa5F7528D73371fECb74f83ED0b""",2076 USD

"""0x3f60EC0466740C39D533dDAA3f6BA44BAbB1B337""",2073 USD

"""0x77Ad85c14845803E34253276d67c10F4b0D75f16""",1996 USD

"""0x7A2C1790969BadD22d8fD9817ACdaa9Ac6064148""",1990 USD

"""0x862887ae1391f8219B3981667b839A2a7Bc89d0A""",1988 USD

"""0x9B35682F33264057E8fB2D4FebA7c76E74816A52""",1969 USD

"""0x65dcf3d7812F657981f7E6D17e2fe3e167A76a1A""",1959 USD

"""0x303998954a8bF8a9164E0dED59B1E95359f788f2""",1902 USD

"""0x5A9A32c1C2E0e6D7151C6AB42336eEcC651eC732""",1894 USD

"""0x8E663191d623b78aF2Ef4668D27E42fF66E97e7E""",1884 USD

"""0xFEBcB196A810d2E16525578243070CF0e9E5E475""",1837 USD

"""0x3a47e3A8e07AD39Ec191e169D4dd89D21586D406""",1814 USD

"""0x43464f6e18B322029Eb94fa2bA3618acdEcf62C6""",1807 USD

"""0x782501a57D33A3218AB4a87A800B998D2e087B3b""",1806 USD

"""0xAD9e237971e2b04e1e21EAeDF584041926976ab9""",1804 USD

"""0x6844e3A1Be29Aa50d831dc86BCE1CCdB12aaDB71""",1802 USD

"""0xFD1ceD83b620484a5C59670903de7B3ADDCc5975""",1755 USD

"""0xE95F8530523169FE9B8779A5AbceEa9669eC1ae9""",1708 USD

"""0x3831962072bD03c39Bf8d935006EaA198d613C28""",1695 USD

"""0x2f05159513C352808d25f75716764AaE6d531C30""",1693 USD

"""0xd185b0a98B043434e437Ab8B964eeA3297f44a04""",1688 USD

"""0x1E8263Ff786E8056a8ca66E8c583E5B07377A5A7""",1650 USD

"""0x0fb39DfD1B192bBB04E0E95C844329041B48F11d""",1625 USD

"""0x38ad1816236F0f53b07e8C5cd67c50c01f751056""",1620 USD

"""0x9Ca2ecEB20513F9c547AcF4ccdAaFd614dd13915""",1586 USD

"""0x00CBa04ad239eC4BB7E055a864374Af5A9CcBeEc""",1566 USD

"""0x52503cd057090D826b455A07620c9501bD590310""",1550 USD

"""0xFdb68aFDeBC651d26BAE98CfA4921C08Eb18905a""",1549 USD

"""0xb113B300B3a7C98F00a6bF995B98279A0081D036""",1509 USD

"""0xe1506687e7e2E8F9aD29fd2bf529F3de4D2C4426""",1505 USD

"""0x86717157487ab6BbbA25f2D4980BB277261d127B""",1487 USD

"""0x68236E5032c51022fc73D607Ff5B81b969A95de1""",1457 USD

"""0x87Cc4e27E7D6bcd962dE86AEEC72FB351AbAe2E1""",1447 USD

"""0x82d9396826e051fa1bD4578Fdb24322f8eb78C27""",1422 USD

"""0x04F63c9d64E228076416bbBFe60ba3486A15Bbda""",1404 USD

"""0x85961245a624E0caA282d3abD6ea4DB8D398C9b6""",1400 USD

"""0x039645365a3C844223b96292f49572E1793950F5""",1389 USD

"""0xfb1485Ff3F5f5E0b56D8823F79C65d6Eb6626Ef5""",1377 USD

"""0x6650F0512B73e2A45E49289099c3Da28E93C8Fbf""",1373 USD

"""0xc6871b224D37766F01e8e7A83d1d4cd1513223a3""",1369 USD

"""0x697E12a5A856a67E09d514CB1B6f7A1d5eB6e706""",1369 USD

"""0xB94a4C1735782C869e5C49d954583FD1268B031e""",1363 USD

"""0x96bF8547455bE212E6B493Da101a3f06d309BD26""",1352 USD

"""0x868C20050BDD1b0FA90C17b6329051A45f0031bc""",1343 USD

"""0x4492d4c651d0DEE821f140fCa6c61D560524c4dE""",1342 USD

"""0xA9063Fb802180Bffc1a4a3eb2C4186712c3a1e9a""",1334 USD

"""0x0000000d458f2b3CEf4CD93bd5bAB7F47f78fdeA""",1333 USD

"""0xf47C6DD2AA2E084655cCD7a6A6806202374EB68F""",1299 USD

"""0xf4c40bF7070Fdcf64Ecf020bCb583738A6cC3bcD""",1296 USD

"""0xc47eff2d0B444001dFC2121AAF9b6d6db76AF010""",1278 USD

"""0xf5678e0D4EDBa17e303107A23D5a0991E091361C""",1249 USD

"""0x59605f073650513cdE59DAD4CD1f0E3Cd7E172a3""",1236 USD

"""0xC06BE0788006bAe45180dBdD8976cdAFaB84f9D3""",1194 USD

"""0xA1Da56130DFcD80aC9035eeFF0c5A28Ac2818FC5""",1192 USD

"""0x40fbA1C5aFB5c03E80C2CA2C07c38B5bD9d4d150""",1186 USD

"""0xC3d3517A05Edd30eE7f11823332e1770d9Cbe7BE""",1177 USD

"""0xC69fcedbE8cE67356f67949e62aEaFdf3bB2AaF4""",1162 USD

"""0x55EBe8a1270BA8c8A4e63113f1B14c9b871ba912""",1139 USD

"""0xc5C6B0f277928D39307231B2C26be3EE4ba6912C""",1131 USD

"""0x3E6270F53f9B1134173dC496d976F44fCD07A411""",1111 USD

"""0xBb7E284fd7B65a64581d1aA227E79c640899e4B5""",1104 USD

"""0x6f3e4AEFa7E042d3cC01E5DA41828EAe547CDbbB""",1083 USD

"""0xB48Fb14Da7E9812a6cfdAe593dbb27371b5705ac""",1073 USD

"""0xB887A81683ed3cD4a5C0414C5456B6D7F0E11b00""",1070 USD

"""0xd531b6a5aB7dB8B5091876d8C26836e53E0D3cd5""",1066 USD

"""0xbF04c4FB3ecDF69fCa75409A24FaF9F0a82e7287""",1058 USD

"""0x4A0D56fcD48Ee36E2fccC3b17edeEc4bD69a4a45""",1053 USD

"""0x7F16dFFb60D055191Fbca957724Bec25CFAF777F""",1052 USD

"""0x5C337DDEe17fa91F2d9f57BF2bcae77c3AF12a9f""",1045 USD

"""0xCc0036F9dF61228aA804f2141bb7cb3120c208F8""",1029 USD

"""0x5Aa689c9a05c26DC558Ec8EF0534FB44A310fdE4""",1029 USD

"""0xE05A8C152b288Ce8c7ffDD87CdBc97f8f9E715c1""",1013 USD

"""0x44E9eca96df0e7eC2eca93ED9FdCf712B84E201d""",1005 USD

"""0x0Bc9C62b9d6d5326Ec82ec8F577494478E6847BA""",992 USD

"""0xBc2027B543Ebbc63D46262336A0Dce43d8671BD9""",988 USD

"""0x1aC751b143228eC56d928f00838547B2C881f691""",984 USD

"""0xC74D6742F63C7e1649dda2Dd90E55977847Ec9a4""",946 USD

"""0x0e2519BEB831726fd0632Cd3Cbe70372e1d9f9F9""",944 USD

"""0x5De9b83D25be340737364D270aE56baecf2049cB""",927 USD

"""0x8005582f5A80388A5571553Ee7196Be404415b87""",922 USD

"""0xD290a50cd95FD838A9408545780F0c3b33696041""",920 USD

"""0x6C1B69b075635ae6bC8eb4A12972744Aa9f44f79""",917 USD

"""0xaEFeb0d09bf2aAcc2E26C459aE861C2A2A098c2b""",916 USD

"""0x7F9B492126110f7FfF242070610acACc3E91eA31""",907 USD

"""0xb08Fe921801E286FE3CacCf4B5f8972aD437eb3C""",904 USD

"""0xf06787919a792E966899fE4ee0562f5A62f0F611""",900 USD

"""0xD3dB6b86493d92961492F8a2CACf6ba195805Ee9""",893 USD

"""0x274d9F61DCA1eC0D63daAC222D15D8218D36A126""",890 USD

"""0xD52E8D566B7ad032Cbd49B81fdB25F481Ac7A218""",887 USD

"""0x394E5cf5Bb04fcf7fd7335b36d437540c0C49b79""",880 USD

"""0xEa61049efc2120d0fACb87A6Fe99Bc175Cd15589""",873 USD

"""0xb93Feeb34C47175589fec4bfbdFAEe99B91E96b1""",872 USD

"""0xDa62F829497DDa865C4380b74ddD8A818d2b4BB1""",869 USD

"""0xa5E9155CA5F6b2686689503D700962f00e668f08""",860 USD

"""0xcaA61E27c10d20b501A14536Ca6dFf53e5600594""",860 USD

"""0xD1196A24718e2791B3ca7D56369d0b2e94898d6f""",854 USD

"""0xcb9d4F00718A795CA294eDdb5F3d208fc0eA0ac1""",844 USD

"""0xA3734CD3CC8BB73b2B5e9De768B04933B27c6aaA""",828 USD

"""0x7D76a630F77E476cf916De2265b2d600a66Ff693""",828 USD

"""0x9cDFECedeE9bdEe998e7AE615910b714715E1e06""",805 USD

"""0x14D6D728f1250C91c2A9E90ef875FBc35360838a""",783 USD

"""0xDa01aeff9EFDb7fA263df51D0168A02B75169cD8""",757 USD

"""0xC8A79F99e97A78058a4a422E787a4692b6306eac""",747 USD

"""0x5948Ee0D9c6A0949b184409DB33ED3006fA4C0a4""",747 USD

"""0xCEa8603F059D6E9963BaE6308E9E2f5407073805""",707 USD

"""0x18BaDF36ec74DaE9D3f028805B58c8Ca27775268""",704 USD

"""0x1c9529de5435F7c3F7Ce1571A131F5571BcEd810""",699 USD

"""0x0Cde2bDD6F5AfaFcC57616dce6D92Afb7c84c592""",695 USD

"""0xC9f4285F80a0A83084335f680d3DFbbc82654D2E""",683 USD

"""0x26CeD4Fc889d52210BD14AF3BDA90F7E36d10725""",683 USD

"""0x374E87811313f94E13406d2DC56a52e87658f8dF""",677 USD

"""0xDF1775F50A37E00EC545734656cf2aEcB20d651e""",666 USD

"""0xAb2071BAfeB0d42A80377A715420d00B1454c13e""",662 USD

"""0xd82bA0B9dF365f7d332653D3A96B2a0Ad8f36354""",659 USD

"""0x3AE42cDdE0aA6889049eb67ceBF56b6fcfFE24f9""",658 USD

"""0x73CdA6775eE0A097beA5b132c7Cd61F269B70265""",653 USD

"""0x19cD2A253b3e559B2b5AD57170b4D5B97b64bfB3""",651 USD

"""0x23276588cA8C4f9d2E18239e28B185a3d2cf9b14""",645 USD

"""0x58c4b1C61143eD980c085D861a6e460F44023FA1""",627 USD

"""0x59eb858AF223bddD381Fb1bA856587Bd956E0e0F""",621 USD

"""0x7A031f57E8D38eB8C3dbF4db6d7eA92c04D44aF2""",606 USD

"""0x46AF17d3aADdA5f43741568F420B8C96E598a6Ef""",597 USD

"""0x1F8c0f9E3fBedf3532040bb53EdbEEAB4571E5A7""",592 USD

"""0x87bE665941bbB22FBE29780794d1a74565729933""",590 USD

"""0x7f62f3f4FB7368e481E1818841CB8105Ec68455D""",587 USD

"""0x8163751177aEf91e66f5A18C931f9aB02c5F14b1""",586 USD

"""0x41636DdF4abB1aA78863101626ACdC861D4e8a0B""",583 USD

"""0x1D4C3b9F8F49D6Ac44e398F766F520a3CDB0f3D5""",583 USD

"""0xC136798031F028bAB0D6CDA90ef106f56170E862""",581 USD

"""0x63A30dcE8b40255e5e6FF2c249659DC7FE9d6433""",579 USD

"""0xB29a4B1409945396F3c7f098a73E13246014B376""",578 USD

"""0x7BE94380f6791564f8BB7651596Db4E5E0f1D7bf""",571 USD

"""0x378074805a165a26A9041e1aE3E05f299305BddF""",571 USD

"""0xe8352a1aBe2720a509FCfD762cC5B55158860649""",568 USD

"""0x9C2BE3078d54279Db924E7B254E12f4A9380c908""",566 USD

"""0xE975cF973fAA9Ef7e168Dacd9D8a3437bC05c06e""",565 USD

"""0x7874B2bccdBDb95dC42B77AC265E52fFd7e52143""",563 USD

"""0xf585ee715218908decc8E568e091411de8DA8787""",563 USD

"""0x030B2510BAB029851a9f4EC09a294d8BC8088c53""",554 USD

"""0xE5f34b11487c7fb14A472244D7Ed8939c57122f8""",552 USD

"""0x6df01853fC014065201d5b9Ca57135f76142882d""",544 USD

"""0x165f89C4d6523C363CEDd5690137B779CECF076c""",543 USD

"""0xFaE7f47855b88390ff6C3a2cc83003730a6e7357""",542 USD

"""0xdd30a7B436Dcc058Eb360Dc57586EC91ceD39185""",536 USD

"""0x92a0447718e70dc7a2BA0Bc3015b772d93A10674""",527 USD

"""0x703a32CA5a82512E8C95060456b5995d0C5141a2""",524 USD

"""0x4a1eAd0E3f952d269e37f8A90c6A902a80a837C7""",521 USD

"""0x4a5E294d2440D0B93D994B7C0ED25cB9959b05ae""",512 USD

"""0x6B6E8E6026BA26714C7F726d727F15b5a31f21F9""",501 USD

"""0x0c281FCB36A429dd3d68B2E1Eb062514ee6C7C38""",496 USD

"""0x6F591f6fA2666aC48b896Ec4de1A755534A50388""",479 USD

"""0x0d381e867589a428A5034004c789E7c88646334A""",475 USD

"""0x3c3f5C2365ADE9Fca3A531641Fb91fB71684F491""",468 USD

"""0x0F78005d180a4C6264cC9CA1afc398ddF3B165E8""",467 USD

"""0x7B00c7f414449184f27C5B1411237c39216Ce3c1""",459 USD

"""0xc4cC364706Fe781FB00a47BaDb297Af36A482Cc1""",457 USD

"""0x8bE4DBE79d8fecC25AdF4e1040f469F2ee80Aa47""",456 USD

"""0x325F00051f2bFaa774C4493E90962A23E5E9EDD1""",454 USD

"""0xa9c951d1dDF91E9C3375c1dF48ba571528Cc0bb0""",451 USD

"""0x3BA1fdF7054376439780f47aD27Af609cBe39313""",451 USD

"""0x2B6ea4917CE701e6B2A916e65b07AF608Ab390Ff""",449 USD

"""0xd5a9666faD55F6F0884e7665D52b70cf129313F8""",443 USD

"""0xb63cfcC2939326067438e5A4f2E25457e576f077""",440 USD

"""0xfa6844e5fB389d6Cb8B605133b9Be31ec66DE889""",437 USD

"""0xe8BA2a0FE0CFf9F4751842E4F059B4E565DEC6e7""",436 USD

"""0x11620e24D8D8D2F6e3b0a95702dfAD1bffb65D7e""",433 USD

"""0x30D2534Cb598CB5C0a491B215C51B6601F72e532""",429 USD

"""0x07188478c7B3E7CE94a45Eb6dCFdC366D0700Aa8""",428 USD

"""0x43774E8Fd533b02bfd0D7C221E887B7FA76Ff9D2""",422 USD

"""0xB9Bc2764f123e4284A16B49C2f02b3F2Ec7D4d96""",414 USD

"""0x96206678a39fb3beE12eE4DeaA9E5F74eA96fd5c""",414 USD

"""0xf07dE03DD66470fCd98BbA9621804FDB1F2D88Bd""",412 USD

"""0xB98697E7E0F6cf387649d399ff056eE37034a94a""",398 USD

"""0x4B3A3619c06830b0498c178Fb0793F801d866509""",396 USD

"""0xaDba5Ea1525C5aE27A0f98408C8E5D67e28c754c""",390 USD

"""0x42b78B8E9444af68F0D21d9eA346Bfd1cfbB6205""",386 USD

"""0xD7E40281f2F9D7D0c7B8ff63445F473228269690""",385 USD

"""0x6fd26dd1632CF4f47e6B5A15a4f6C767C30D9C0B""",384 USD

"""0x378Ae637480Fc69ef82148F86005F73a70030A4D""",380 USD

"""0x1eAF40C2f021cCA9f6814B16BFb8cb9A83CFc811""",378 USD

"""0x48FD61f975ebF721D6a11729bd9a083124d60470""",369 USD

"""0xE7d618Dd34E152a7D031428950000f0825010ae9""",368 USD

"""0xC550e86c3fD3548773EA26dde837B8572748faC7""",368 USD

"""0xffF4B140e9E09fA5Cf3eA1B61213DeB2b977F15F""",358 USD

"""0xb744a23e67050daBbC774c121FDE6Dd4B35B5086""",353 USD

"""0x54ec3875De0B0130F1C11C793dA63ff6CBc46d67""",352 USD

"""0xF59Dd6525529F77cF90Ec9A8205d52874af7a425""",352 USD

"""0x97185fb3083b25c6BEc5db3557ff36B7a2144e80""",327 USD

"""0x231b5FD3e9F774e990248914b41178AA6ec5602E""",325 USD

"""0xfBB74a9525D62680Bf8f15474866cE8105CAfC97""",324 USD

"""0x688c2766371d4C49C3b7EFecD23408dc224D718D""",320 USD

"""0x0B725536E446885255A03507a13f9556Bb124b15""",318 USD

"""0x82f9b34b32F09F67E57F7DB49292954811C3B588""",315 USD

"""0xD345Dc2b8F10A209AE5CF7255272AF716e87B841""",314 USD

"""0xcA72ebDb916E4393Ba13858C464Dc157F9E09C6e""",309 USD

"""0xe143965aED18B7679Ec92523592C3Be58a509F03""",307 USD

"""0x4e5E45135aC412609a846E47e97F5F7Ba3eA93C9""",300 USD

"""0xd072dB6AF5CDA1B698Ef1d4Fc47d9d0040458b5e""",299 USD

"""0x09187eBD7D6018E2a871CA5c4868cDdBD498738A""",297 USD

"""0x78c39894d85FB1B3a8F62DA8Bc93C04a9b9A9eB7""",296 USD

"""0x0E8760059a12c7F4207C6326f7a0db26364f3C98""",295 USD

"""0xd602a33F085181cD30661aF11C1D5F09a7432F3a""",295 USD

"""0x8C212DD6bF39d4B95010B7dD4e0829a1aAe3B370""",294 USD

"""0xad7b556aC5918B1469E1D434c0cAdA28157092f4""",291 USD

"""0xc42a28cf7E57D2a714e01e0d13c76346ce305E7C""",287 USD

