Address,Balance(USD)
"""0x61Ec72F6c097F9c1b61b10393589A2Ca83DebC79""",746 USD

"""0x457b359E62ffad7cA3cC5673C9a8120F3B318f97""",734 USD

"""0x890eD5d33542326cDd160a0255A011F0c1F7556F""",714 USD

"""0x77b5a6465cA3B2218719199b9C43B766729921F6""",705 USD

"""0xf63f5Bdf6EAf3f50318bEA89bf38A476Bc77c5d8""",704 USD

"""0xf803E75F38B10F6695223Ca557810c06eF628Fdb""",702 USD

"""0xA7269C74294E399D700A58Be9f035B652dd67e48""",588 USD

"""0x18ffB25681c309183d0a301a0ed58faffdBAD175""",582 USD

"""0x47b78ACC6D29428F128Eb04B467D316e548e4B89""",574 USD

"""0xB581fA65f7F2E5821a939D7E49f6FEeC739Cb3F9""",570 USD

"""0xD3020c470c964C3800af2CC99EA229dd24Cdd942""",472 USD

"""0xa50D84d8dcC393717fF13A1F88e63Ef74c9a8082""",466 USD

"""0x2d39f8603b5a8bec658fbE46C601f35dC51930d8""",443 USD

"""0x981019c61030c5725fa2D91BB2BB2e279DDdbAD4""",443 USD

"""0x4Cf558F2911A9e24098B9477FDCF86ad91bE5D98""",399 USD

"""0x796c5B309A47aCDeE959Bb1C6e9f5D84F699437d""",397 USD

"""0x4A23F8bc34018B7211b6CDEd301EC797888Bc254""",381 USD

"""0x01527C5253Be58d79b7b0ea833dBC5147B3eE100""",376 USD

"""0x2b13710AAEE8Bfee11bA9727061dF8826374a691""",366 USD

"""0x5c15920A26d389bAaCeBE3b1aFBbeEda1a3F9462""",340 USD

"""0x41Da37401Ad12d97F207927f1656fa7eE53F7918""",315 USD

"""0x4DdC190C65b82169608c8704C90553b1b249816A""",312 USD

"""0xa18fcEaE325010aA6Ffb6c917FC49394465a5b8b""",304 USD

"""0x9df5af189bF91bda2da0fAc0dA180E537b72E36b""",298 USD

"""0xc2C8658E1024F7d58741d81E7524ec969e30a5a8""",297 USD

"""0x33Cde7165B052f86B4F072040ED85eB4E4B0b77e""",272 USD

"""0x95dda8f79b5fb1C7a5ddce157AAb6fDA0665B059""",247 USD

"""0x766A2e028126EC6406e04F5b9d16FB03391A867C""",245 USD

"""0x9B1eF570D360Da1ac8fADf15E9Baa842D3A6eA3e""",236 USD

"""0xD19eeDac8eA122d30f189753174aEf24ffa53427""",226 USD

"""0x63c410A066d5d12217b713cCac5F600A06ba45e6""",217 USD

"""0x6dbd1637C6408fd39d57add93654867e00c3e5A1""",215 USD

"""0x22ACFe703E2a7Acc510CcA3F989E33691aDD228C""",202 USD

"""0xDb884Bf1Bf2ecD689D3Ea6D6246508BfdA0784a0""",194 USD

"""0xc4C7C079dDD1096a68949ca67a7dAb7b0a475c02""",190 USD

"""0xD1D1923d12B5950d314e6a75d109FE5B908C171d""",189 USD

"""0x8506BF2169094d4D619D2422DeaE8C02A55698f1""",185 USD

"""0x7BC0A4bc4f3F135786Ef169ccFc9a362ab4beD55""",185 USD

"""0xC6CF0a45ad27d4c3dFD1D3Ce00f44deD58C7a3E9""",183 USD

"""0xD1101b892dC7421896Ba3FcCb206ECcfeECAC6E4""",183 USD

"""0x6E3B2B6c08080F1aBa2515fefcDD68817865072B""",172 USD

"""0xD97bcBbc31d7b5b7b3e361066745e7a46e483B36""",149 USD

"""0xC42757CE5dA8957B6Cc728810A17a591a491f9f9""",140 USD

"""0x26899a79cb33f37e5ac3Eadd36C38E23F97845c9""",134 USD

"""0x28868cC12cED8Be6595fA48F819843c990eb0c22""",125 USD

"""0x0e548E20eb44C1f7965a1bEe84DFeB7FA3e3889d""",115 USD

"""0x7aa1855d22DD9308914c5455e9185fe5fb2D8e25""",114 USD

"""0x76A5542A8Fa24b5E94f688e4C9A936Be8D4d2f82""",107 USD

"""0x1FD0D69c0f608243441ce983f72dC5620a180C24""",105 USD

"""0x03e2C7b96c4742a4B33699b97557cdd947427f5A""",105 USD

"""0x1b4e970Ec4a88967B8707b1C603d2FA61e3270Fc""",104 USD

"""0x3E004DbFE3548bfC6197701573070D8F843c8BbD""",102 USD

"""0x001733326eefdf527854E95F29B4Dd39fA895c96""",98 USD

"""0x1529282Ea2D39c1a7a78608c0D0cAB72A265196D""",95 USD

"""0x3fa6C4302FcF1E19E7cAb313316eEEDF9BD0995a""",85 USD

"""0xd88245a14a547Db6215DbF51694557776ff55A0F""",80 USD

"""0x8A19dF3082152a9Bd25064AF185a37Cb743cC258""",68 USD

"""0x33Ca62df7DB6E3c5Dee81759C746a7243De61aB9""",67 USD

"""0x01Fc486A567637Aec064f0F40aA70573091d323b""",67 USD

"""0x57ec8086979b7D38278F3e713559119E723baC00""",65 USD

"""0x902B0c815e1046C570bFF86dAEd5aFE4395e8551""",64 USD

"""0xA3064cB3037d88012779Bdb7ADc79D76cda2cFB2""",63 USD

"""0x9428a3c2C8E67f7197E2726A6F08fA5e25A6EdfA""",60 USD

"""0xdf44F449f01754CCc7564cb057c6028949Dd8d29""",58 USD

"""0x83A980EccC85c7BE1bD03a3Adc136C8991570ffC""",51 USD

"""0x3fA187c99Fb63E9C3D8fB0F89ffb91603bC559c4""",50 USD

"""0x780B192c7690fB06eD85b941585daD21eB44729B""",50 USD

"""0x5Cfbbf84f23a02f7CebEdC349886Ea0dd9e6bE23""",46 USD

"""0xbb75D960BFE9f57b15BB459130A5DD7a08EF8a03""",45 USD

"""0x6669F2538ccabD977223c99d8367Ed8f33069169""",43 USD

"""0x1340ce5A124Fabed93F62fBD6351EDd8168DeAf6""",42 USD

"""0xeFB26a35fEa24B9bB5343a8d1997595286f40195""",39 USD

"""0xc2e8eeC2653e1431A042739054465571e88fCF0D""",39 USD

"""0x343193017FD217D19fd983e31Db701385C8504f8""",38 USD

"""0x9b9BB99648271dE8D63b65eD4BcA614fe5E11d41""",37 USD

"""0x36b6705Ad34Ee1C075a14557c9a3654b57Bc91Ea""",35 USD

"""0xf36Fef94dDB54Da6cCAcfdD90605cCf902aE459D""",34 USD

"""0xBa88bE0718A5D8E064298BAecEc353A94E45171A""",31 USD

"""0x25651beb5bD061cB7F1f0100b206169Bd07eF4F7""",28 USD

"""0x167D2aE0850e266d541bdbc88b4e4E111De88bBD""",28 USD

"""0x1978fF6F1c0A3760696169B001647f7f7D9600C8""",26 USD

"""0x547fdCE2F0E3D0501Cd76f0991bfcF5479110A38""",24 USD

"""0xA29Df5df170Ba1EDE1a2b0f7D142BfFA59f2aeb4""",22 USD

"""0x64D3f1d9aD966612E881cB8bD4528097701B5753""",21 USD

"""0x74aBb93778df27082Ba0Ae40E011217a757fd535""",20 USD

"""0x60bE7Ff21DCbc9014C86f0A9367E36Bd00E31c48""",19 USD

"""0xFf84ee4EE3f1dcaC737B769c2e9EFc0647F17726""",18 USD

"""0x2c339B8AD2147c2F63cFF0f5b6e144810c2B1119""",17 USD

"""0x18537e2EC3574eE1D52A1B2dD7105b961f1b6Aee""",14 USD

"""0x8ecab40f547f1E632a6da39f808247fc47bb7E8B""",14 USD

"""0x7034b58060796558C0195B4e01765e57861aE0eE""",14 USD

"""0xB213ACB2bD69c0135B5188a053171538B0157cb1""",13 USD

"""0x1513F4D188E14920a7957c53ae58C31395B36a9D""",11 USD

"""0x08D32f90B2b837Dbb6e2dFfc151d319B7cFbaf5b""",10 USD

"""0x0daBde077607928EC5814F19dfC9c45Cf8E03e0c""",7 USD

"""0x236b146538F3215F086708b4CB24d5c2146055b6""",4 USD

"""0x44c2130c18cce60fC9D3D2F99FCF95301517faD6""",4 USD

"""0x8f94152Bc16E76D85dC863108767c213431738fa""",3 USD

"""0x5Aad547914b052f03cAF9A73b347520083D74820""",1 USD

"""0x55c3F23ef04A290dC3cbf396b587931C4EaF34aD""",0 USD

"""0xDC26f6D17Bac79E3917De7BbEa39f671e4e8EEFF""",0 USD

"""0xE63df014B8481eCc14582FF09e88809b0ad4e5a9""",0 USD

"""0x666cca4DD1b887500785fcc53536Ae0F5E3571f1""",0 USD

"""0x877714411e908c5Af58E268b8097C050FecAEB66""",0 USD

