Address,Balance(USD)
"""0xDe33e1fF735d063bd8903412f85388c107F53AD7""",4807 USD
"""0x549c262D21164B57376704813875d5BC558E5Dab""",4704 USD
"""0xaEdC891d752f1Cc0973DF37ee0E1d71FD88cFb42""",4690 USD
"""0x497fE20C94D4Ba9247582462d6dcB945B160Fd20""",4578 USD
"""0x179318748b758D6C99a851F10f6667C998da9358""",4288 USD
"""0xDc3d9B92a4C70B92036D7E00408a1377E2689cc2""",4285 USD
"""0x45b39F7f7811B2e5eB731f6f6245C5733d7CD37b""",4132 USD
"""0x59b3B654d20162Ce340f13128C5Be88e97F93cb0""",3978 USD
"""0x52F3ae4429bba2DFe719C026815f46Ba77F32422""",3910 USD
"""0x7C6553933A471b43cE3a76A02245c5162C82522c""",3849 USD
"""0x2c820271ADE646fDb3D6D0002712Ee6bdc7DC173""",3744 USD
"""0x1bB9C7911b3998332b710A9D47E4a7bCCDD66911""",3733 USD
"""0xF37560e4BaA3859321540A82B7A4137d244AcDcF""",3601 USD
"""0x4614840e8978652dB0E3cc1FBC70987FF17b972C""",3553 USD
"""0x62A9c050f88dbf3244d1576bF5022825c4A924c1""",3513 USD
"""0x82a892a536dD70e6F2B7EbC37ce6eAa16F4691f7""",3445 USD
"""0x2F21BbeC471F4bFB7E347d52846f7B881AC4C09F""",3355 USD
"""0xD7b9f76290FdEB036eA83c2c10cc89C7adf7DAAe""",3294 USD
"""0x8A34122f5e279B1bFFA32749cc6d73B3F21aD7C9""",3282 USD
"""0x803B0C944f1570e2Fa2049020267D280cF440483""",3162 USD
"""0x7aC914Ce3a941D10345F8Bf1Ec74E446C7d75fB8""",3032 USD
"""0x41b5284408D77b162281bD92FB8227E523D6360D""",2905 USD
"""0xDa9153D66Bb5E16E3b25c8f3bEf992b8B85D6e8a""",2881 USD
"""0x6E6F4544ADEbFcf45482a3Bca7985261691120D3""",2836 USD
"""0x13B3A50F3947476eDa74FE191344524E2d2D28e5""",2786 USD
"""0x535FAa541252d9650F1F8a8bbd88709FB8b55A1b""",2657 USD
"""0xe656640456717019138Dcf4D60e6Ea002D0276eB""",2638 USD
"""0x6545350D8Aa85F46a39dcb64A29e69391d9922b6""",2613 USD
"""0x7839423f763a4214CB812AE16123DFbEE8DcE4FF""",2602 USD
"""0x99e469F006A86388eeA6a15426bd736Fbcc9eC03""",2538 USD
"""0xEdA6276d3E18B579E5384D048a450E3e47B60B5c""",2462 USD
"""0xED6A768fb6e7f10079e1b5a465BA7eA6920A8726""",2384 USD
"""0x83cB00c3b699fB5D760eF120F2aA346488d3333d""",2363 USD
"""0x2ca40f25ABFc9F860f8b1e8EdB689CA0645948Eb""",2329 USD
"""0x72B43498B6D9128a5fC871F7D1b77900018CfB01""",2329 USD
"""0x43472A7288cE2c8842fACeC860F95eDe3ac64342""",2316 USD
"""0xA5BE02792a38986ddB24E3D73Da77bC38942753B""",2313 USD
"""0xd657860fC512EC2250A7385A353f599e3276FDDB""",2250 USD
"""0xA3B0d8a6227fD2A493cc8306ce3E1E1335342433""",2206 USD
"""0xCe7448fD21F74684D885507F1cf4A3Ec643e71F6""",2138 USD
"""0x6f2d8dA93aC4B0A9F5DE4aC87fab3dA955Ba91B9""",2125 USD
"""0xf9E38d9129f297f96AF4AcB1348F1fC121fE2CDb""",2068 USD
"""0x1A907D828Af47423b22cf384A699223e06EeB349""",2064 USD
"""0xC6c3a1ef063d7c87c8944780b044b2191d0dE899""",2033 USD
"""0x984b18B1823Fef04A4Ca7cF1e8A0eF5359fA522F""",2018 USD
"""0xF2b45a2F8DB0076B6cEf5D873Af3B430aD62AF2B""",1987 USD
"""0x5612eeD99681B9Ab7D894002F39252517e7947EF""",1981 USD
"""0x5335D42d819737D4e204e531F4982ac5fCe517C3""",1956 USD
"""0xe50227BEfd91FB62FDeC5a54FEF3e61B32C237df""",1955 USD
"""0x48e9E2F211371bD2462e44Af3d2d1aA610437f82""",1913 USD
"""0x5AB972C4188C16259190ADC07b5D50089a14A4Ce""",1886 USD
"""0x421e7E0c2c2BB6a02f288952BdeD100Ec10107A3""",1858 USD
"""0x3194770E03Ec3b0EBEaA7eb93b01290A85AcC905""",1854 USD
"""0x281A468b6Ca9cAe0386456AD91FA67303BfC028e""",1788 USD
"""0x7D2316EB618e64Ea3A3663aE4FE1c0bDFC776d1a""",1776 USD
"""0x8907d622d48801f9B5918Ef619c159b33BFC5208""",1675 USD
"""0x865619fA91aac03427A5a69EebC5C2B33D42d7e4""",1649 USD
"""0x324E2886A90FC88Fd5A12c186051bBcf179d03A7""",1631 USD
"""0x9Ca2C56C0F876108A5ec1C518Baad5b86E651FB3""",1618 USD
"""0x2F45b4c0c23751339A4F95a7d91F22ea311AA7Ea""",1590 USD
"""0x9A8A7154711B0e183d9d2694A25085F5b7d94c8B""",1526 USD
"""0xEB0a85184F23D325593a5dF0DB3b82E823b52ff3""",1503 USD
"""0xfC00d10737245111eD1f8a3A0260119BD4123BBd""",1501 USD
"""0xa207E7FC9Ea6ab628115Fdb64b50a298fb046EBD""",1492 USD
"""0x9F8D19252d318C47E06425214be00dd82AC9819c""",1488 USD
"""0x94D33E8a9DC211320f0fC4B59164977376Ad238D""",1476 USD
"""0x4B83B979111Fa71b3aCCe16999fA1A35313eD7dd""",1283 USD
"""0xA759657e7e6E75B77cABAf97C8D93a03b1212D8d""",1281 USD
"""0xc97239fda221124DCDac5612B45C208163c1D4f3""",1267 USD
"""0x5ed64ce00B5e0A167A73c72d859a60c052baCE0F""",1232 USD
"""0x1BB55c1C7e22612A8BC9d033cBa9De0E59490810""",1215 USD
"""0xa58ec836bed49198dca130419CB72131dE57cF1D""",1191 USD
"""0xf3Fbb2c0A711529eF9b81fE59a5Ef5b8f1E0eB27""",1149 USD
"""0xfc2D2CcA7b97658cb35b202715B3b02295BFa4Ab""",1142 USD
"""0x7932D73418e92788FeE4646582Af911865954a51""",1124 USD
"""0x12Bb9c29d79F931Aa6A6A290646b9aFFf9bD0C24""",1099 USD
"""0x77f50f963D55c7c7Dc2b5A44767299c02aF76a66""",1059 USD
"""0xDb90347d28aBf24Ea0c7e876a282Dcf14CB60d2f""",1032 USD
"""0x5f97648Db283ebA97BE6a8A6332f6184657a5FDB""",1019 USD
"""0x7e53A3857F6F80E4340d2B80b24CF893b5aD41e4""",977 USD
"""0xdB866040be65ca5242ece01ed8862deD8f2A3586""",930 USD
"""0x41dC27964f7C324A6D95281D60640bee8Dff164F""",920 USD
"""0x6ad1DE943844765a47c029268D6E8fBd4183b646""",891 USD
"""0x0992ee967aCd2c8A8d6f42a2623C6850028Bae7E""",874 USD
"""0x6A3132D5D1E4a005570dDcf40F97E0F56605EcDA""",837 USD
"""0x53021a28Fb26A529639318Bde0CF0897a1FefED7""",811 USD
"""0x83FC4aAd3256c9F2C02681B984121138F3cCFd48""",810 USD
"""0x1AF907b6142Bc94132f930bec64C007322b16115""",776 USD
"""0x28091878b57027d7643C0B206dF6D7FeFa43bDF8""",766 USD
"""0x582e72189fb0dfE1d447C18D702038230a5AeC49""",755 USD
"""0x22892d4D59b28C530d58932504B666388c125566""",739 USD
"""0x2A68e6c2B9E02952C2174C70005DAB4FEd2CC4fA""",735 USD
"""0x1aFa21bEf41B61b198b1782D4F806E163C8F291D""",705 USD
"""0xd4B9ec8ad0b1a34AFE72755bc74B7715356b61fd""",672 USD
"""0xFda1215797D29414E588B2e62fC390Ee2949aaAA""",667 USD
"""0x20215F6c797E2819D52fCA4045eC3C0A075110E1""",666 USD
"""0x50E0582DB159442Dcc53f8D2C38060FFFb66476B""",638 USD
"""0x9171ED5aEeCCaD3Aa06dddeb6aA6Faad09380C3f""",636 USD
"""0xc07263f503Dcc51Cff948d4FdEBBc0E07d99F012""",636 USD
"""0x521B6a0193aB31fd320316Bd941F9e4F04c311C6""",615 USD
"""0xA2759344AD83f7b14C58D80447680F8f96ca0275""",595 USD
"""0x9180ba4932E58Fd7f3509EFCF6A7D432C63752c5""",588 USD
"""0x4Bf2120F90Feff1E1f443Ad07E542CA6b2F30105""",588 USD
"""0x9f47ac1c54b8Ca3Ed6322c7bb85f747789b0f761""",573 USD
"""0x8BB37b6619997F8f4BB9a27a1118D9725C95d398""",571 USD
"""0x47af52916767f0550AEE8035b5b14A1ECe2B34f4""",564 USD
"""0x0F3A1E840F030617B7496194dC96Bf9BE1e54D59""",542 USD
"""0xC2Ca09DA0528E49FD271fFe2FAf02DB7A65A8193""",542 USD
"""0x7B154F2F54C83ce756fa61D3D3040E1031f9868A""",536 USD
"""0x4d5b6c477ed600cFdBd33d90594f6dDcff8187d5""",508 USD
"""0x49321256E60Aa605Fdd5Abb85E96308aD0b19C5F""",505 USD
"""0x3baF8E5e0361F4382C47C574482Ef2Ba8ca703c3""",505 USD
"""0xE5837770047dbB05719FbEE80b42d42F8432A47e""",491 USD
"""0xa3Dd5bCFf4Ac0b926953871024e58e560CD0e38f""",480 USD
"""0x94B3Bf8C354BD1f4ea8aFC77A2D069bbC729a763""",478 USD
"""0x8996f8D5C954A21Aa1989b9500934Ffb35ebb5A3""",471 USD
"""0xEf9D61614022581D84d40903BF69d776b7f7E8fA""",470 USD
"""0x64e714344780B12384597F5bF9aE35F9ADf98863""",459 USD
"""0x0ad14D58c097b0e60170600371E59171c7b1D9Df""",442 USD
"""0x58D3e132ef8539a8188E340b814606AeCa2E5D3E""",422 USD
"""0x3c6231fdB5fC18b3178C70b356F0D89479b16766""",404 USD
"""0x2f8734b14C29E5f3933a3CD4FfEAaf16426bEFf6""",392 USD
"""0xB8Bd911aA8fa479758275Bab75d4E0eb91Ed7408""",383 USD
"""0xa9FeCc5D4136f420413157513545dacB71847b36""",378 USD
"""0x71c950167f3B0BF8f0cF448b4820b54E7fDD7856""",375 USD
"""0x96d5F564D347496f3217c2649599Bef3a1AD59Bc""",374 USD
"""0x3D303b76576b6C82b7F8b3a2b460Ad83b54E45d2""",373 USD
"""0x39dEc569C30D6b74C136b93f2358ec28f4Bd8A9B""",372 USD
"""0x9521A0caa58c8DaB923CB6F40b286B5cD808528A""",361 USD
"""0x2656ac559731EFC0fCccBEa192f8ec0265E60931""",359 USD
"""0x4FD2C970c1845d5f22E1f4A5D14c769464CA48eB""",357 USD
"""0x2e509695aB22360f0Ba219539dbf1876092BaE4E""",355 USD
"""0x1E9123B30824F2AE277255977012aDD4691B4cac""",348 USD
"""0x0A24C7547dd14BE2F502D354afD224B226d177E4""",342 USD
"""0x44092Cc102DbFcf538b768Ab1f028CA3B1e12C50""",338 USD
"""0x0b21f7D33Bb1115161C7db7f682c0E228aeE06DC""",337 USD
"""0x7923552B4AE02c9892C78194EF2F289386d98e60""",333 USD
"""0x54cD47C2f0FB09C468E15344fd68c54272D57246""",331 USD
"""0xc6dCcA0046ac51e410365a4b10bE6d9F4B67db8C""",325 USD
"""0xA309e549A70F2Aa1b6A403b5364E00517a645EaD""",324 USD
"""0x15E9CAB03002F236F5cF48e45Af9f558317940c6""",310 USD
"""0xdd1824438323528a0bcB7F65FF5664762fb06dD1""",308 USD
"""0xA1643Fc3b51BBd2B768897b128CdB825e2a98972""",306 USD
"""0xf329D3d60678C5c088DD993D3327b15597632695""",306 USD
"""0x00E135Dae2f63c80A2C91b8D748EA5F7461e6Ca3""",300 USD
"""0xce485E854eF129D13dc1E25D103412Bd25e97904""",293 USD
"""0x28A7428FE34EdBBAE5858a983c84CA6C1981e5a0""",290 USD
"""0xf9e29B87118769c6D8F4c4fAaFCc89853c068c1e""",284 USD
"""0x3AB52c003a174E3F68923710CC1d2CeBA4719c28""",283 USD
"""0x148795aBF060F2Bdf25EA44DACD966C307164ec8""",278 USD
"""0x8B4d5c0bF37CE02D9Db4FEBed09C1a3D73915487""",275 USD
"""0x1f2Ee4074b1Bb35D3EEDA5632CB65Fa3572ED03F""",273 USD
"""0xCb63F1C0Aace5F42Ab3b923F0eF0980F9149D3F3""",271 USD
"""0xCAC2EDCd082628BA3BA31B3B74537792550319e6""",270 USD
"""0x5e722dfC780CFB7E6c3C9c88dF73aC5076D30e97""",269 USD
"""0xade16f368486e75269E386922962A21462d76C07""",260 USD
"""0xFE934E659f63C6fF4D3332c82729Eb88c41e7aC5""",259 USD
"""0x9015D9aCcE010c750A72046BD3BBA722f4b4C324""",254 USD
"""0x8bab072699E1469E8C5d4c26df02c05455DaB3a9""",249 USD
"""0xD0563D52c7e4a9F3B02cF2cf7da16AA250886B11""",247 USD
"""0x3842B8a8D37410d8D7EcaCFEa9c687Bc3ee015e9""",243 USD
"""0x2c3f444afE9f7Cfeaf4F6DB60F07895697452Ead""",238 USD
"""0x9A54416cAF66d2D3F71CD942E036f48BfE437f01""",238 USD
"""0x4854CdEbC5da8fDedF78549aF3FBad7AF6915BBd""",233 USD
"""0x5E3d81f47cdAF4Ff4622A40B3E76fE0b896e5324""",229 USD
"""0x67f2bd48026c077Cd7Dde891adf62D4cBb9a9B05""",226 USD
"""0x3F3Bb838be5d2Bc7805c1455562A4542137B169a""",225 USD
"""0xFc62338d56e2148a8cc395f5EFf75333dc6aCb10""",219 USD
"""0x677f3c6c0F859A35F49D0eA2C13de883fEab838a""",203 USD
"""0xD77A8Cde26AfB5b711F0E25C23a48562d5259bF3""",202 USD
"""0x55B48B41e6F1b3799f531BdF80e630f961DE0161""",200 USD
"""0x5607Ea3cdf7fC617D44Fa7ce4bBd540Ab6024B61""",200 USD
"""0xE90654C658A5aA2901c26A7a17ca8847bbE825d6""",197 USD
"""0x498eD95A126B8A90285B57b3993995908ac376F5""",196 USD
"""0x2261E5e5be1375Ed203B5d67E51151bC90C2b888""",195 USD
"""0x9BB762d3e0c429E9A09AA9E00A236e3fd667Df55""",190 USD
"""0x0666638DcCA7B84725524A91fF6ce1342D37AB0B""",186 USD
"""0x9AEadd4f6ce3a5059fa9780028103aD2B469a316""",186 USD
"""0x91b883bBea30d674b617E64271779DE2E693a1ec""",184 USD
"""0x80085CA31F9fF45126ead9cbB591b6B57b580085""",181 USD
"""0xC3fbe0dfad1A468148bD7B5f9EF8B440898cE5d3""",180 USD
"""0x28c788ffC5CC950851Db2c981f0295FB120dF5f2""",179 USD
"""0xc9748aea940822D20b3434E42c8eeDeE9C942447""",179 USD
"""0xF64F1ca45eA9bF60E1C3a44a44cd2FBa57342D55""",177 USD
"""0xE451629F6C64F75A7d7EBF002e185d31A4102CC2""",176 USD
"""0x2656662046EdE65a4bace6955EF9cfF47080695d""",176 USD
"""0x4290Ed17c05b3311bA450e04b1e36Fd756B2468E""",175 USD
"""0x4C67DC2bAe129C0325F5748B9fdC861c1b2C6F50""",172 USD
"""0xE45AE722F02E90E00a20d7fbc9308666C9A5F770""",172 USD
"""0xAe1733C541F4DE309D46e65550dEEd3d19530523""",171 USD
"""0x483Dc4CBA53F63e841f7c622Fa85D90541D621A9""",168 USD
"""0xd4109BaB1E296b5D11bC17eFaA5b7537E3f51cD4""",166 USD
"""0x665B88938eD5318EfCF5Ba98707D36ED4f96A574""",166 USD
"""0xc18144ACc1Ea5e722C584B07dC20afe07c2cFD6C""",166 USD
"""0x213f6b2680dCe3e4d0924ACFf3E4e34520eF9ba1""",166 USD
"""0xaB9117Dbb34CA7e42BE0626a7598b5020CE19A0D""",164 USD
"""0x58f47594a7684DFD835cbb93de1dc7f3F88b120b""",163 USD
"""0x31B9f00BFc6f59cF1A46Fe3711cFb858413ccc17""",159 USD
"""0x365738bD6459664AAE8feBbD4Eaf551f1bd1372b""",159 USD
"""0x95eE5c3C1C45d418d711098a39C8846f1bb45c1D""",155 USD
"""0x4012a21125161b590172231546e6bEE89b532590""",155 USD
"""0x2273bA817745Cbfc54689060aDf8c28E73Ef480e""",150 USD
"""0xe69883a960b5784B32fE75A6dAB33b4764d5085D""",150 USD
"""0x6E553799C2281d9470C27186AD675D61b85bf207""",150 USD
"""0x7B7B92741828CAC6A84A987B931dc693a42BC010""",148 USD
"""0xdAD58419DD080A1Cf23772c6641362b9301af7aA""",148 USD
"""0xb36ff681f7Eb5D8CD266417745Dd12EeFEf3898F""",141 USD
"""0xb35d9eB7954369bf6E97254dED9C31db9A7a9577""",141 USD
"""0xD4f7492A526E3EFD9Fa72d01A2FaA27f64A4Cf22""",139 USD
"""0xBAF8b343B4d86Ee8A93fB385D52FD000b2081065""",139 USD
"""0x9B1AC8E6d08053C55713d9aA8fDE1c53e9a929e2""",136 USD
"""0xe33f1860Eb6B335F0F961c95952e29941D09b5f7""",135 USD
"""0xEEa0471cFCaeD2F83117a2660B3d21738D478990""",135 USD
"""0xa53D6233B809e769D0B97a928b18AfBaa5014Ee2""",135 USD
"""0x1Ff23B3eCCC97ffC3fc5a69D558376CC63D73229""",133 USD
"""0xb96c3bC2a78338E8D618760BadA611d5228ee554""",130 USD
"""0x9F0e832e2d4b2B93295041241368A57ce3F93c15""",129 USD
"""0xBb82a002E02d4f611F5068087800970192049D3A""",127 USD
"""0x7E79701e4AEf422Fae81f24347CCeC6865340316""",125 USD
"""0x3a56ebB7B85Fe7DD2af2756252c64701ef8614B7""",124 USD
"""0xeEeF2dE44647ed049a37111D3A1e1bF6811876e2""",123 USD
"""0xe564D4c8CEd4B55806a9c506daCB45316F161509""",122 USD
"""0xb21f0aa62E7dEea3F76940BCC23AD53935D4BCA4""",120 USD
"""0x33be3f919730f7Fc7a03aFf6bc7B9bFF35856544""",119 USD
"""0x4993e34F2B1A59c38123b5C9F6C7daAF3A7F61cB""",118 USD
"""0x05Fa47a6cd6b7c21b3e726F2770F29d93BedC8a3""",116 USD
"""0xCa077a26544657B08508E1F02236fC10bAc86bf3""",114 USD
"""0x7d464b70c56aeD43990c5bD4E75df971b2aFAA1F""",114 USD
"""0x2fd0F49dCd457818DD38de54DcB4cc26eBFE4B43""",112 USD
"""0xCa2eC01632B7604a33a29f70BF8494477C68d443""",111 USD
"""0x7546E84244484e329Dad8eD9584814719200E34c""",111 USD
"""0xD8c294454A459c5e743DeeAeEfe64C5f9064df23""",110 USD
"""0x266780F961ac9c373FaD128e814BD3D01CA99491""",107 USD
"""0xb12aeB1Cf8830110EECdfa599Eab7c021A7c4C3f""",107 USD
"""0xf590Adc83c1CdA95Fe45A8f2942030EdF8472434""",106 USD
"""0x948AdE8e848aD86291f81c0c6Ea284bec78DE15f""",106 USD
"""0xb225C0EA6fBFb3a214C086721523875F1b5B539c""",106 USD
"""0x6bDD66a7f836B746439586ccd1e30b940C0520DE""",104 USD
"""0xdeD38b56ba763974eeCFc49b22121d38F3Ab32bc""",103 USD
"""0xB908327DA7eAe1b0e2a9B9737c7B3dFE4769154E""",101 USD
"""0x1f658813A5FB6CCf36BEBdA815DE3750A37B275a""",101 USD
"""0x326E90EBe2957EB593CD4210ab7e314c719aCAA2""",100 USD
"""0x3FC4B3145775a3b2d02C3012D1bd1b694b4813da""",100 USD
"""0x29Dc50b8d61F85b5C815004C9B53279131163a88""",98 USD
"""0xCE5E0376f0B457160330C54a53208FF289da5E3e""",98 USD
"""0x321A667c97CA56D62b57BE1a8477F978Efabd72a""",97 USD
"""0x43993Fb6C60c18010606BFE00c44543cd3CCc53E""",96 USD
"""0x7b8E5cF6372167286fC647881D4cB9ec9A6b7b25""",93 USD
"""0xe3226856A066638Cf0d53DFc2De02a82717C57C2""",92 USD
"""0x22c05672D1FF721d8D67C4694BCA70de839E3a58""",92 USD
"""0xc580B31A8d8854C5bAc0430214A97c8723c3e964""",90 USD
"""0x89D7dB6855620287CA6EdFE9c11aB977170cccA8""",89 USD
"""0x92A79d94C0850738722d0C3FEA67b7FeAD41dfAd""",89 USD
"""0x0e730CE6244A4592aBe22f907cF16e038CadfEdD""",87 USD
"""0x814aF4bc391d0F19C386D86159913A0289154856""",86 USD
"""0xc9BC6A36b02c6f9da6a35dcA538837a516B89923""",84 USD
"""0xF0835c9ae1D0BD0f783846692A8ceCd8991Ad28A""",84 USD
"""0xBD01e315Cf222DbEDE2cc553ea06A77875673698""",79 USD
"""0x43Dd5D4A299BdDcDc89f4625B4FC9ECCdD74eF18""",79 USD
"""0x7857f68160278139532e15325Df10E03Ba0565FF""",78 USD
"""0xcf172197F86D4E0a4fbC01cd209163aaF65D0B72""",76 USD
"""0x0a589fB53aaE51B8140eb96AF173800E4E4264a0""",76 USD
"""0xd4f3E45065d71a060c5FAf8629ba9304Cca535Ac""",75 USD
"""0x6C133975E249cD986c6d052b1eFf6b0C71aE688d""",75 USD
"""0x1d05109b07e28626747ac09c457f827b88AA7F6c""",73 USD
"""0x40344fD93aB662AD448A9bddDDC0E982666741C8""",72 USD
"""0xc853Fab7b09d8BB84B9Eb3AD948cF5c7961496E1""",72 USD
"""0x0bA8B413822E7cc05b2E6C7fc10b8a7Be02fddC0""",71 USD
"""0xadA13FC7089745118D55468d8b384f2697c33e14""",70 USD
"""0x569089A9EEff2f9C321Ab6D435A4808dB807D759""",69 USD
"""0x19deBB4733313F7d0da979b902F810d3feea06d9""",69 USD
"""0xc4C6C27B2259794a1Dd35D438E703281C0e4A004""",67 USD
"""0x7113E3dcCbe7c9e8Cc62Be0E33936F0633d266ef""",66 USD
"""0xf3130e33FC48Ef6644EF647108B2D2def0Fd214b""",66 USD
"""0x577546293ACa85755314fA999879cAE488659a2d""",65 USD
"""0xC8F4d87d4b3ed021102c00AEbe20d6a2De67b0cB""",63 USD
"""0xeDd28Ab220fc37298D07A306C3762E8CC0f796d9""",63 USD
"""0x30C2C8F1DeD4f17873AA625B21Cf1b7F31829cbE""",60 USD
"""0x59b80E063d446e880006e109346fE39Fc7d7fD49""",60 USD
"""0x2b5171F9933DC370E13d582B8d86B294Bc0ff5ab""",60 USD
"""0xb3308a2E373Cd0BC1918ACE67a1A3BEB317b6e3b""",59 USD
"""0xEE4969d735c25BD633341c6fa889B551050d0eaa""",59 USD
"""0x97546935939891478718a239AA50D431c178248D""",58 USD
"""0x9C11FEc76e2E2d247A5E449549a3fb53bb0640A5""",57 USD
"""0x31CD2556d1756781B5F576b3e5dfF7cbacfd80Cf""",56 USD
"""0x866C2C041458b142Aa9CA26f7DB420a073B020c2""",55 USD
"""0x3EA13bdbb42DAbEA9eADA63c54CF8e88Ecc810dc""",55 USD
