Address,Balance(USD)
"""0x07735d1ff954BA5b4D7d3Fabdd305DE1D5956006""",1335 USD

"""0x53c7F89db15c6251AF5ab3FB3BC4771bf8deb4fA""",1282 USD

"""0x283DD7C81e2575Bb33628f3D04b26187370E19Ad""",1111 USD

"""0x1cB0fa2473debf7abbc15Bfae5095dF3a5E3b6A3""",1102 USD

"""0x9911995B318fFC95C2026849E82b2124a0DedC7B""",1074 USD

"""0x494b1EC4e3db366F3DD4dd0D9619B966cC9E9cFe""",883 USD

"""0xc0D0D81d6B88E48943E4e4d81B77FdEe715b1194""",881 USD

"""0x22Bf66bF7870436b21690dF264FDBDdAb635b972""",874 USD

"""0xd508153492F9bc15fF3348DD84ecAba3B3182810""",873 USD

"""0x696cABD1501919c928eDE80a10EAf36a09151b4A""",860 USD

"""0x403BB12281D57C6f9e9a3314cFc34d2fF09Aa092""",837 USD

"""0xA522DbE83A274cf6Ff3ecc9a90EB5CDeA946dCfa""",819 USD

"""0xd8025919d61898Ecf920643C8f773c93B2839753""",716 USD

"""0xCFCf28824E7729FE1c2822145eb2c047a87D9188""",684 USD

"""0xc1240e5aEB0a93Ac31512661b35c5e2BF48360E6""",667 USD

"""0xd918252c46bf5D399Ce827151B422810388c79ec""",662 USD

"""0x67ab96E63E486A4b54b339306477730AF9F8CD77""",661 USD

"""0x4C38445355B6CEF0d13612E4aee4453777881326""",646 USD

"""0x1D952dB518CAD56Cb92f7d3a62bd1500f45a1624""",635 USD

"""0x0ec45da7EA9779693EF61a429612F56824e19fb7""",630 USD

"""0x845082e0419161816596040153e5dD652918613F""",628 USD

"""0xeC6c8586158daa677d00d050E2DDaF1ECbEAE379""",610 USD

"""0x71fD458a918FDDfDF0387EBB63DE08B7cc3B43c6""",591 USD

"""0x35AAD50fD3D9A965a7EAd99071DEDf811eE429c9""",566 USD

"""0x6B01bF176cF07c198cFaD18710D1658Ec84Eae37""",515 USD

"""0xa5356F80C9cade52dF60Ddb22200d1d975ca43b7""",506 USD

"""0xea88AC58bdBD5912b5287Ee3F37A2d3c769eB487""",490 USD

"""0xE9894efe9FF0d3Eb166042Bc6EeaF11F7F992843""",483 USD

"""0xFbc51400b49F9983328FE8a970a2AF152B007992""",475 USD

"""0xe632CE76e626D400508289b69Cd724edcD1042Cb""",444 USD

"""0xD6d2412E8D3E8EC3acfC808F083Fc1e948800e60""",420 USD

"""0xcFd957875e690f430e300Ea94bB04729350386e4""",415 USD

"""0x1632895fCa6C91d3333C53a5f97f3bd29F3D4D97""",408 USD

"""0x7A15749e6FbC7e90E3505aa2b5804dec0E7E060F""",390 USD

"""0xDe98f08d66bBA0ac021EA24F9c189Fc38aBF1123""",389 USD

"""0x3DCB55798B316Fd740b69abB2533f7FE57bbCAEf""",380 USD

"""0xb792e442506b91D0912B2A124d4826De3b6F6581""",360 USD

"""0x1E3F363Fa901aA8af9c4996f2615Df5190b711E5""",360 USD

"""0x071e3Dc48144e5ac95C228002a63efcF86B33528""",353 USD

"""0xDd90317f588CB6c426FF761bCa5aE55830d768fA""",335 USD

"""0x28E68b92Dd41d3AA2a469Cb385a7BC04e85647e4""",323 USD

"""0xF23f6Bd1a912c34D1d06C3989441D88Ec0204917""",314 USD

"""0x1274ABefc061bdFe37FE0cc28b26B7396C08b321""",313 USD

"""0xb57350905776f0d9EBe6eF3629c76970146A2Fb5""",310 USD

"""0xb9A48e03330AfF19c5f703c1F7297523508E16f4""",302 USD

"""0x06F640f717413Edf6951b8dCc625bBfE9FF3F89f""",282 USD

"""0x2D999a75522096598869Cf70d20B5EF622fDd7ce""",275 USD

"""0x0c70fB57E5C8F94B374703e9828081422743E02b""",266 USD

"""0x77571d2C6AF79CC1365B33F68898D8428fa687a6""",265 USD

"""0xc2fEE3E1d0B38CCE292D3fBAceF1F7864f302369""",259 USD

"""0xe586924208d4A49e4E0F532665806F03242C1EC1""",246 USD

"""0xae717CD01a52Af7cBe10048e08cfa275c44FA144""",241 USD

"""0xBAaE67ee9A7da3EA66b1078fFd4F776c8f3d683c""",225 USD

"""0x39964aF845eeFd315365A89035A745DD3A989194""",223 USD

"""0xfE8d9DF5AaF50A15bDc2cDce383c5254131226bc""",220 USD

"""0xe2f5cAdf24458Af9F43b05Ad9ab46Cf681fD4903""",211 USD

"""0xd0E5827594b25D4f80051DDcE96Bf390785809f9""",211 USD

"""0xB047680e18b6dAD110883A08C9A73D655De9B8A8""",211 USD

"""0x64eaaBff05f6f12496476AC1115794aa8EA9940b""",190 USD

"""0xf79aa684927b27175477B2D9439a9E4F819e4877""",185 USD

"""0x33f758c78d19357d00C8b1a59a75B8d171AcfA3f""",185 USD

"""0x0974A33541C2128A756fCB6741C959250aEaAc75""",172 USD

"""0x7076267AE6Fd79CD66580F4dd62CE57e6C702476""",171 USD

"""0xa8E014bf1412b3714975913643d6AD7909E69a49""",171 USD

"""0xE9b6a4b2D51a988235a7d9fE8d96d21af584C971""",170 USD

"""0xF9b0aFE6ac206F600b200cEc2742629aEad91db8""",169 USD

"""0xF2c2f831C86155A29C419B9d7D2AeB353D30BdC7""",168 USD

"""0x1c893d478aE92C4FDaf898828A5B969F6d895ef6""",165 USD

"""0xb789A92410D2F2138A77c1Ed1E73a9Cb03E4ec59""",163 USD

"""0xEa937B1e44DBfF96C2802148f358a80B0E687111""",162 USD

"""0x05bDFFbA1D0039D126a401eF06F854E79313c3A8""",161 USD

"""0xCD382fD0dAa389941Fe1fC9c7B0561B0E0237Db6""",153 USD

"""0xF2566aB8555bDf4b97485968D02150C2A989E6E3""",152 USD

"""0xC880d04E15A6d8bFa1Dd4beC4f1Ec1EFCeBB54Ac""",152 USD

"""0xc268E9064ba3aD04fA163fdb922De8395b0CDfC3""",152 USD

"""0x5B01BAA5f3683dc0B7002Ef613aB76dc45Ac9FA7""",149 USD

"""0xea3F843151a0d281d6b9cf103AF998C865cFe514""",147 USD

"""0x3436b83970908a847a62CDA31449d335641C179E""",147 USD

"""0x132D9f08B060fc16C4F377cB7CE207f2c6915A7C""",145 USD

"""0xc021dA2a65025401d69a460717CE828595c45D6c""",142 USD

"""0x9889904Dd84D9A216bAb28DeB7Ea947EACB3cfB8""",138 USD

"""0x4466e449999dE6733164fA677eDeCABF73d10c7A""",138 USD

"""0x1ea676C88801087e4Ff5242206387c82f67F1b91""",130 USD

"""0x0c04Df5EEEd67496B73d0AB7a4Bc4E78dD123846""",130 USD

"""0x79cCC6617A1869e6e41Eef8c4A942e717bf457cb""",129 USD

"""0x8523a8A4191b307783f86AbC9f6B7164931a4c69""",128 USD

"""0xdBc69305a2f15A78102620c6d907d7d4E899d8f2""",126 USD

"""0x361b2A97821e785D34A8Cc738A132e0f7B7D6e7d""",123 USD

"""0x3C7277a458037eFf3232b3eF27DBb930E45E0C78""",119 USD

"""0x33C002487b41f473aF0ecc3Bf04358aab56895D5""",119 USD

"""0x652bA083FD6531F130203A8699BD1510Cd8dEDc1""",115 USD

"""0x01B4ED04E385cdcD1db04b705503C6Af20D44Bc6""",114 USD

"""0x902f85D4524E18047f8ad607BD535322B6675b50""",114 USD

"""0x796c5B309A47aCDeE959Bb1C6e9f5D84F699437d""",112 USD

"""0xBDffdD7962C8B73D08C3AA4bEBb655C7811cB65A""",112 USD

"""0x6a7FbA4637C414A6A9E980cD58bC13831e3Df28c""",107 USD

"""0xDf792AFE8A0bC0BF2FE8fd49961e64e5ab89227e""",106 USD

"""0xf53F9712404D96Ce6425D1Eff93Ae3787Ea22486""",99 USD

"""0x9A37df217fa24359ea8937af883cD79d42Bdf8F6""",99 USD

"""0xD32442992DBF05647102CE38bE0be04428cB2aA8""",96 USD

"""0xD1FDB36024ACa892DAa711fc97a0373Bf918AC7E""",95 USD

"""0xB8A4213c4a97D0006616274dEBB51F7Be3BFA3B6""",94 USD

"""0x67462929Fdb46f90632c03C9202EC1253354B1EC""",94 USD

"""0xf6B93142da083eE16d691AC22e36F21eA30de4c7""",93 USD

"""0x8f9c8f22D227d1C7eb2811d23f1c1Cfb896485eB""",93 USD

"""0x1665A79632A657beCF5b923ff435cD18a9D75A50""",90 USD

"""0xf0BC031Ed8e41591852aD3d4b7Cd7E65E4ec8E26""",89 USD

"""0x517F40E83Ebee108A0a7C37502552aB9A5B424fA""",89 USD

"""0xf62E1f105A41e78f050F1c5D835625535A5eF6ae""",89 USD

"""0xAB69fa14CcE442cc04F764c6553b889701c92b08""",87 USD

"""0x11ea3e4EdDcf2805AFaf80c8a7Ef6Cb4a31F9889""",87 USD

"""0x32c77E241Be44BA5EC34D77BB99d45590CbF1D9A""",87 USD

"""0xB06a5fAED6F7552Fd962D735057BFD5125Ff3801""",86 USD

"""0xfc9177eE34f1e8e321cA886beB4e9462FA4a288B""",86 USD

"""0xd96C951BE88a40e80f7a1B9317f6884d31F34F60""",84 USD

"""0x17dd6D9E7e1aab733cb42Ad2ab469123F81Fd435""",83 USD

"""0x9a551c3244f6BB4E2Cbb8fEf3EF01417Ea810F71""",82 USD

"""0x7008e3CB6c797B958ea7cBE26B94C634240daB2d""",80 USD

"""0xD2A70DB7e448fB36C6934eFc77B70487551E3C13""",80 USD

"""0x585e4a38831048eD77b8bAe7aAd200765fF2B914""",79 USD

"""0x8bE142282Faf3446d96FB2C04f88df7334665a0a""",79 USD

"""0x61Baf9247340b788AE9392344e059CD760EE8C2e""",78 USD

"""0xBAA069A661Fe4cE99FC6DaE68ad330aAE9418d8B""",78 USD

"""0x6F64f9F401e4eF41846F337d13e7302Be676A7C7""",78 USD

"""0xe67AA7618E3Ab4a14c6808e7D5fA1C3FA7a972fB""",75 USD

"""0x31249B146a197f0134Ba3Fc1609E6827D7648f2d""",75 USD

"""0xe4E41412C8CFc599D054bDb6B82f92537822ee74""",74 USD

"""0xc9e337361Cc6a729BFFFE28e1F0c821A12da12Ac""",73 USD

"""0xc7dEdB25A7098AACD113E801dd731ff71a99Fb06""",71 USD

"""0xd0DD77cff918fa07dB675e55CdfCCDbA3A10242f""",71 USD

"""0xB423C6de36594Bf5A9e50D31679BF93c05fc8Fe5""",70 USD

"""0x5cf82F2F7E4765270d2C25E6a63361941C483631""",70 USD

"""0xbF04e734f4726634A9f129d5dC69157700A3F08B""",69 USD

"""0x39f8B8D75ac8A05d330259CEc5c6e91EfB2f6f3d""",69 USD

"""0x76EB0E115E849fA4f61ae68Af56202319Df26cA7""",69 USD

"""0x019AfA04F2ed63d9115d8Ab7708aA239954b79d3""",68 USD

"""0xc7e318811aAc4e3975BF49d6A7C6FBC82D2305a7""",65 USD

"""0x9dF8831376D98EEBf84f4b8A014738801c4f8116""",64 USD

"""0x2D27F3f268f78bEF46a239f91C5f68715519627c""",63 USD

"""0x388041c1A8a026b57B434f0B777Cb2aDBd8d8eAE""",63 USD

"""0x60544341A48303afCa21DF896F73c66D6274CDde""",63 USD

"""0x3E074C0451b61c04Cd3a550A3b0B703A29df796f""",63 USD

"""0xcA88A57273B30d5F806b658D42dcb19aca8d476D""",62 USD

"""0x86ab8FDB58fd0490DEB7f7fd3ce5549f6F8fa128""",62 USD

"""0x6a6357f3A4eF453c5AF692a96D16cb17069123dd""",61 USD

"""0x559642CabE83a07282D61A71572d3E3d6D552df6""",61 USD

"""0x721b361D2F54b60aC897600d84c2E3E225ecB901""",61 USD

"""0x08cAeC7C77A50e37fA9c49b05a8DD05C24038BA9""",58 USD

"""0x44fB5418033fA4E9a3E003b3F9b0ECA0283D88a6""",57 USD

"""0x0906E75Be92D865d74A42B7b24F73FF5fff93Ed6""",57 USD

"""0xBd614756Cd2D56f37e0036061F16Aba4337f989d""",57 USD

"""0x231Bbf6BD161C3852D655702B5b6b2d3002cf5bc""",57 USD

"""0x7eb5f70AA585f59A4443e5Bb55676Fb6ba29ed82""",56 USD

"""0x27ebB41B89945A84d155e2D6450ce7ca5A321B31""",56 USD

"""0xBebDE169bCebffb665EEcbE1840815e35Da220f0""",55 USD

"""0x7DE8a86c80c4913E316Bf1D9d5e06054588296D2""",55 USD

"""0xE2295f8B12aF751D18180195A8A4Ba38358bF24A""",54 USD

"""0xa3dfc440b3E8b9ce331c34Ace40981185e7d4077""",54 USD

"""0xBd098b955683F4198f71D05c753ed2C23084a253""",53 USD

"""0xADBC8B223EaAD55621417C1b1aa3a576C58C3acA""",53 USD

"""0xea1366b025e40E2d4A0026A0D6A62d6f3592602D""",53 USD

"""0x864e77f5B2F7F064D7193FFfB7dA44F6B5bF095e""",51 USD

"""0xfa745C6CF92a335893d5d225a971129518736cB9""",51 USD

"""0x3Fb1D8782f5be319F6DA6C800333De21dcE6e585""",51 USD

"""0xbd78492aEd6A951e4a7937e4E704a7D85B538d1E""",51 USD

"""0x59ffB2853b0C18314A07976D46e249363f226165""",51 USD

"""0xdc897046A4351A143260185989528BE2075fC560""",50 USD

"""0x5861f5B4f0f3D38a292d7E65410F87D451b8b3af""",50 USD

"""0xC139B79FF5Fb0C8E20fb65fb4dBA5a2A89C11248""",49 USD

"""0x7B67615A9cc83c8291Ff4C0AA7Dc8f761710D771""",48 USD

"""0xd920ce950095C26901785f751f8a79635bB7F940""",46 USD

"""0xc80D8b460Fd49e9200A2D3b7F036e23E427df937""",46 USD

"""0xf532999E4BA528fE28D5bd76626f5F4818b7c523""",46 USD

"""0x218E67acE2d1E5BeC42721Fa0F6B60Aa2baF591A""",44 USD

"""0xCe171f82de6dcD64B16d2924F6D0a04f2Da323Dd""",44 USD

"""0xB001Ece12555Fc490F32b861C4Bf000EFEC448c2""",43 USD

"""0x9BA7F38ef9F814E460c6E547396CdD4f8a65138F""",40 USD

"""0x1b928D3E74822E2b1E6418092809f7239556B606""",40 USD

"""0x8560dB9e6d4DAa56C253FD7654171D4a522A7197""",39 USD

"""0x413c3Ccf8580Fc24fC32BCCC7a235C2DeBce3c6b""",39 USD

"""0xd2Cb457ca9D753d77B0b0981C0A6894C063e43D9""",39 USD

"""0x5567Bee1B61E0C49DE2fBfc0168dd7EA13b525B4""",39 USD

"""0x65c0EF8665F094497Cf47B231120eBf6367D24b6""",39 USD

"""0x89Bda64A7c2E60B4B3F62115De8aA0B9aD387D97""",39 USD

"""0xFb47779fb0f59750fC714ba61a7859b059Bbd3e6""",38 USD

"""0xC22becF5348fa30C803280409388b24Dc170154e""",38 USD

"""0x8811Ce183DC60Ce2E8b960fceAfC3D3eD7b30821""",38 USD

"""0xfc57fF1Cf86B87fcfD88741cb990189056e375E3""",37 USD

"""0xf928d062a94eAAff21C5F80E6a9A52315B5BC833""",35 USD

"""0x830bC789DF702C62c594cE1eD80C9f4CB6118B9a""",35 USD

"""0x60e2107F4547c5C1BAe9b7d3924292A9e10ab6f4""",35 USD

"""0xDCF59609d49cf492e500F16B3B6138ce71a0C7eE""",35 USD

"""0xd671c9e0C1E7D6db43402Feb02870F5d2C3373a7""",35 USD

"""0x543240900447eB16C4f47e5417f960F49696b2be""",34 USD

"""0x455920834Ab04a37e6C2fFEdDb613A59897C77e4""",34 USD

"""0xc88241ae36Ebd8aC5ab48EF94d755C321561C641""",32 USD

"""0xfb5d56012922Ecb25fC8A0c08faa9da37505C741""",31 USD

"""0x815CF32608CcD66b205A519dCaf5B6F5dD19Fced""",31 USD

"""0x6a2C6288707b9B6751568F0566fE085995c61829""",31 USD

"""0x08f04C0D104E27c7a838018AF6651Fe8A6dcD306""",31 USD

"""0x004d1D7d8Be558a163849eDa027dcc490d83DDb9""",31 USD

"""0xc681F19DFb20F1BaEb62b85e4dD3f0478fa20461""",30 USD

"""0x42b05E990354E145C0a3Af83695ef9C911C50C50""",30 USD

"""0x3c1685F3954479F389489BD25e209a7B440f232b""",30 USD

"""0xe2bB9AcBD61Db08dD0040Da006738Ba71E9B6f1A""",30 USD

"""0x0812EBD7a8871e5DFa267594e51edC84b5897ad6""",29 USD

"""0x041c453CB03f96cA4396c462e238508e24Fe3DA8""",29 USD

"""0x58D166eb8c88B96D9B11aD5B5B3F61686783C387""",29 USD

"""0xb79536F8A5d2E4375432c6036ACFEE60C0767419""",28 USD

"""0x07cD06CFd1D4562573dA09c6028Da7Edc41F7809""",28 USD

"""0x5bc2FD82719F9B9EC625E95D3D8a5A553443cBc4""",28 USD

"""0xe6abd16fA537FD8C549b5bBdBe01be03860c3f94""",28 USD

"""0xB42060860B66b13aB3Ca33f044CC8FdF64a6A91f""",28 USD

"""0xf5325b7063585db7f8C956c251E384B84438E520""",27 USD

"""0x3f335fF54AC651489BCe80F11DA77073C97a19Fe""",27 USD

"""0x5834f817Dc9162B02f4C62E8CE4784D04cfF340C""",27 USD

"""0x1543D30BA2861fd446f520afd2095e71ab3c16f2""",27 USD

"""0x4ef5Dcc8c11CC1ee3913b81e59612F425FEb2B8A""",26 USD

"""0xC9dFFaDBec13D2c9E84f42D3275c69E571f7f240""",26 USD

"""0x94D43CCb88Afe48b820E20ebF9c3ca82F2d9CC77""",26 USD

"""0x9106FcCF6523b9735e83EF8fEadaf69E4e80efa5""",26 USD

"""0x62Ab94C14A71E50beB8BDF58D57EBF0326BFd061""",25 USD

"""0xbb59EBc9fbD648C9E7d7b20a29844a7F80edf481""",25 USD

"""0x39Cff82cffaDE5eb9638babcE727CA93913cE4b2""",25 USD

"""0x100F062AA05C5F40162d86DD6E813e08B85Ea176""",25 USD

"""0x6aF8D9a9740a2005e39739740ced924b680a8377""",25 USD

"""0x91eFA962889dd5cf7E8C7f5EeF38695557c9edae""",24 USD

"""0xBB1EDB8c64D7BaA322FADfD13d4A5Db96d02A2E1""",24 USD

"""0x6e0DfE55fbF0c7a9902AAca535635bf86A03F1bE""",24 USD

"""0x5780DDe61df8C5c05abA52BCF8388A948df4f1a4""",22 USD

"""0x883cbd56685DE6A1Dd041ab0dd773a9DA21Bd7e6""",22 USD

"""0xbC5714bC689f36Ba3E41CC858368D66fD0808e76""",21 USD

"""0x59921104134E9b55d937c195d95EC7AdC93795d7""",21 USD

"""0x15ad878A1feCde248Cb229D1DF243310f33764d2""",21 USD

"""0x30b0f166126D7601325E8b7F1f292f796dbb6F0A""",21 USD

"""0x1Fb856613522f957D0F899655ff07415C568DCc1""",20 USD

"""0xD518815de447b8b90d6E1d441220BFa798b014bb""",20 USD

"""0xAaefc23902207caC7Ef80C0808A5Fc0aBc50f4dd""",20 USD

"""0x6368d414654F054ceB9275dA601056426be9ba5A""",19 USD

"""0x1d84C668E6072abcAb9F5d8c554B2989fA8e18Cf""",19 USD

"""0xab65bfC80A9E33B85Dcaf1001118c00BAcf61A28""",19 USD

"""0xf0EBFe7B541a8302B8530C328Ada2E1264212f15""",19 USD

"""0x67752886fC57d3f0349a5131289E938966b1c771""",19 USD

"""0xD20baD8F9736d47597DB636E70c7041EA056adEe""",19 USD

"""0xCeB84D68b699B7cDF259a1505E099e4f0a5ef1F0""",19 USD

"""0x289AdEE996821438b9B33C65c66bBEFD1E3aC4Da""",18 USD

"""0x6904716429e346c560d8A510843ceFbA9A1026A4""",18 USD

"""0x676b303468d92Cec467cda1ff9583f3210Ab673A""",18 USD

"""0xa78BFba3dEA72778e3d7b0501038E22b567dcC15""",17 USD

"""0xE61Fe27D8A254398344d5f6B7F9F17124ECCC2AF""",17 USD

"""0x30298a6b4285eF94110c206D91369bFB664A0184""",17 USD

"""0x0Fc53bcF7DdeC7cA6f12338fFC7696cB8571204E""",16 USD

"""0x4ff2Edb4076830b3f6Aa538B09bCA861f63Eab29""",16 USD

"""0x0679512b501D366ab244DD8F9b4C834C1201f828""",15 USD

"""0x18d3468b666DcCa457B39081CAE67993a51e39F1""",15 USD

"""0x064E5BC49EF72b7629aA358f88c619E03f5c8627""",15 USD

"""0xAF5Ae4c47fbE68bCf290b10c9a459d3878013f82""",14 USD

"""0xd512137935E8A75f678f4A8853378f3DE05DaDA0""",13 USD

"""0x78212cEbe6234dC55E78FC728fECDB9d94A8Abe0""",13 USD

"""0xd6f274817D70f946e504F1ea7E80C995cc9FaE8C""",13 USD

"""0x66064b9755Ff3C26C380bE0FbE7F38dF6222BA15""",13 USD

"""0xA3496d84aFfb74cb0E477aC955EC3E0e68C89fcE""",13 USD

"""0x17B64ABf12BD6A1a62aBEf1486e11042b65fA9fE""",13 USD

"""0x9095F05eF69A088C9Bbca69f2C3c08BEF0419C51""",12 USD

"""0x42AC3FDF6dD7c22239A221081ffD150167d6C9E6""",12 USD

"""0x4017B896D0674548288382b3fF7CF34289375c34""",12 USD

"""0x76d5c8DDcaCa67209982b71fD48b4B5056B964f1""",12 USD

"""0x959632BA09A30B98Db4DdC264EB712d9d4504526""",11 USD

"""0x42f6fB08B75141f1a008e3049A10a5e311e6eAf4""",11 USD

"""0x3F6020b24472cbA595238efDEA759fD331BdB78d""",11 USD

"""0xf7C8B1E139b7d6819379B0F40399731Efd15905b""",11 USD

"""0x365E9497b415c85b5A50bE598805CA74D9fa54d1""",11 USD

"""0x35E481Ed4F72679cd8c743f29aAf80012d09c0dC""",11 USD

"""0xff4C0A32FbA7d17418Ac670F6c6D3e6dcB410c36""",10 USD

"""0xaE7D4119C4c89ffdC1EC737a212C1565d112570E""",10 USD

"""0x883543506daA644D7B61cc37a56D9DDCB03546D1""",10 USD

"""0x28F73F95571EeF6dc6E4E6ffac33E4d3351F7a74""",10 USD

"""0xDC9029AdEE8fE4C2cedFD2E482aFdd2558369036""",9 USD

"""0x7102CfE3D4Ed2957bA109Fe03F091be1a6902136""",9 USD

"""0x97428d00ec5C08e1c264Af1f15077983ed46e7e6""",9 USD

"""0x05C4E3e45e6822a1F770B97DE63C10c48c04Ab89""",9 USD

"""0x78585ef9C2138A5069FA114e676B86Cc813ba0B9""",9 USD

"""0x02f5b237de51cf8783A2954d833e062C1157c6D5""",8 USD

"""0x200F04115D87C98baeC3F6248C57e5eb9de45b5F""",8 USD

"""0xD0aCe9bb3438b539AFEf899d2588B29303E1494A""",7 USD

"""0xeBc46e46A9FA53Aaca866278a91189Fa86B8f91e""",7 USD

"""0x69235AF4a1140ADDd652faEF273DE1aFf3d9Bc1d""",7 USD

"""0xfa6B9cEd074Dee63A4a25E813591C62f58917f54""",7 USD

"""0x2D1ef63cC5E8f60aB94502D421cCb5D805Af2C56""",7 USD

"""0x5eF1Ab237488bFC917d673F2450Ea0E57Afc2D7F""",7 USD

"""0x2ef0be440b3242c3a218433b64F14f95d1e1c7d1""",6 USD

"""0x80F319c54ba8b6514DE7930579A33Cf4ec8360AF""",6 USD

"""0x82F174D466C44d36256ED242F6204a944a1d10C1""",6 USD

"""0x7686ffF9eAE5CFc58d39115989d0A3B43ed342c0""",6 USD

"""0xF4Cf6ddb3e69f8638e28BF278cE7db535d6b3722""",5 USD

"""0x02ca5aBB556110C8299f1eAA73ad370710B319b7""",4 USD

"""0x81B90eE8d19355Ee713CcEe181D56Bc837Bd2ff1""",3 USD

"""0x97dd1517A04Ea91939E7Ee433220215Fd17277a0""",3 USD

"""0x7882791Df5d689d32059b763A4044F40F1009FAB""",2 USD

"""0xe54DEd04d169A0CfADb9c4e260fDf4B1836c0E6B""",2 USD

"""0xa60c2a49C0317e70020Ee810A8F94552ebbd00D4""",2 USD

"""0x70c47a5aCd0C78D527D99b5EeA3028D778ca1211""",2 USD

"""0x174E8dc2124D8f33937b2e2a61D7114138637e4B""",2 USD

