Address,Balance(USD)
"""0x67ab96E63E486A4b54b339306477730AF9F8CD77""",3027 USD
"""0x7e29f1dBE8aE5ea794698e2a949Bc726E2aec46C""",2920 USD
"""0xb4607469Eda4Dc3e42cc2412ce0678Ab573D018e""",2862 USD
"""0xf2429313b0f85E161C5981C2471348315c63dEB1""",2852 USD
"""0xDE05958F118a8BA8F10758C0C6D907A56A41da44""",2770 USD
"""0x6e723aAc26D5C674E10096D708f7ff3EdB18C56a""",2738 USD
"""0x25213095e8484eaA8d0031561D722f6e058278c3""",2721 USD
"""0xF36cE177D0DF528607720fFdfA5Cce5090308fa8""",2709 USD
"""0xb6fA3A90aD56B2AF016d72FA6460fccbc8619310""",2640 USD
"""0x758e83c114E36a28CA1f31C4d2ADB5Ec7c04C578""",2616 USD
"""0x077DAEC855f2323800e2dedFc164Ae753D7c8d65""",2562 USD
"""0x8E43fF99212f13eC82Ecb1CE1d1A3c0ed0448F03""",2522 USD
"""0x5fEA1B7b5DAc93e64bF5657E2766b917034Cd672""",2433 USD
"""0xf2870Dde3e94663cE8c7Aaf242CA20CE07c5D02B""",2360 USD
"""0x116b5399D4eE6882C1ca7553cC94Cc9E644C9290""",2316 USD
"""0xFC426a7850205d2AA7d0414345E7C9D7C2e8dd1D""",2256 USD
"""0x892eA40dD71425b6228461aEE4EC7F7865889994""",2190 USD
"""0xB808Cf1855c577ed184142bBcb7051CBBd702dC0""",2153 USD
"""0x14ce84861FB86E4B850043efe4fd3461d067FD3d""",2127 USD
"""0x00c4126EA7f8c1e7C1ab5F183b3D113026560084""",2100 USD
"""0x5B8F1DaaD43D779577AC05061a6B1546a29B47d1""",2016 USD
"""0x7c5E04080249a1Ae5d37ec0789851c233730Af87""",1967 USD
"""0xAdCaA0580F89331028C94096c432436F7a52c833""",1911 USD
"""0x77DeE8DaA7fB80D19EC464abA89d4241F42DD743""",1863 USD
"""0x17E07a4a42c979A60Bd19FCb855FC623B5A38dea""",1834 USD
"""0x691349e6517EE553Aa43C7aD203D99040e423196""",1761 USD
"""0x13a716Dd20763000CbF87f999548c3d67F936D35""",1721 USD
"""0x96519BD19597cae5f4E15f884e2014a40679d9Ee""",1662 USD
"""0x1e480aC9f07E757a8b08Ce96f8ced1ac03037332""",1659 USD
"""0x3F9a2537E69469096C563329934aD459E1A6C45e""",1646 USD
"""0x9F92BfC8E43fc91E80d26b8645fF299CfB02721F""",1630 USD
"""0x4f764a08c66251e13bdd85B4Bb0652B739736328""",1538 USD
"""0xbAc29B775EFF5Fe0abe0B2f1a71Bad90888415Cc""",1531 USD
"""0xA18540bc732C289D6E059F165328397D941E835f""",1526 USD
"""0xF05940dF6A039461A0752fD7563FF10a757C3BcC""",1506 USD
"""0xa43E6349a2a9a80E7428E00e3305D38a177C6E6A""",1500 USD
"""0x9283E4eb1781c03033E409cA803ed522415e6cAB""",1469 USD
"""0xACdAc038109dbC9d94fE0762fFFb91f460E6C8C1""",1448 USD
"""0x149c5af238267F6e3a1745570dF1280f939b4A88""",1412 USD
"""0xd9D705245692DA660eBe9949Ed2579227dd80a22""",1396 USD
"""0x1cbDa05aDD081F3c147965E9De611eA6B3F356A6""",1374 USD
"""0xC433cFA3E00853402A4018EEBdF2f7110EAC8Ef2""",1313 USD
"""0x03eBe614E84e527f0aDD31d04D2eFc0c4c43E9f6""",1254 USD
"""0x8b23a2A8ec37698D48459e34b41d81BD54Ac28B6""",1206 USD
"""0x8FC6ec0Db5397F3b11af077ca9b2BE2Eb5461825""",1158 USD
"""0xfEe1d3523b597f132C54401D8035a4AF28082FFa""",1139 USD
"""0x7baFe54726C93576F8624335fEb8337A618575ab""",1133 USD
"""0x871ea22ad5888B05c94D18c651b18a19bF33A575""",1115 USD
"""0x1F842AFeAf81AB658dF2f929dEFebDEc89907268""",1089 USD
"""0x342a0bB50d40230C2003bb3b7d57e9Ba17775bB6""",1067 USD
"""0xFE865Abd467B749aa11729f6889CBbcdE8C33eED""",1045 USD
"""0x26d285374D15b9F2Ae11C0f9d9224941b1E2D265""",960 USD
"""0x19809B88a031f485CB6555a70061f41b4F8E5D8e""",931 USD
"""0x2490fA42fc4DA5187D844e1d62e81e62333C40BE""",916 USD
"""0x931FFAb398797868E82FfcC914270Ed0955baC53""",906 USD
"""0x0703c2F7C7B47E6367B1D979DD15560E2216597f""",900 USD
"""0xC5EA2F344D5648D95E96E2B8C9e955e77E74099c""",882 USD
"""0x95399D400dBEd8669f32A2C1204fA47ce9aD79E5""",866 USD
"""0x9E3c2B79EB05f80663d68a0Ed6EA20bE690ce9cb""",839 USD
"""0xBC5Be539F4AB5ABC40B047c81F152EC84c86958C""",793 USD
"""0xE087578d236739b1DcCCB907092bAf016dE1ED92""",780 USD
"""0x9836c3cF2F0366019AD2c2B96483B03315c99C38""",775 USD
"""0x19B45FAE4304A867D9ea584f97D290f4A83d2Df8""",759 USD
"""0x26f3552Cfe04B2c46e4E424dF63015d64A8bF333""",757 USD
"""0x733609987B8a8D00D7b24f5B633dBBDeAa1E8740""",747 USD
"""0xbF04c4FB3ecDF69fCa75409A24FaF9F0a82e7287""",731 USD
"""0xc73Cfeb29694FCdb987dc55d46f08C74294E37e3""",720 USD
"""0x1DF344Aa91337cF9cdD9ED226fF485011131F9bE""",674 USD
"""0x1cC543590b7E797f36FcA5e007906cCE847D3AF5""",644 USD
"""0x889191873997428449E6C950bF70276D83944086""",617 USD
"""0xED6A768fb6e7f10079e1b5a465BA7eA6920A8726""",610 USD
"""0x9D1A3C829c2540138CabEf2Eb90BC3E9f6Fb4394""",610 USD
"""0xdb9aA7C0624D3cf65b0E081Aa49a3e9Fce2B6447""",607 USD
"""0x447266507D740Fd13B9aB50b201542a7F0E210D3""",580 USD
"""0x756d29b3A5d8B81653BbfCb2e2BdB0CB2Cb16880""",576 USD
"""0x0FCb335E764FdfD077001447fBb9f47F7Fe08158""",565 USD
"""0xC088E2558d72726c0E60a61bdd55aFA1792107Fb""",559 USD
"""0xBAa9b933E5f977a85Ab73542A8550E3998928d2C""",539 USD
"""0x1cb1452B4250Fc8404f0b2f0D3DE740838672891""",508 USD
"""0x04a30b5fB80001D62d3b257805b7Bf6469A0EF8e""",502 USD
"""0x326EF9FA575A92090d8deA0B1f053aFCA64fb19B""",484 USD
"""0x71e0C59cC0bE27D3f2FF459C1d869492f82d6103""",476 USD
"""0x18FFA4750be84778eF7fd9c30711C04f19e10BdD""",462 USD
"""0xf76981BcdC05a2076Bf25C491C9E68B5883E940d""",455 USD
"""0x61a8720A4EeF6E5464686d36aD6ab208c34f7CC5""",440 USD
"""0x01bB91107A0873838E49f7e7bF2885501F4b5b6D""",438 USD
"""0x28b335b5EaA282b980c86F940A660FE256e49c9e""",435 USD
"""0x4FEB27243e3b4F4F7C7A55143f70aBA94F1C20BA""",421 USD
"""0x21bac7253F247C0618758167764c0Ba5b2F81cF5""",420 USD
"""0x4F8B9795b2d483cEC726Ec00b7609C43EBd77206""",403 USD
"""0xc85680C45a4Af383A3aA707D127E2986683e870D""",402 USD
"""0x095C5De4EDc0f27076DF7edF8e69C55847Ed210d""",384 USD
"""0x6fC7212851778A902E292071CB37dDA198AD7C7A""",380 USD
"""0xA4441b803619E0b45d7662D9c9d5f616572D067C""",377 USD
"""0x8F003AB64Df12698D4043FE0129C80166f16d1Ca""",377 USD
"""0x3BD27185009FFC565ecE48Ac6b044C6c7372011b""",374 USD
"""0xB854b1F86773A7ee80BF4fc447eBa9Eebc3FE840""",367 USD
"""0x774a437Fe037825fcf65291c688f99995845B348""",364 USD
"""0xc90881E91f9922369501EDfE2315fF7A35a43D7B""",363 USD
"""0xA2E134a666E134dA9ABF6b2CEA0AE85A5FB0bdF5""",349 USD
"""0xbF970F0014baa5383A4a764e53c168654Bd2390D""",345 USD
"""0x73d5AFEe0a45d59C009C76ebe5715F341a765E0D""",344 USD
"""0x004857E61922d3c99688f00dB3CD228f683e23F8""",331 USD
"""0x1a29c9F96997A1b67dd6C48d6B9E1bEE518f03c2""",330 USD
"""0xF20FeC13E1EBa7e7d4206Ee3d4E24dAca5ff507d""",325 USD
"""0xe46845e0277b7262b8cA58dfEC76CF41E7c83d33""",316 USD
"""0x146d9a918D6940dDD162f81A456eA7e2D55c182b""",314 USD
"""0xd8856cCe3F878d3Ea03964F80B18987fF1919272""",304 USD
"""0x4D0e6F46D5fef294530516F39c269c6a75e2092d""",284 USD
"""0x0CB7d023f049585bdB6Ea48733D2B94926f1CA60""",277 USD
"""0x3AD5e13b2747Ae934052D57132358413fFe19392""",273 USD
"""0x6593f16731E0F39c078eF75Ff130bf062E98E807""",273 USD
"""0xFA7F265db427356c2DF4f31a5579fbcD7038F56d""",268 USD
"""0x0101a64A09290EC5075e1887EB7B6686e9050DAC""",268 USD
"""0x4019a708111Dc27DFDB5De295bCEb3F27a6078dd""",263 USD
"""0x7b43dc14058D6be793C323bE6f6ab44337633131""",261 USD
"""0xBa53C1b8762435eD30d8245592a023FDC063B7cD""",251 USD
"""0xeFf743C4a878D7eB2088ff90f92c51ad6237A040""",248 USD
"""0xc134e349c3476DaD19A05afEfD66449BcE128AB7""",248 USD
"""0xB2e51E4e01537E32ef74a9FdD444E457137047eE""",246 USD
"""0xDC1E9a21B7ED8dfb87c997e7d0405E2CfcfA8938""",244 USD
"""0x7BA1226D2caAe5Ac6006C55733a76c527F076B47""",239 USD
"""0x6c90a82B53356CDBa4a1D0aB49D9BA11dE2a722F""",236 USD
"""0xa6bcA893863D801110Dd7Bf85928B762Df0b8aDF""",235 USD
"""0xA46F1360d8dF04Af53C1AC0e831e03457d4Ec6fc""",231 USD
"""0xAD7BF4c996B8Aa5F7003eF407318E105628cACC6""",230 USD
"""0x19ec88B849246ADf19916E15e13aD72d7c19394A""",229 USD
"""0xd207756E7d5Dfef0fc8f04b1FDdd470A762a1C8d""",228 USD
"""0x99E80de1d7B9e0d792d8dd247CA59F9D9687c7b3""",226 USD
"""0x6Bab80EbB2EAAB48852D080CF20BE5e555242cB9""",225 USD
"""0x6E2fC61b904C55a719ceABBd0d71BBC407D9d6cf""",217 USD
"""0xC0571b2Cc9B21feFC1460851Ab78550D06402bB6""",216 USD
"""0x847943194466F79Eb7F37C29eD503718413AdEB6""",215 USD
"""0x36b5BB7c450C9df49efC8953E199A930ad40F67B""",209 USD
"""0x7009EbFfa8C3b7A6671Cb7621798376603b32bF2""",208 USD
"""0x717C7857A1aC1BdD3a88B8114cb4E58DC1D4Ed6c""",193 USD
"""0x847c1B4F34E93D2ae81B9D099c3E52F53d9aBEa2""",190 USD
"""0x079Ea49b38b3B527251BC24DD72CCd08276854c4""",185 USD
"""0xB651078d1856EB206fB090fd9101f537c33589c2""",183 USD
"""0xdCFbAB9A43e3585bD214C9C014724f6EcA056618""",182 USD
"""0xceeEEBDAe2d18F7987756fb905B66A676e58869E""",179 USD
"""0x1B7A52a8902d07571D4Eb862C0C9e6fA00F7459d""",174 USD
"""0x7f1f2Cc52961AbDaFF4209B7Dddc569F6e0cA03b""",173 USD
"""0xD7A91a5A397ba3BDBFD56BC509C9013363Cc74a3""",172 USD
"""0x79da4fF9f88b3f3E8F0310243343AEe978CC9B7e""",168 USD
"""0xdAE400b361Cf4ca43e9CfB6D115Dea74785E728E""",157 USD
"""0x49f96B6af6E2260A9baF0BB87605C34f2Da33020""",157 USD
"""0x83784F78138683140001662Fe778ACc38aAC06D2""",149 USD
"""0x0025efCF52fD71B51fCc048bD50986a92deEB173""",147 USD
"""0xdF461458A074eb73620187cd52C79f8ABDc9249a""",146 USD
"""0x6b3ED905D9085633b7772d1D8898afb530b99A10""",145 USD
"""0x67f92ec4d7424933993f77F1FD029F14DeAf403D""",142 USD
"""0x7D459a83398d963Ff3Ed46D522c9Fb4F2a91D093""",138 USD
"""0xee7b65d88f55d18967788543f8569f973Bf1B886""",134 USD
"""0x7aEf634a5D09528e4e434570D84735Fb5F136f2F""",134 USD
"""0x88A3125C7F60569FCE027bEFC2a525F4EA6A87c2""",133 USD
"""0xaace3e30643cB80Fed63d704a95Ff4D348DDEB72""",130 USD
"""0xAA36cc1374B1a9bc17A276D5F46F39E3124BD68C""",129 USD
"""0xCa19ba8EC71d2B52783cF3b63Bc0A708Db838e55""",128 USD
"""0x50662087C180112019e0476583C90668c94F5D91""",123 USD
"""0xFFd1058bd8B19dF2bdCb2Bd801BB66Ed1da0D1c3""",123 USD
"""0xF7a84212f387EfDC9170c3066efB7BC0C34F00a2""",123 USD
"""0xd0c8e1B287DC88f6D66b61dc61a918490aa356aB""",121 USD
"""0x49dBA70578820CcD97F1f7bFd319C743d34c48bC""",121 USD
"""0x60DE316F1129AC786dc31E266C6e53Cda06144d1""",121 USD
"""0x8F9E7E60f134F25370c8D8a8BE4235c0f955FD29""",120 USD
"""0x6003874031De764B9f18514C4a6e3cdbbC53a342""",118 USD
"""0x65e1205f412ADBEC814d9047609a7bA636456cAc""",116 USD
"""0x7De361AFeCe6c835FBD360e14566330a96120142""",112 USD
"""0xD781273CEbfe848F47Fe18C3629e60e812903280""",112 USD
"""0x5516A8dac82995be792B295395c2a6571bEc9d89""",106 USD
"""0xaaE15552C8Fb26c0C23d18B72f426ABFd54537db""",105 USD
"""0x2De47bAE8040638C3BC0Deb3bc48BB5c12aA92e9""",102 USD
"""0x6452Fb5B279171164091b63B9Bf5fdA2d251e542""",101 USD
"""0x8DB9306E32cBfb98Cbfd0C87d475a0d7AD661125""",100 USD
"""0xF032A4648485AE70032D7014eA19ae1A6958E05d""",99 USD
"""0x419282D6f2971B92E98E0F07b96F3c85Caa8328B""",98 USD
"""0xa59e22f1425FCe0b0D5450caE2369F9243158ceE""",97 USD
"""0x7bcD790D1282622dA859625F3786bE9F33042d50""",95 USD
"""0x7E375068A06c105d3Bcb305B728814E8fbC49958""",94 USD
"""0xcFB602301F352c6a640A3A59bCDd8Dc3870567ed""",93 USD
"""0xFEC6a9C0eDF18D1D98190b04d1e532a53De9671B""",91 USD
"""0xC9A4ddBc437d2Dd5ea8a69b1d803122818a39A0A""",91 USD
"""0x41e144304342C94C7365CF517F964383B79B7a18""",88 USD
"""0x760431f07ccD1DB072191CBB9ada1ce2cf2a29d7""",86 USD
"""0x0ad1A77f35adA3888ad3f80721B78bF3EFbF1017""",86 USD
"""0x54c5A12803929fd183d2EB3F53Eb72Ed95255fcE""",83 USD
"""0xb26876cBf9e1029C58EaB240076C94CDABF916F2""",81 USD
"""0x3069Ae1E439f94ac3011103E7a9b4F3bC23Ae708""",80 USD
"""0x0D262b87d2Af52E895C3Ed295A13368A1e290ED0""",79 USD
"""0x6838754cc064Be16307147F61A0018c17Bf8EC95""",79 USD
"""0x68bC167ee5c08024B25E41Df84700FD229aA020c""",79 USD
"""0x2DD7eA84486B07Fd7908eF1C2223aD10240659eD""",79 USD
"""0xA078B73483295B0d409ff7507Bbc3B0246e88872""",77 USD
"""0xDE06F6Eb8bdf6381af395eEF0a19a18FbFA72F2d""",77 USD
"""0x7CD0c98304628a972B1E066aC30Fed368F234341""",75 USD
"""0x71F21d0e281a7827bD436911fAEf02F692883b5E""",75 USD
"""0x898E4C7c17B81Bd8afd716f77094f669Bb403E8b""",72 USD
"""0x1B914E2c7D52ea367fc27D398f540E452DDcD001""",72 USD
"""0x348cf14A29023E7AAEe40665F2De1101be0a2af0""",71 USD
"""0x2a3c3F408224B60ACe215b2e351fF0D502a7114C""",70 USD
"""0x151ccff63D5220Ea6c3B5271f3970c3b1cf187F9""",69 USD
"""0x65f40bF64cE930703ae6675c9CE11007fB137148""",66 USD
"""0xFE5E6781C906Ae6b1e1ca87a76e1B5b38c826557""",66 USD
"""0xa1115F479E5AAF1Fd8Ad25a7bac47817119EC744""",64 USD
"""0xA4315307c4E42066134C48971d256851FA6ad4D9""",62 USD
"""0x0f88EFD2863d9fc1cfa1e6956Ef86ff8afBB6d1b""",62 USD
"""0x3a44F561264ddA5A9165acfB63FC95Fe232aCBb6""",60 USD
"""0xf893F9FAD21B0601989596c9BE0530C5319CEbbd""",59 USD
"""0x8D37d1fA9097cfFaDBCA7C1Ab6c6661501f6065a""",58 USD
"""0x5C98EAefb3460D7fC28C6375cd61Cb5dD282B56a""",57 USD
"""0xAe1aEC42a20fBf05465044F2D725ACAd88848308""",56 USD
"""0xE09744aa248958370c34Bf00761f5c6D9C5D5fD1""",56 USD
"""0x02B45ed2322832fED53a33b011dd7FbC493227dB""",55 USD
"""0x95cc3605405eB0C4232366C28CA080E427377a92""",54 USD
"""0xD79C0DaD1C636d0E598c1A6d2CAe86C183853D33""",52 USD
"""0x21DfF16ac8e3AD410571748E5Ebfe08718f9a52E""",52 USD
"""0x312fb697fc2F31cC4cb2677D8650b3cf2Ed5E16e""",51 USD
"""0x39c9Fa2Ff77e1b8EeB2E5C1443c6475fEfA1D8dD""",50 USD
"""0xFC2A11E373825352927908ba3e59A8aCF57eb71F""",49 USD
"""0x158E56E412Dcfb5D358209eB9c1Cf7F6606f5157""",48 USD
"""0xA471f035e1D9dD5BceF6dc02aBe7E8a68E5a8522""",48 USD
"""0xaB9bfbc0df8C1C8deB5b1920AAD537E061C60232""",47 USD
"""0x4738F7b7977B3AAe8750a46E3F1F36595Fcba25b""",47 USD
"""0xf2fA4b589c4E3B4EEfAe5A8a6CE9d6EA6A8A7852""",45 USD
"""0x461A60760E5f69E27eEefeCEA4a356377c25fA61""",45 USD
"""0x053b8303106FaE1DA61B1233302657Ad630b45Ce""",44 USD
"""0x3c14A57B5aC2B6893eA5cc333e97802e4B79A522""",44 USD
"""0x7Da9949382C0f36700b563712Ff0a6E38374Aa92""",42 USD
"""0x3483496F2CADDbE14edB04196f5D5D36bc4519d8""",40 USD
"""0xDEFd985091a3841bCe0915747318c1bE80FB9fC0""",40 USD
"""0x9c608346825881F55faf5d9cd6a025aDbAe5e15A""",38 USD
"""0x44bf87773fb97c96887aD838668448E194E3e93F""",37 USD
"""0xCBa29e96B0c0ED80DaFe8Fe89746f3c26e26cb0d""",37 USD
"""0xEb5AbBF6F7372e5518e3cAB44666de6d6fCdbe6b""",37 USD
"""0xe1bE374ee791E37f24A7fA7D1a294d023Ea17187""",36 USD
"""0xBdD1fc8f42ad58A05f95e851F05e436A03F394Df""",35 USD
"""0x9d7fF5fD0Dc086cb02F749DC40EF2D4B1e8C0795""",35 USD
"""0x0b78d402958184A20fA6e372b05BA2d532f17af5""",35 USD
"""0xfD9A3ff463F3a19f87D739Cc69343339A8a85aD1""",35 USD
"""0x76A71b32D89CBFb2CFcB0786389942E89463a620""",33 USD
"""0xBbAd963fd5734f1345E6E59A49153DF6DCA0816a""",33 USD
"""0xABf8562ACCE46F5787Fcc4b62E4Dfe9D8b41c20F""",33 USD
"""0x649799eC70421fC37Bb870441A7371615A6938C7""",32 USD
"""0x0a35937CaC01B306Ab582E37e6295Ad8A2999999""",32 USD
"""0x6390F321067aD8447885c6949c93fc4022743Fd8""",31 USD
"""0xeb00C00428b16c416C8a1D343652efa9F019Da65""",30 USD
"""0x2f940453d29AFb275611c9FE12086a0d168BAA7e""",30 USD
"""0xa1DA068Eca78A32bCb6d536B19CB08f38B4bfF8a""",30 USD
"""0x02C52d0Ad9bE7181DFB12cD2E8f5f7D33e48787a""",30 USD
"""0x4a9Cd1F084CC460433Ee8BD4F25F569319156c3F""",30 USD
"""0x62173b3532FAA6D7d1370c49330F7Cd6C06559F1""",30 USD
"""0x7497105Bd8e770933a0fa31802509FaEfFa09163""",29 USD
"""0x39DB6557b6D22Bb27830B2D78492a40b8701CAf0""",28 USD
"""0xF6406C7978A8F7aF03Db3E00428E6F4dbc6Aeb3f""",28 USD
"""0xa40BE784A78E997cAeA55353F4bD7e0BcbEd8Fee""",27 USD
"""0xeBfC0AC65F7ED5018855AE37dc455a26cba93434""",26 USD
"""0x511e41BD8a27D6b1669104eD484BAb506c800053""",25 USD
"""0xA86725CaCB586Add4E34E81D1B6048367DC76667""",25 USD
"""0xaf83dBA9Fc940D235E871f40Fb0aA95697AC7605""",25 USD
"""0x55335771B4101FdC7BDA60771fb34C0ea01EaE99""",24 USD
"""0x7cA8b3913C43C78aa7f9619e781cA003C58Ff5AE""",23 USD
"""0x609a093989a70499210ADa8F0180995f529134e0""",23 USD
"""0x669dc035460086D0b2C6aeFc7F961595BF3d5639""",22 USD
"""0x49524231BB885a7d9BB2EDbE50E05AfA84CeFaEE""",22 USD
"""0x8086607A906a71eeD6E534Ff44274CEC06f05f77""",22 USD
"""0x748F60c65dD4Ea0bc103977C7bad38d21Cb5B49A""",22 USD
"""0xEf940f52ae14A8991804cB9751603f6db0c4A44B""",22 USD
"""0x9E182410658B03713851Fd76c6979acCc87E89Af""",21 USD
"""0x44a7684413e77fEdc690A132dEBA1AAd4523641D""",21 USD
"""0x4A04A78639B4C24f297FCf0C9181e4384bFD40a1""",21 USD
"""0x1a03c45682b07685C4D057422C210bA176B92Fb6""",21 USD
"""0xac1C10D640796bCaAC1a3B8690532B9dc345b9DA""",20 USD
"""0x627e3C22A1db7C5a46e2e3bcb0D074c6B3c3B4A7""",20 USD
"""0xa755a2874a1e941E2D4CA6E02dDA48a28EC57934""",19 USD
"""0x63A8BdA1d355d998cb62F233Cbe785D7aCA85050""",19 USD
"""0x3b87C55fF73bE7fD14c5A7901d60dA7023Dfd2B8""",19 USD
"""0x1eFe09c162c27Ccd6651b7f569061E364f7994c7""",19 USD
"""0xa2FfdFDd8CA4792D8f2fB489D60d3C484f77bc83""",18 USD
"""0xE2766777878ED36Fab3469b57B5aD2C444DAe35F""",18 USD
"""0x8cEa64f7221831a9D313BaF5D06Cb86d2407eD83""",18 USD
"""0x28DbF37427d4e3EaC5fC5A8385dd9f3f0eef390c""",17 USD
"""0xe6FeDb8479e6769163eCbC2E5e491e63ddC51cf5""",17 USD
"""0x7f0027C34483578E415131D00bB900c6878C75A1""",17 USD
"""0xF1eb8Cd35342a3CAB3c0F31296996b2e8d6911a0""",15 USD
"""0x50A6f18405a2a88d46162f93E9D441B1d1A013A0""",15 USD
"""0x5044bD110f0a60D494C232DC450b7dDC8694a87C""",14 USD
"""0x316651C70CDd8065d662ce4FDfd7634FEE6C1A63""",14 USD
"""0x5B3150518D4FE07254485F240F6921D02ffF0D03""",14 USD
"""0x800b8F19273E29E37fCB147e1916e6860195dAb4""",13 USD
"""0x13E66F0bf20af5f1e7c14A22F643A5a2C8277ED5""",13 USD
"""0xb3746d8B3E94A2A00A0A8AE6158E05BE5ea7121C""",12 USD
"""0x3E1B55853A39Bfd0783629391527246Af8C7DB43""",12 USD
"""0x81e10D65990ce64a5B833A5d00CC6dAE8AC7A0a0""",12 USD
"""0x9D5F23E6F9D2Ce8FAa0176DF31C0a737D0b26b89""",11 USD
"""0xB3511d0367Ddf3e42318896fC24f26EfA8f5C8A5""",11 USD
